,Direct Harassment corr coeff,Direct Harassment p-val,Hate Speech corr coeff,Hate Speech p-val,Others corr coeff,Others p-val,Sexual Harassment corr coeff,Sexual Harassment p-val,Toxic corr coeff,Toxic p-val,Trolling corr coeff,Trolling p-val
noun sconj propn cconj,,,,,,,,,,,,
noun sconj propn noun,,,,,,,,,,,,
noun sconj propn verb,,,,,,,,,,,,
noun sconj verb,,,,,,,,,,,,
noun sconj verb punct,,,,,,,,,,,,
noun space,,,,,,,,,,,,
noun space noun,,,,,,,,,,,,
noun space noun punct,,,,,,,,,,,,
noun sym,,,,,,,,,,,,
noun sym adj,,,,,,,,,,,,
noun sym noun,,,,,,,,,,,,
noun sym noun adp,,,,,,,,,,,,
noun sym num,,,,,,,,,,,,
noun sym num noun,,,,,,,,,,,,
noun sym propn,,,,,,,,,,,,
noun sym propn noun,,,,,,,,,,,,
noun sym verb,,,,,,,,,,,,
noun verb,0.13093073414159545,0.8047261622231061,0.6546536707079772,0.15830242337545783,-0.6546536707079772,0.15830242337545783,-0.39279220242478635,0.4411128091213043,0.39279220242478635,0.4411128091213043,-0.13093073414159545,0.8047261622231061
noun verb adj,-0.3098386676965934,0.5501142545045465,-0.3098386676965934,0.5501142545045465,-0.3098386676965934,0.5501142545045465,0.7745966692414834,0.07048399691021993,0.46475800154489,0.3530568618495133,-0.3098386676965934,0.5501142545045465
noun verb adj adj,,,,,,,,,,,,
noun verb adj adp,,,,,,,,,,,,
noun verb adj adv,,,,,,,,,,,,
noun verb adj noun,-0.20000000000000007,0.704,-0.20000000000000007,0.704,-0.20000000000000007,0.704,-0.20000000000000007,0.704,1.0,0.0,-0.20000000000000007,0.704
noun verb adj pron,,,,,,,,,,,,
noun verb adj propn,,,,,,,,,,,,
noun verb adj punct,,,,,,,,,,,,
noun verb adj sconj,,,,,,,,,,,,
noun verb adj verb,,,,,,,,,,,,
noun verb adp,-0.3098386676965934,0.5501142545045465,-0.3098386676965934,0.5501142545045465,0.7745966692414834,0.07048399691021993,-0.3098386676965934,0.5501142545045465,0.46475800154489,0.3530568618495133,-0.3098386676965934,0.5501142545045465
noun verb adp adj,,,,,,,,,,,,
noun verb adp adp,,,,,,,,,,,,
noun verb adp adv,,,,,,,,,,,,
noun verb adp cconj,,,,,,,,,,,,
noun verb adp det,-0.3098386676965934,0.5501142545045465,-0.3098386676965934,0.5501142545045465,0.7745966692414834,0.07048399691021993,-0.3098386676965934,0.5501142545045465,0.46475800154489,0.3530568618495133,-0.3098386676965934,0.5501142545045465
noun verb adp noun,,,,,,,,,,,,
noun verb adp num,,,,,,,,,,,,
noun verb adp pron,,,,,,,,,,,,
noun verb adp propn,,,,,,,,,,,,
noun verb adp punct,,,,,,,,,,,,
noun verb adp verb,,,,,,,,,,,,
noun verb adv,0.6956083436402525,0.12487982574290808,-0.41736500618415145,0.4103036364236828,-0.41736500618415145,0.4103036364236828,0.1391216687280505,0.7926638356375505,-0.41736500618415145,0.4103036364236828,0.41736500618415145,0.4103036364236828
noun verb adv adj,1.0,0.0,-0.20000000000000007,0.704,-0.20000000000000007,0.704,-0.20000000000000007,0.704,-0.20000000000000007,0.704,-0.20000000000000007,0.704
noun verb adv adp,,,,,,,,,,,,
noun verb adv adv,,,,,,,,,,,,
noun verb adv aux,-0.316227766016838,0.5414697392755848,-0.316227766016838,0.5414697392755848,-0.316227766016838,0.5414697392755848,0.632455532033676,0.1778078083562211,-0.316227766016838,0.5414697392755848,0.632455532033676,0.1778078083562211
noun verb adv noun,,,,,,,,,,,,
noun verb adv pron,,,,,,,,,,,,
noun verb adv punct,-0.20000000000000007,0.704,-0.20000000000000007,0.704,-0.20000000000000007,0.704,-0.20000000000000007,0.704,-0.20000000000000007,0.704,1.0,0.0
noun verb adv sconj,,,,,,,,,,,,
noun verb adv verb,,,,,,,,,,,,
noun verb aux,,,,,,,,,,,,
noun verb aux adj,,,,,,,,,,,,
noun verb aux adp,,,,,,,,,,,,
noun verb aux adv,,,,,,,,,,,,
noun verb aux noun,,,,,,,,,,,,
noun verb aux verb,,,,,,,,,,,,
noun verb cconj,-0.20000000000000007,0.704,-0.20000000000000007,0.704,-0.20000000000000007,0.704,-0.20000000000000007,0.704,-0.20000000000000007,0.704,1.0,0.0
noun verb cconj adv,,,,,,,,,,,,
noun verb cconj pron,,,,,,,,,,,,
noun verb cconj verb,,,,,,,,,,,,
noun verb det,-0.4242640687119286,0.40178766311618047,-0.4242640687119286,0.40178766311618047,-0.4242640687119286,0.40178766311618047,0.28284271247461906,0.5870496397870562,0.7071067811865477,0.11611652351681541,0.28284271247461906,0.5870496397870562
noun verb det adj,,,,,,,,,,,,
noun verb det adp,,,,,,,,,,,,
noun verb det adv,,,,,,,,,,,,
noun verb det aux,,,,,,,,,,,,
noun verb det cconj,,,,,,,,,,,,
noun verb det det,-0.20000000000000007,0.704,-0.20000000000000007,0.704,-0.20000000000000007,0.704,-0.20000000000000007,0.704,1.0,0.0,-0.20000000000000007,0.704
noun verb det noun,-0.4242640687119286,0.40178766311618047,-0.4242640687119286,0.40178766311618047,-0.4242640687119286,0.40178766311618047,0.5656854249492381,0.24198153056802077,0.14142135623730953,0.7892821792064089,0.5656854249492381,0.24198153056802077
noun verb det num,,,,,,,,,,,,
noun verb det pron,,,,,,,,,,,,
noun verb det propn,,,,,,,,,,,,
noun verb det punct,,,,,,,,,,,,
noun verb emoji,,,,,,,,,,,,
noun verb emoji emoji,,,,,,,,,,,,
noun verb intj,,,,,,,,,,,,
noun verb noun,0.3985266984930429,0.43385766067017734,0.13284223283101432,0.8019087881019875,-0.5313689313240573,0.27796339331848685,-0.5313689313240573,0.27796339331848685,0.6642111641550715,0.15020042233101136,-0.13284223283101432,0.8019087881019875
noun verb noun adj,1.0,0.0,-0.20000000000000007,0.704,-0.20000000000000007,0.704,-0.20000000000000007,0.704,-0.20000000000000007,0.704,-0.20000000000000007,0.704
noun verb noun adp,-0.20000000000000007,0.704,-0.20000000000000007,0.704,-0.20000000000000007,0.704,-0.20000000000000007,0.704,-0.20000000000000007,0.704,1.0,0.0
noun verb noun adv,,,,,,,,,,,,
noun verb noun aux,,,,,,,,,,,,
noun verb noun cconj,,,,,,,,,,,,
noun verb noun det,,,,,,,,,,,,
noun verb noun noun,,,,,,,,,,,,
noun verb noun pron,,,,,,,,,,,,
noun verb noun propn,-0.20000000000000007,0.704,-0.20000000000000007,0.704,-0.20000000000000007,0.704,-0.20000000000000007,0.704,1.0,0.0,-0.20000000000000007,0.704
noun verb noun punct,,,,,,,,,,,,
noun verb noun sconj,,,,,,,,,,,,
noun verb noun verb,,,,,,,,,,,,
noun verb num,,,,,,,,,,,,
noun verb num adj,,,,,,,,,,,,
noun verb num noun,,,,,,,,,,,,
noun verb pron,-0.3098386676965934,0.5501142545045465,-0.3098386676965934,0.5501142545045465,-0.3098386676965934,0.5501142545045465,-0.3098386676965934,0.5501142545045465,0.46475800154489,0.3530568618495133,0.7745966692414834,0.07048399691021993
noun verb pron adj,-0.20000000000000007,0.704,-0.20000000000000007,0.704,-0.20000000000000007,0.704,-0.20000000000000007,0.704,1.0,0.0,-0.20000000000000007,0.704
noun verb pron adp,,,,,,,,,,,,
noun verb pron adv,,,,,,,,,,,,
noun verb pron aux,,,,,,,,,,,,
noun verb pron cconj,,,,,,,,,,,,
noun verb pron det,,,,,,,,,,,,
noun verb pron emoji,,,,,,,,,,,,
noun verb pron noun,-0.20000000000000007,0.704,-0.20000000000000007,0.704,-0.20000000000000007,0.704,-0.20000000000000007,0.704,1.0,0.0,-0.20000000000000007,0.704
noun verb pron pron,-0.20000000000000007,0.704,-0.20000000000000007,0.704,-0.20000000000000007,0.704,-0.20000000000000007,0.704,-0.20000000000000007,0.704,1.0,0.0
noun verb pron propn,,,,,,,,,,,,
noun verb pron punct,,,,,,,,,,,,
noun verb pron sconj,,,,,,,,,,,,
noun verb pron verb,-0.20000000000000007,0.704,-0.20000000000000007,0.704,-0.20000000000000007,0.704,-0.20000000000000007,0.704,-0.20000000000000007,0.704,1.0,0.0
noun verb propn,-0.20000000000000007,0.704,-0.20000000000000007,0.704,-0.20000000000000007,0.704,-0.20000000000000007,0.704,1.0,0.0,-0.20000000000000007,0.704
noun verb propn adp,,,,,,,,,,,,
noun verb propn adv,,,,,,,,,,,,
noun verb propn aux,,,,,,,,,,,,
noun verb propn cconj,,,,,,,,,,,,
noun verb propn noun,-0.20000000000000007,0.704,-0.20000000000000007,0.704,-0.20000000000000007,0.704,-0.20000000000000007,0.704,1.0,0.0,-0.20000000000000007,0.704
noun verb propn propn,,,,,,,,,,,,
noun verb propn punct,-0.20000000000000007,0.704,-0.20000000000000007,0.704,-0.20000000000000007,0.704,-0.20000000000000007,0.704,1.0,0.0,-0.20000000000000007,0.704
noun verb propn verb,,,,,,,,,,,,
noun verb punct,,,,,,,,,,,,
noun verb punct adj,,,,,,,,,,,,
noun verb punct adv,,,,,,,,,,,,
noun verb punct aux,,,,,,,,,,,,
noun verb punct det,,,,,,,,,,,,
noun verb punct noun,,,,,,,,,,,,
noun verb punct pron,,,,,,,,,,,,
noun verb punct propn,,,,,,,,,,,,
noun verb punct punct,,,,,,,,,,,,
noun verb punct verb,,,,,,,,,,,,
noun verb sconj,,,,,,,,,,,,
noun verb sconj adp,,,,,,,,,,,,
noun verb sconj adv,,,,,,,,,,,,
noun verb sconj pron,,,,,,,,,,,,
noun verb sconj propn,,,,,,,,,,,,
noun verb verb,-0.316227766016838,0.5414697392755848,0.632455532033676,0.1778078083562211,-0.316227766016838,0.5414697392755848,0.632455532033676,0.1778078083562211,-0.316227766016838,0.5414697392755848,-0.316227766016838,0.5414697392755848
noun verb verb adj,,,,,,,,,,,,
noun verb verb adp,,,,,,,,,,,,
noun verb verb adv,,,,,,,,,,,,
noun verb verb det,,,,,,,,,,,,
noun verb verb noun,,,,,,,,,,,,
noun verb verb pron,,,,,,,,,,,,
noun verb verb propn,,,,,,,,,,,,
noun verb verb punct,,,,,,,,,,,,
noun verb verb verb,,,,,,,,,,,,
num,0.3985266984930429,0.43385766067017734,0.6642111641550715,0.15020042233101136,-0.5313689313240573,0.27796339331848685,-0.5313689313240573,0.27796339331848685,0.13284223283101432,0.8019087881019875,-0.13284223283101432,0.8019087881019875
num adj,,,,,,,,,,,,
num adj noun,,,,,,,,,,,,
num adj noun adp,,,,,,,,,,,,
num adj noun punct,,,,,,,,,,,,
num adj verb,,,,,,,,,,,,
num adp,-0.20000000000000007,0.704,1.0,0.0,-0.20000000000000007,0.704,-0.20000000000000007,0.704,-0.20000000000000007,0.704,-0.20000000000000007,0.704
num adp adv,,,,,,,,,,,,
num adp det,-0.20000000000000007,0.704,1.0,0.0,-0.20000000000000007,0.704,-0.20000000000000007,0.704,-0.20000000000000007,0.704,-0.20000000000000007,0.704
num adp det adj,-0.20000000000000007,0.704,1.0,0.0,-0.20000000000000007,0.704,-0.20000000000000007,0.704,-0.20000000000000007,0.704,-0.20000000000000007,0.704
num adp det noun,,,,,,,,,,,,
num adp det num,,,,,,,,,,,,
num adp det propn,,,,,,,,,,,,
num adp det verb,,,,,,,,,,,,
num adp noun,,,,,,,,,,,,
num adp noun adp,,,,,,,,,,,,
num adp noun punct,,,,,,,,,,,,
num adp pron,,,,,,,,,,,,
num adp pron aux,,,,,,,,,,,,
num adp pron noun,,,,,,,,,,,,
num adp pron punct,,,,,,,,,,,,
num adp pron verb,,,,,,,,,,,,
num adp propn,,,,,,,,,,,,
num adp propn adj,,,,,,,,,,,,
num adp propn propn,,,,,,,,,,,,
num adv,,,,,,,,,,,,
num adv adj,,,,,,,,,,,,
num adv adp,,,,,,,,,,,,
num adv adp propn,,,,,,,,,,,,
num adv adv,,,,,,,,,,,,
num adv det,,,,,,,,,,,,
num adv emoji,,,,,,,,,,,,
num adv pron,,,,,,,,,,,,
num adv pron verb,,,,,,,,,,,,
num adv punct,,,,,,,,,,,,
num aux,1.0,0.0,-0.20000000000000007,0.704,-0.20000000000000007,0.704,-0.20000000000000007,0.704,-0.20000000000000007,0.704,-0.20000000000000007,0.704
num aux adj,1.0,0.0,-0.20000000000000007,0.704,-0.20000000000000007,0.704,-0.20000000000000007,0.704,-0.20000000000000007,0.704,-0.20000000000000007,0.704
num aux adp,,,,,,,,,,,,
num aux adv,,,,,,,,,,,,
num aux adv adp,,,,,,,,,,,,
num aux det,,,,,,,,,,,,
num aux det adj,,,,,,,,,,,,
num aux det noun,,,,,,,,,,,,
num aux noun,,,,,,,,,,,,
num aux num,,,,,,,,,,,,
num aux pron,,,,,,,,,,,,
num aux pron verb,,,,,,,,,,,,
num aux propn,,,,,,,,,,,,
num aux verb,,,,,,,,,,,,
num aux verb adp,,,,,,,,,,,,
num cconj,1.0,0.0,-0.20000000000000007,0.704,-0.20000000000000007,0.704,-0.20000000000000007,0.704,-0.20000000000000007,0.704,-0.20000000000000007,0.704
num cconj det,,,,,,,,,,,,
num cconj det noun,,,,,,,,,,,,
num cconj num,,,,,,,,,,,,
num cconj num noun,,,,,,,,,,,,
num cconj pron,1.0,0.0,-0.20000000000000007,0.704,-0.20000000000000007,0.704,-0.20000000000000007,0.704,-0.20000000000000007,0.704,-0.20000000000000007,0.704
num cconj pron aux,,,,,,,,,,,,
num cconj pron noun,,,,,,,,,,,,
num cconj pron verb,1.0,0.0,-0.20000000000000007,0.704,-0.20000000000000007,0.704,-0.20000000000000007,0.704,-0.20000000000000007,0.704,-0.20000000000000007,0.704
num det,,,,,,,,,,,,
num det aux,,,,,,,,,,,,
num det noun,,,,,,,,,,,,
num det verb,,,,,,,,,,,,
num emoji,,,,,,,,,,,,
num emoji num,,,,,,,,,,,,
num intj,,,,,,,,,,,,
num noun,0.46475800154489,0.3530568618495133,-0.3098386676965934,0.5501142545045465,-0.3098386676965934,0.5501142545045465,-0.3098386676965934,0.5501142545045465,0.7745966692414834,0.07048399691021993,-0.3098386676965934,0.5501142545045465
num noun adj,,,,,,,,,,,,
num noun adj adj,,,,,,,,,,,,
num noun adj noun,,,,,,,,,,,,
num noun adj punct,,,,,,,,,,,,
num noun adj verb,,,,,,,,,,,,
num noun adp,,,,,,,,,,,,
num noun adp adj,,,,,,,,,,,,
num noun adp adp,,,,,,,,,,,,
num noun adp det,,,,,,,,,,,,
num noun adp noun,,,,,,,,,,,,
num noun adp num,,,,,,,,,,,,
num noun adp pron,,,,,,,,,,,,
num noun adp propn,,,,,,,,,,,,
num noun adv,,,,,,,,,,,,
num noun adv adp,,,,,,,,,,,,
num noun adv adv,,,,,,,,,,,,
num noun adv aux,,,,,,,,,,,,
num noun adv cconj,,,,,,,,,,,,
num noun adv pron,,,,,,,,,,,,
num noun adv punct,,,,,,,,,,,,
num noun aux,,,,,,,,,,,,
num noun aux adv,,,,,,,,,,,,
num noun aux aux,,,,,,,,,,,,
num noun aux verb,,,,,,,,,,,,
num noun cconj,,,,,,,,,,,,
num noun cconj adv,,,,,,,,,,,,
num noun cconj det,,,,,,,,,,,,
num noun cconj pron,,,,,,,,,,,,
num noun cconj verb,,,,,,,,,,,,
num noun det,,,,,,,,,,,,
num noun det noun,,,,,,,,,,,,
num noun det verb,,,,,,,,,,,,
num noun emoji,,,,,,,,,,,,
num noun noun,,,,,,,,,,,,
num noun noun adj,,,,,,,,,,,,
num noun noun adp,,,,,,,,,,,,
num noun noun adv,,,,,,,,,,,,
num noun noun cconj,,,,,,,,,,,,
num noun noun emoji,,,,,,,,,,,,
num noun noun noun,,,,,,,,,,,,
num noun noun num,,,,,,,,,,,,
num noun noun pron,,,,,,,,,,,,
num noun noun punct,,,,,,,,,,,,
num noun noun verb,,,,,,,,,,,,
num noun num,,,,,,,,,,,,
num noun pron,,,,,,,,,,,,
num noun pron aux,,,,,,,,,,,,
num noun pron noun,,,,,,,,,,,,
num noun pron verb,,,,,,,,,,,,
num noun propn,,,,,,,,,,,,
num noun propn propn,,,,,,,,,,,,
num noun punct,1.0,0.0,-0.20000000000000007,0.704,-0.20000000000000007,0.704,-0.20000000000000007,0.704,-0.20000000000000007,0.704,-0.20000000000000007,0.704
num noun punct adj,,,,,,,,,,,,
num noun punct adv,,,,,,,,,,,,
num noun punct cconj,,,,,,,,,,,,
num noun punct det,1.0,0.0,-0.20000000000000007,0.704,-0.20000000000000007,0.704,-0.20000000000000007,0.704,-0.20000000000000007,0.704,-0.20000000000000007,0.704
num noun punct noun,,,,,,,,,,,,
num noun punct pron,,,,,,,,,,,,
num noun punct propn,,,,,,,,,,,,
num noun punct punct,,,,,,,,,,,,
num noun punct sconj,,,,,,,,,,,,
num noun punct verb,,,,,,,,,,,,
num noun sconj,,,,,,,,,,,,
num noun sconj pron,,,,,,,,,,,,
num noun verb,,,,,,,,,,,,
num noun verb adj,,,,,,,,,,,,
num noun verb adp,,,,,,,,,,,,
num noun verb adv,,,,,,,,,,,,
num noun verb det,,,,,,,,,,,,
num noun verb pron,,,,,,,,,,,,
num noun verb punct,,,,,,,,,,,,
num noun verb verb,,,,,,,,,,,,
num num,,,,,,,,,,,,
num num noun,,,,,,,,,,,,
num num noun pron,,,,,,,,,,,,
num num noun verb,,,,,,,,,,,,
num num num,,,,,,,,,,,,
num num num noun,,,,,,,,,,,,
num num num num,,,,,,,,,,,,
num num punct,,,,,,,,,,,,
num pron,0.632455532033676,0.1778078083562211,-0.316227766016838,0.5414697392755848,-0.316227766016838,0.5414697392755848,-0.316227766016838,0.5414697392755848,0.632455532033676,0.1778078083562211,-0.316227766016838,0.5414697392755848
num pron aux,,,,,,,,,,,,
num pron aux adv,,,,,,,,,,,,
num pron noun,,,,,,,,,,,,
num pron verb,,,,,,,,,,,,
num pron verb det,,,,,,,,,,,,
num pron verb pron,,,,,,,,,,,,
num propn,,,,,,,,,,,,
num propn aux,,,,,,,,,,,,
num propn cconj,,,,,,,,,,,,
num propn cconj num,,,,,,,,,,,,
num propn noun,,,,,,,,,,,,
num propn noun noun,,,,,,,,,,,,
num propn noun punct,,,,,,,,,,,,
num propn propn,,,,,,,,,,,,
num propn punct,,,,,,,,,,,,
num propn punct propn,,,,,,,,,,,,
num punct,-0.20000000000000007,0.704,1.0,0.0,-0.20000000000000007,0.704,-0.20000000000000007,0.704,-0.20000000000000007,0.704,-0.20000000000000007,0.704
num punct adv,,,,,,,,,,,,
num punct aux,,,,,,,,,,,,
num punct aux verb,,,,,,,,,,,,
num punct det,,,,,,,,,,,,
num punct emoji,,,,,,,,,,,,
num punct noun,,,,,,,,,,,,
num punct num,-0.20000000000000007,0.704,1.0,0.0,-0.20000000000000007,0.704,-0.20000000000000007,0.704,-0.20000000000000007,0.704,-0.20000000000000007,0.704
num punct num noun,,,,,,,,,,,,
num punct num punct,,,,,,,,,,,,
num punct pron,,,,,,,,,,,,
num punct pron aux,,,,,,,,,,,,
num punct pron propn,,,,,,,,,,,,
num punct pron verb,,,,,,,,,,,,
num punct propn,,,,,,,,,,,,
num punct propn noun,,,,,,,,,,,,
num punct propn propn,,,,,,,,,,,,
num punct punct,,,,,,,,,,,,
num punct punct punct,,,,,,,,,,,,
num sconj,1.0,0.0,-0.20000000000000007,0.704,-0.20000000000000007,0.704,-0.20000000000000007,0.704,-0.20000000000000007,0.704,-0.20000000000000007,0.704
num sconj pron,1.0,0.0,-0.20000000000000007,0.704,-0.20000000000000007,0.704,-0.20000000000000007,0.704,-0.20000000000000007,0.704,-0.20000000000000007,0.704
num sconj pron verb,,,,,,,,,,,,
num sym,,,,,,,,,,,,
num sym num,,,,,,,,,,,,
num sym num noun,,,,,,,,,,,,
num verb,,,,,,,,,,,,
num verb adj,,,,,,,,,,,,
num verb adv,,,,,,,,,,,,
num verb det,,,,,,,,,,,,
num verb det noun,,,,,,,,,,,,
num verb pron,,,,,,,,,,,,
num verb pron aux,,,,,,,,,,,,
num verb punct,,,,,,,,,,,,
pron,0.6546536707079772,0.15830242337545783,-0.13093073414159545,0.8047261622231061,-0.6546536707079772,0.15830242337545783,-0.39279220242478635,0.4411128091213043,0.13093073414159545,0.8047261622231061,0.39279220242478635,0.4411128091213043
pron adj,0.41736500618415145,0.4103036364236828,-0.41736500618415145,0.4103036364236828,-0.41736500618415145,0.4103036364236828,-0.41736500618415145,0.4103036364236828,0.6956083436402525,0.12487982574290808,0.1391216687280505,0.7926638356375505
pron adj adj,,,,,,,,,,,,
pron adj adj noun,,,,,,,,,,,,
pron adj adp,-0.20000000000000007,0.704,-0.20000000000000007,0.704,-0.20000000000000007,0.704,-0.20000000000000007,0.704,1.0,0.0,-0.20000000000000007,0.704
pron adj adp det,,,,,,,,,,,,
pron adj adp noun,,,,,,,,,,,,
pron adj adp pron,,,,,,,,,,,,
pron adj adp propn,-0.20000000000000007,0.704,-0.20000000000000007,0.704,-0.20000000000000007,0.704,-0.20000000000000007,0.704,1.0,0.0,-0.20000000000000007,0.704
pron adj adv,,,,,,,,,,,,
pron adj adv adv,,,,,,,,,,,,
pron adj adv verb,,,,,,,,,,,,
pron adj aux,,,,,,,,,,,,
pron adj aux verb,,,,,,,,,,,,
pron adj cconj,,,,,,,,,,,,
pron adj cconj pron,,,,,,,,,,,,
pron adj cconj propn,,,,,,,,,,,,
pron adj cconj verb,,,,,,,,,,,,
pron adj det,,,,,,,,,,,,
pron adj emoji,,,,,,,,,,,,
pron adj noun,,,,,,,,,,,,
pron adj noun adp,,,,,,,,,,,,
pron adj noun adv,,,,,,,,,,,,
pron adj noun aux,,,,,,,,,,,,
pron adj noun cconj,,,,,,,,,,,,
pron adj noun emoji,,,,,,,,,,,,
pron adj noun noun,,,,,,,,,,,,
pron adj noun pron,,,,,,,,,,,,
pron adj noun propn,,,,,,,,,,,,
pron adj noun punct,,,,,,,,,,,,
pron adj noun sconj,,,,,,,,,,,,
pron adj noun verb,,,,,,,,,,,,
pron adj num,,,,,,,,,,,,
pron adj num noun,,,,,,,,,,,,
pron adj pron,,,,,,,,,,,,
pron adj pron adv,,,,,,,,,,,,
pron adj pron aux,,,,,,,,,,,,
pron adj pron noun,,,,,,,,,,,,
pron adj pron verb,,,,,,,,,,,,
pron adj propn,,,,,,,,,,,,
pron adj propn noun,,,,,,,,,,,,
pron adj propn propn,,,,,,,,,,,,
pron adj propn punct,,,,,,,,,,,,
pron adj punct,-0.20000000000000007,0.704,-0.20000000000000007,0.704,-0.20000000000000007,0.704,-0.20000000000000007,0.704,-0.20000000000000007,0.704,1.0,0.0
pron adj punct det,,,,,,,,,,,,
pron adj punct intj,,,,,,,,,,,,
pron adj punct noun,,,,,,,,,,,,
pron adj punct pron,,,,,,,,,,,,
pron adj punct punct,,,,,,,,,,,,
pron adj sconj,,,,,,,,,,,,
pron adj sconj det,,,,,,,,,,,,
pron adj sconj pron,,,,,,,,,,,,
pron adj verb,,,,,,,,,,,,
pron adj verb adj,,,,,,,,,,,,
pron adj verb adp,,,,,,,,,,,,
pron adj verb det,,,,,,,,,,,,
pron adj verb noun,,,,,,,,,,,,
pron adj verb pron,,,,,,,,,,,,
pron adj verb propn,,,,,,,,,,,,
pron adp,0.39279220242478635,0.4411128091213043,-0.13093073414159545,0.8047261622231061,0.13093073414159545,0.8047261622231061,-0.6546536707079772,0.15830242337545783,0.6546536707079772,0.15830242337545783,-0.39279220242478635,0.4411128091213043
pron adp adj,,,,,,,,,,,,
pron adp adj noun,,,,,,,,,,,,
pron adp adp,-0.20000000000000007,0.704,1.0,0.0,-0.20000000000000007,0.704,-0.20000000000000007,0.704,-0.20000000000000007,0.704,-0.20000000000000007,0.704
pron adp adp det,,,,,,,,,,,,
pron adp adp noun,,,,,,,,,,,,
pron adp adp pron,,,,,,,,,,,,
pron adp adp propn,,,,,,,,,,,,
pron adp adv,0.632455532033676,0.1778078083562211,-0.316227766016838,0.5414697392755848,-0.316227766016838,0.5414697392755848,-0.316227766016838,0.5414697392755848,0.632455532033676,0.1778078083562211,-0.316227766016838,0.5414697392755848
pron adp adv adp,,,,,,,,,,,,
pron adp adv adv,,,,,,,,,,,,
pron adp adv cconj,0.632455532033676,0.1778078083562211,-0.316227766016838,0.5414697392755848,-0.316227766016838,0.5414697392755848,-0.316227766016838,0.5414697392755848,0.632455532033676,0.1778078083562211,-0.316227766016838,0.5414697392755848
pron adp adv punct,,,,,,,,,,,,
pron adp adv verb,,,,,,,,,,,,
pron adp cconj,,,,,,,,,,,,
pron adp cconj pron,,,,,,,,,,,,
pron adp cconj verb,,,,,,,,,,,,
pron adp det,-0.3098386676965934,0.5501142545045465,-0.3098386676965934,0.5501142545045465,0.7745966692414834,0.07048399691021993,-0.3098386676965934,0.5501142545045465,-0.3098386676965934,0.5501142545045465,0.46475800154489,0.3530568618495133
pron adp det adj,,,,,,,,,,,,
pron adp det det,,,,,,,,,,,,
pron adp det noun,-0.3098386676965934,0.5501142545045465,-0.3098386676965934,0.5501142545045465,0.7745966692414834,0.07048399691021993,-0.3098386676965934,0.5501142545045465,-0.3098386676965934,0.5501142545045465,0.46475800154489,0.3530568618495133
pron adp det pron,,,,,,,,,,,,
pron adp emoji,,,,,,,,,,,,
pron adp intj,,,,,,,,,,,,
pron adp noun,,,,,,,,,,,,
pron adp noun adp,,,,,,,,,,,,
pron adp noun adv,,,,,,,,,,,,
pron adp noun cconj,,,,,,,,,,,,
pron adp noun det,,,,,,,,,,,,
pron adp noun emoji,,,,,,,,,,,,
pron adp noun noun,,,,,,,,,,,,
pron adp noun num,,,,,,,,,,,,
pron adp noun pron,,,,,,,,,,,,
pron adp noun punct,,,,,,,,,,,,
pron adp num,1.0,0.0,-0.20000000000000007,0.704,-0.20000000000000007,0.704,-0.20000000000000007,0.704,-0.20000000000000007,0.704,-0.20000000000000007,0.704
pron adp num noun,,,,,,,,,,,,
pron adp pron,-0.20000000000000007,0.704,-0.20000000000000007,0.704,-0.20000000000000007,0.704,-0.20000000000000007,0.704,1.0,0.0,-0.20000000000000007,0.704
pron adp pron adj,,,,,,,,,,,,
pron adp pron adp,,,,,,,,,,,,
pron adp pron adv,,,,,,,,,,,,
pron adp pron aux,,,,,,,,,,,,
pron adp pron noun,-0.20000000000000007,0.704,-0.20000000000000007,0.704,-0.20000000000000007,0.704,-0.20000000000000007,0.704,1.0,0.0,-0.20000000000000007,0.704
pron adp pron propn,,,,,,,,,,,,
pron adp pron punct,,,,,,,,,,,,
pron adp pron verb,,,,,,,,,,,,
pron adp propn,,,,,,,,,,,,
pron adp propn noun,,,,,,,,,,,,
pron adp propn propn,,,,,,,,,,,,
pron adp propn punct,,,,,,,,,,,,
pron adp propn verb,,,,,,,,,,,,
pron adp punct,,,,,,,,,,,,
pron adp punct adv,,,,,,,,,,,,
pron adp punct det,,,,,,,,,,,,
pron adp punct noun,,,,,,,,,,,,
pron adp punct pron,,,,,,,,,,,,
pron adp punct propn,,,,,,,,,,,,
pron adp punct punct,,,,,,,,,,,,
pron adp sconj,,,,,,,,,,,,
pron adp verb,-0.20000000000000007,0.704,-0.20000000000000007,0.704,-0.20000000000000007,0.704,-0.20000000000000007,0.704,1.0,0.0,-0.20000000000000007,0.704
pron adp verb adp,,,,,,,,,,,,
pron adp verb det,,,,,,,,,,,,
pron adp verb noun,,,,,,,,,,,,
pron adp verb pron,,,,,,,,,,,,
pron adv,0.6642111641550715,0.15020042233101136,0.3985266984930429,0.43385766067017734,-0.5313689313240573,0.27796339331848685,-0.5313689313240573,0.27796339331848685,0.13284223283101432,0.8019087881019875,-0.13284223283101432,0.8019087881019875
pron adv adj,,,,,,,,,,,,
pron adv adj adj,,,,,,,,,,,,
pron adv adj adp,,,,,,,,,,,,
pron adv adj adv,,,,,,,,,,,,
pron adv adj cconj,,,,,,,,,,,,
pron adv adj emoji,,,,,,,,,,,,
pron adv adj noun,,,,,,,,,,,,
pron adv adj punct,,,,,,,,,,,,
pron adv adj verb,,,,,,,,,,,,
