Unnamed: 0,author,message,time_text,Direct Harassment,Hate Speech,Sexual Harassment,Trolling,Others,Toxic
2795,username@22HAKC5H2C,sub tho,01:17:51,,,,,,
2796,username@SnisnSsses,poor lazer,01:17:54,,,,,,
2797,username@NNLTQTSALS,yes he needs to cover the code,01:17:54,,,,,,
2798,username@i liuelirr,Gonna leave 10 minutes see u later yeah?,01:17:56,,,,,,
2799,username@ldiordeTTO,vote deluxe,01:17:57,,,,,,
2800,username@areMErards,Sap,01:18:01,,,,,,
2801,username@sPaasut ot,TAKE A Guest,01:18:03,,,,,,
2802,username@ GddGorysa,@Swordbearer117' s Gaming and stuff Happy Belated Birthday my dude,01:18:03,,,,,,
2803,username@ayHtsrerHr,😓,01:18:04,,,,,,
2804,username@oupo SSTTT,",hello",01:18:04,,,,,,
2805,username@iasaetepea,pog,01:18:08,,,,,,
2806,username@hii 2hi1hi,frame delux when you are imposter,01:18:08,,,,,,
2807,username@S SyaayrBt,😭GLIZZY😬 😑7😲inch😃 😈sword🤜 🥱fight🥺,01:18:09,,,,,,
2808,username@EETNOTEOTR,giving birth on da sidewalk,01:18:12,,,,,,
2809,username@asnpiinGoo,you have to cover the code if one drops out,01:18:14,,,,,,
2810,username@Mokcsrioke,How to hid chat,01:18:16,,,,,,
2811,username@BOL___EO4_,Game toxic yet?,01:18:17,,,,,,
2812,username@cnalelra e,ur gay,01:18:20,,,,,,
2813,username@skesuurere,hey,01:18:22,,,,,,
2814,username@1GZZGTLRLS,It’s yummi,01:18:23,,,,,,
2815,username@ GddGorysa,I meant early,01:18:27,,,,,,
2816,username@22HAKC5H2C,yea,01:18:27,,,,,,
2817,username@yayanylyB,BLM IS STUPID,01:18:30,,1.0,,,,
2818,username@iasaetepea,crewmate pog,01:18:31,,,,,,
2819,username@ ereileeBk,just fin salad #health,01:18:35,,,,,,
2820,username@ti SSmtte,Lol,01:18:43,,,,,,
2821,username@aaioCltaCC,BML no they don't,01:18:44,,,,,,
2822,username@LK g  nKnn,Yeet,01:18:46,,,,,,
2823,username@nPuuaMccoa,Poke the potato,01:18:49,,,,,,
2824,username@laeMxxelMA,BLM are terrorists,01:18:51,,,,,,
2825,username@religEiiyi,hello nogla,01:18:54,,,,,,
2826,username@k M  Mnncr,yummy,01:18:54,,,,,,
2827,username@ ereileeBk,bldm,01:18:57,,,,,,
2828,username@1GZZGTLRLS,BLM stupid,01:18:59,,,,,,
2829,username@skesuurere,deluxe,01:18:59,,,,,,
2830,username@22HAKC5H2C,i'm playen,01:19:00,,,,,,
2831,username@aLAlsdaAtl,do u guys eat kids with or without the peel,01:19:00,,,,1.0,,
2832,username@mpDRrmaomp,Puh,01:19:01,,,,,,
2833,username@NNLTQTSALS,Tucker is dumb enough to believe that fake code i made,01:19:02,,1.0,,,,
2834,username@suMeneeLut,What’s there discord code,01:19:03,,,,,,
2835,username@laelSlnnla,you are the best youtuber every bro,01:19:06,,,,,,
2836,username@BOL___EO4_,Chat gettin toxic with politics I see😃,01:19:10,,,,,,
2837,username@yayanylyB,death to blm,01:19:13,,1.0,,,,
2838,username@ayHtsrerHr,😵,01:19:16,,,,,,
2839,username@k M  Mnncr,hello,01:19:17,,,,,,
2840,username@srrKytrIrI,Damn theirs a bunch of racists in the chat,01:19:24,,,,,,
2841,username@aaioCltaCC,BMl no they don't,01:19:24,,,,,,
2842,username@saooosaloo,speedy,01:19:24,,,,,,
2843,username@beopreddoo,hello nogla,01:19:28,,,,,,
2844,username@IrcVeVyrsr,Is it only a mobile game,01:19:28,,,,,,
2845,username@aaiNlerleN,It’s fine I keep reporting the ones saying hate speech,01:19:30,,,,,,
2846,username@olleolello,why say my name,01:19:31,,,,,,
2847,username@cnalelra e,nogla how old r u,01:19:34,,,,,,
2848,username@na  auujj,Haha,01:19:34,,,,,,
2849,username@ uuoPnouPm,Biden's lynch mob,01:19:36,,,,,,
2850,username@1GZZGTLRLS,Fck BLM,01:19:37,,1.0,,,,
2851,username@NeteaaitSa,d4 out here simping,01:19:42,,,,,,
2852,username@mha isorMa,kruz sus,01:19:45,,,,,,
2853,username@saooosaloo,deluxe,01:19:47,,,,,,
2854,username@ro RArorAo,BLM is a joke,01:19:48,,1.0,,,,
2855,username@aaioCltaCC,I'm 34,01:19:49,,,,,,
2856,username@mesaddeahe,This chat be toxic at,01:19:51,,,,,,
2857,username@IepInrnInm,It not hate speech,01:19:53,,,,,,
2858,username@nWlnenofeo,I'm new to your hello,01:19:53,,,,,,
2859,username@BOL___EO4_,Body Mass Index is important 2 ones health,01:19:54,,,,,,
2860,username@x  onnA nn,pog,01:19:57,,,,,,
2861,username@beopreddoo,no its not only mobile,01:19:58,,,,,,
2862,username@aulaaPluaa,boiiiiiii,01:20:00,,,,,,
2863,username@na  auujj,Who is talking about blm,01:20:00,,,,,,
2864,username@aT anen ne,BLM!! and why are y'all trying to day otherwise? this is a game stream not politics,01:20:01,,,,,,
2865,username@ppBphlsysi,"Where’s lui, Novak?",01:20:01,,,,,,
2866,username@yayanylyB,blm is a joke,01:20:01,,1.0,,,,
2867,username@mngnVeTgar,yo!! f#$@ing bushet,01:20:02,,,,,,
2868,username@skesuurere,deluxe,01:20:03,,,,,,
2869,username@aie reiiPA,mobile and PC,01:20:05,,,,,,
2870,username@su brcussT,When did this get so political,01:20:06,,,,,,
2871,username@aaiNlerleN,Yes it is,01:20:06,,,,,,
2872,username@saooosaloo,nogla,01:20:09,,,,,,
2873,username@laeMxxelMA,BLM doesn’t care about ending racism like they should be,01:20:09,,1.0,,,,
2874,username@ano mnoolM,"woah woah, how tf is this chat so toxis?",01:20:10,,,,,,
2875,username@mmamlrareb,Blm is a joke,01:20:17,,1.0,,,,
2876,username@aaioCltaCC,I hate BLM,01:20:18,,1.0,,,,
2877,username@lGk kaCGkG,i fucking love these live streams,01:20:19,,,,,,
2878,username@beopreddoo,look it up on Google or steam,01:20:19,,,,,,
2879,username@ayHtsrerHr,lol,01:20:22,,,,,,
2880,username@mngnVeTgar,can i join?,01:20:26,,,,,,
2881,username@srrKytrIrI,@T Jean FACTS BRO,01:20:27,,,,,,
2882,username@skesuurere,deluxe,01:20:27,,,,,,
2883,username@yayanylyB,F blm,01:20:27,,1.0,,,,
2884,username@cnalelra e,noglas 28 yr,01:20:28,,,,,,
2885,username@ti SSmtte,Can we just enjoy the stream boys?,01:20:32,,,,,,
2886,username@BOL___EO4_,Who votin daddy T😃,01:20:33,,,,,,
2887,username@uctPittan,blm def is just a glorified hate group,01:20:34,,1.0,,,,
2888,username@ro RArorAo,Idk I saw someone say BLM so I wanted to say something,01:20:36,,,,,,
2889,username@cukcLcaucJ,My wife left me and took the kids,01:20:36,,,,1.0,,
2890,username@x  onnA nn,😏🙏,01:20:38,,,,,,
2891,username@eyi nnooVo,Blm,01:20:39,,,,,,
2892,username@IepInrnInm,No it not hate speech,01:20:40,,,,,,
2893,username@ipyopelaey,"key to this game, act exactly the same when you are n imposter and when crew",01:20:41,,,,,,
2894,username@iionpeeqqh,are they playing with fanz,01:20:41,,,,,,
2895,username@meClarmOrr,Yikes racist chat ill go back to Speedys stream...,01:20:41,,,,,,
2896,username@rBrouetgok,lol what,01:20:42,,,,,,
2897,username@nrrbanynay,i hate mcnasty but only because he nasty,01:20:43,,1.0,,,,
2898,username@ uuoPnouPm,Burn shit because racism!,01:20:43,,,,,,
2899,username@nBBswnlwla,BLM IS A JOKE,01:20:44,,1.0,,,,
2900,username@imeamemame,Lol title,01:20:44,,,,,,
2901,username@rHnree  ez,yall need to chill,01:20:46,,,,,,
2902,username@iasaetepea,if i spam do you get muted,01:20:46,,,,,,
2903,username@hii 2hi1hi,who is BLM,01:20:47,,,,,,
2904,username@olleolello,I think women are pretty neat,01:20:49,,,,,,
2905,username@tn tltnSEh,let's,01:20:50,,,,,,
2906,username@eeee t Phe,Let’s stop politics pls,01:20:51,,,,,,
2907,username@ saAAAseAJ,heyy,01:20:52,,,,,,
2908,username@b2a2C2bCbb,Blm are racist,01:20:55,,,,,,
2909,username@su brcussT,It’s just a game,01:20:56,,,,,,
2910,username@aPPtaataPt,I have recently had my foreskin removed I'm an immense pain,01:20:57,,,,,,
2911,username@JONREAEORA,Hi,01:20:58,,,,,,
2912,username@hii ie iic,bro tf is this chat,01:20:58,,,,,,
2913,username@BnteBBnann,where the fuk did that blm convo start,01:21:00,,,,,,
2914,username@ysnsPaPnSS,white powwa,01:21:02,,,,,,
2915,username@laeMxxelMA,How’s it racist?,01:21:03,,,,,,
2916,username@ vnentmoes,alm,01:21:04,,,,,,
2917,username@aT anen ne,that's funny coming from someone named Putin,01:21:04,,,,,,
2918,username@mmamlrareb,Blm is joke,01:21:05,,1.0,,,,
2919,username@SKbsKhSKb,f yal,01:21:05,,1.0,,,,
2920,username@uaseaesaro,stop it enjoy stream,01:21:06,,,,,,
2921,username@iionpeeqqh,arevthere fanz,01:21:06,,,,,,
2922,username@eyi nnooVo,I meant to say Blm is a joke,01:21:08,,1.0,,,,
2923,username@yiibilikda,i pooped,01:21:10,,,,,,
2924,username@bobOOOOObb,can we just watch the stream,01:21:10,,,,,,
2925,username@neaayrno r,Anyone else hate jews?,01:21:11,,1.0,,,,
2926,username@aaiNlerleN,Just keep reporting them like me,01:21:14,,,,,,
2927,username@NNLTQTSALS,this chat toxic,01:21:14,,,,,,
2928,username@uaNaagmmNm,BLM = Black Lives Matter for the record,01:21:14,,,,,,
2929,username@ibeTekiiTh,oh,01:21:14,,,,,,
2930,username@BOL___EO4_,Below Legal Mass,01:21:14,,,,,,
2931,username@ecncocreoc,nobody is racist its that people say blm cause its a trend,01:21:15,,,,,,
2932,username@Lbr-- arwr,God lineup here,01:21:15,,,,,,
2933,username@roeMMM ore,CAN YALL STFU WITH BLM,01:21:16,,,,,,
2934,username@saooosaloo,nogla sucks,01:21:16,,,,,,
2935,username@nBBswnlwla,KKK STREAM,01:21:16,,,,,,
2936,username@1GZZGTLRLS,BLM are terrorist,01:21:16,,,,,,
2937,username@cukcLcaucJ,Tits,01:21:17,,,,,,
2938,username@su brcussT,Get out of the chat if you want to talk politics 🤦‍♂️,01:21:17,,,,,,
2939,username@g gaaSSxYa,Members only chat please,01:21:17,,,,,,
2940,username@Ch h ckoik,Nogla help,01:21:19,,,,,,
2941,username@adnsadJsge,guys stop,01:21:19,,,,,,
2942,username@ppBphlsysi,Where’s lui?,01:21:19,,,,,,
2943,username@ro RArorAo,No ❤️,01:21:20,,,,,,
2944,username@srrKytrIrI,WHY IS THEIR A BUNCH OF RACIST WHITE PEOPLE IN THE CHAT,01:21:22,,,,,,
2945,username@mielaammae,Is daddylazae,01:21:24,,,,,,
2946,username@rHnree  ez,hope member chat gets activated soon lmao,01:21:24,,,,,,
2947,username@aaioCltaCC,I hate BL,01:21:27,,,,,,
2948,username@nNnUUnknno,wow...yall wildin o-o,01:21:27,,,,,,
2949,username@iionpeeqqh,are they fanz,01:21:28,,,,,,
2950,username@aT anen ne,oh I am reporting them,01:21:29,,,,,,
2951,username@iasaetepea,can we just talk about like tubbo_ or something,01:21:29,,,,,,
2952,username@meClarmOrr,Oh yeah bring up BLM on an among us stream...,01:21:32,,,,,,
2953,username@mmamlrareb,Y’all butthurt,01:21:32,,,,,,
2954,username@na  auujj,You’ll have to chill,01:21:32,,,,,,
2955,username@ysnsPaPnSS,let's start a RACE WAR!!,01:21:34,,,,,,
2956,username@insg14on1l,how is this noglas chat,01:21:34,,,,,,
2957,username@rBrouetgok,Big lemon mounds,01:21:36,,,,,,
2958,username@cnalelra e,wat should i make for my moms bday,01:21:38,,,,,,
2959,username@eeee t Phe,Kick Robert Almarez for spamming,01:21:40,,,,,,
2960,username@yayanylyB,BLM is kinda sus,01:21:40,,,,,,
2961,username@g gaaSSxYa,MEMBERS ONLY CHAT,01:21:40,,,,,,
2962,username@AiAA lnllA,kruz,01:21:40,,,,,,
2963,username@roeMMM ore,STFU PPL AND WATH,01:21:40,,,,,,
2964,username@eeea eeA e,yumi,01:21:41,,,,,,
2965,username@hrocWsicCi,Wow. I thought Wildcats fans were braindead. People here even more so lol,01:21:42,,1.0,,,,
2966,username@nBBswnlwla,BLM CAN SUCK A FAT DICK AND EAT A LOAD,01:21:42,,1.0,,,,1.0
2967,username@r yMfreyff,ah yes report those who disagree with you,01:21:42,,,,,,
2968,username@NNLTQTSALS,STFU,01:21:46,,,,,,
2969,username@yiibilikda,nogla helppppthe screen said somethingggg,01:21:46,,,,,,
2970,username@eMpap puZM,Black soul matter dont go to hell,01:21:47,,1.0,,,,1.0
2971,username@Ch h ckoik,Can’t we just love each other,01:21:49,,,,,,
2972,username@rGaauieGei,Time for members only.,01:21:50,,,,,,
2973,username@ipyopelaey,KKK doesn't exist i 21st century,01:21:50,,,,,,
2974,username@BOL___EO4_,Toxic turning to hateful real quick😃,01:21:50,,,,,,
2975,username@adnsadJsge,can we please not do that,01:21:52,,,,,,
2976,username@BeFite tae,Poof,01:21:52,,,,,,
2977,username@ uuoPnouPm,Blm is sus,01:21:53,,,,,,
2978,username@nNnUUnknno,plz member chat ;-; only,01:21:53,,,,,,
2979,username@mmamlrareb,Blm sus,01:21:54,,,,,,
2980,username@k ez kekkz,wheres the face cam],01:21:55,,,,,,
2981,username@JemJmbeabm,bruh where tf are the mods,01:21:56,,,,,,
2982,username@eyi nnooVo,"Blm sus, vote him out",01:21:57,,,,,,
2983,username@cukcLcaucJ,I like butter,01:22:00,,,,,,
2984,username@iasaetepea,tubbo lives matter,01:22:00,,,,,,
2985,username@mssau miun,lol i called iyt,01:22:01,,,,,,
2986,username@c Haz thce,ok,01:22:02,,,,,,
2987,username@aaioCltaCC,kkk my home,01:22:03,,,,,,
2988,username@1GZZGTLRLS,Ohhhh are you gonna report me cause I’m offending you,01:22:03,,,,,,
2989,username@ecncocreoc,nobody cared before,01:22:04,,,,,,
2990,username@yayanylyB,we hate blacks,01:22:06,,1.0,,,,
2991,username@ZxnrxZnkxZ,YOOO SP33DY AND DELUXE???,01:22:07,,,,,,
2992,username@an aCmeCnm,Bruh watch the stream!!! fuqk off with the bullshit politics. Take it somewhere else and just support nogla 🙄🙄🙄,01:22:07,,,,,,
2993,username@mpDRrmaomp,I miss yee,01:22:08,,,,,,
2994,username@BnteBBnann,"just report them, let non cunt non members still chat",01:22:09,,,,,,
2995,username@namonaeomE,Hey,01:22:09,,,,,,
2996,username@ohiKnsst t,"while I don't see the point in politicizing a game chat, it's not hate speech you nub",01:22:09,,,,,,
2997,username@uctPittan,blm sus af,01:22:09,,,,,,
2998,username@ysnsPaPnSS,big lemon mounds,01:22:09,,,,,,
2999,username@mielaammae,Is daddylazar lazarbeam?,01:22:11,,,,,,
3000,username@hsssssshsj,I am wildcat fan watches all streamer idiot,01:22:12,,,,,,
3001,username@eicvcveh U,Blm >,01:22:12,,,,,,
3002,username@neaayrno r,"Seriously tho, anyone else hate jews?",01:22:12,,,,,,
3003,username@lGk kaCGkG,lets not hate each other or the people Nogla are playing with,01:22:13,,,,,,
3004,username@su brcussT,Switch it to members only,01:22:14,,,,,,
3005,username@rBrouetgok,snail lives matter,01:22:15,,,,,,
3006,username@ro RArorAo,BLM acting kinda sus,01:22:17,,,,,,
3007,username@uaNaagmmNm,Why can't we be friends? Why can't we be friends?,01:22:17,,,,,,
3008,username@k ez kekkz,@Corey Ciepiela yes they do they just dont do anything anymore,01:22:17,,,,,,
3009,username@NeteaaitSa,mods asleep?,01:22:20,,,,,,
3010,username@za1X X_ Xz,NOGLA ITS JACK WATCH OUT!!!,01:22:21,,,,,,
3011,username@rnkd nr aa,Quit reading the fucking chat and watch the stream kids,01:22:22,,,,,,
3012,username@l[ean[nyet,#ImposterLivesMatter,01:22:25,,,,,,
3013,username@nBBswnlwla,BLM IS A JOKE ITS ANARCHY AND TERRORISM,01:22:25,,1.0,,1.0,,
3014,username@BOL___EO4_,K_K_K unfortunately still does exist like flat earthers,01:22:29,,,,,,
3015,username@ceyccakcFk,Clickbait title as this is every video 🤣,01:22:31,,,,,,
3016,username@Ch h ckoik,NOGLA HELP!!!!!!,01:22:33,,,,,,
3017,username@r ayozszeo,Oh.,01:22:34,,,,,,
3018,username@aT anen ne,corey that's just incorrect I'm from Indiana and there are still kkk assholes here,01:22:34,,,,,,
3019,username@meClarmOrr,Lmao mods dont care,01:22:37,,,,,,
3020,username@rBrouetgok,big lemon mounds,01:22:37,,,,,,
3021,username@xbnrarshar,algirn habla español??,01:22:40,,,,,,
3022,username@bobOOOOObb,hey guys ya'll like among us,01:22:40,,,,,,
3023,username@mmamlrareb,Trolls: blm sucks,01:22:41,,,,,,
3024,username@saorziiSaR,watafqck,01:22:42,,,,,,
3025,username@NNLTQTSALS,STFU ABOUT BLM,01:22:44,,,,,,
3026,username@rarrnr rur,:],01:22:46,,,,,,
3027,username@nNnUUnknno,why cant we be friends why cant we be friends yall toxic asf bruh,01:22:46,,,,,,
3028,username@aiB aes rr,:_noglaHey:,01:22:47,,,,,,
3029,username@cukcLcaucJ,Teeskaleef,01:22:48,,,,,,
3030,username@ uuoPnouPm,Biden's lynch mob,01:22:48,,1.0,,,,
3031,username@lCTllilTNe,NOGLA THE CHAT!!!,01:22:48,,,,,,
3032,username@Axeelez ee,I was just watching you told taste vid with lui,01:22:48,,,,,,
3033,username@yayanylyB,blm<3,01:22:51,,,,,,
3034,username@rcuruMcur,is there any mods in today?,01:22:52,,,,,,
3035,username@r ayozszeo,Who's he playing with?,01:22:52,,,,,,
3036,username@l[ean[nyet,@Daniel Bawse Agreed.,01:22:56,,,,,,
3037,username@c Haz thce,leave mods alone,01:22:56,,,,,,
3038,username@iKndd dvKt,PO-OP,01:22:57,,,,,,
3039,username@nBBswnlwla,BLM IS A TERRORIST ORGANIZATION,01:22:57,,,,1.0,,
3040,username@ecusShZccc,Daithe De Nogla,01:22:57,,,,,,
3041,username@ng eroddgw,Oh hey,01:22:57,,,,,,
3042,username@ppBphlsysi,Do t feed the trolls.,01:23:06,,,,,,
3043,username@aaaualayCa,hey ngola,01:23:06,,,,,,
3044,username@ceyccakcFk,"mods do care, but not for trolls doing it on purpose like 2 yr olds",01:23:07,,,,,,
3045,username@ysnsPaPnSS,Race War!!,01:23:08,,,,,,
3046,username@yiibilikda,poopy,01:23:10,,,,,,
3047,username@0et2siiii,Hey Nogla how are you doing tonight?,01:23:13,,,,,,
3048,username@saooosaloo,turbo tastic has been expired,01:23:16,,,,,,
3049,username@w  wwdiinw,black and white,01:23:17,,,,,,
3050,username@r ayozszeo,Wha?,01:23:17,,,,,,
3051,username@iKndd dvKt,PO-OP,01:23:17,,,,,,
3052,username@BOL___EO4_,no mods yayyyyy😃,01:23:18,,,,,,
3053,username@iasaetepea,just stop with blm sh it and talk about games,01:23:18,,,,,,
3054,username@resrisesDn,Yo mods do something about what’s happening!!!!,01:23:19,,,,,,
3055,username@nixNnweewc,hiiii nogla big fan,01:23:20,,,,,,
3056,username@r ayozszeo,I gold tato?,01:23:23,,,,,,
3057,username@aaioCltaCC,f BLM,01:23:24,,,,,,
3058,username@nBBswnlwla,HERETIC*,01:23:25,,,,,,
3059,username@l[ean[nyet,#CrewmateLivesMatter,01:23:25,,,,,,
3060,username@laeMxxelMA,Truth: BLM destroys black owned businesses,01:23:25,,,,1.0,,
3061,username@1GZZGTLRLS,I ain’t trolling fck BLM,01:23:26,,,,,,
3062,username@r ayozszeo,Why?,01:23:26,,,,,,
3063,username@yayanylyB,this is our chat now,01:23:26,,,,,,
3064,username@nbb er r A,kruz done messed up LMAO,01:23:26,,,,,,
3065,username@AiAA lnllA,How is BLM a hate group bro how insane do you have to be to think that,01:23:27,,,,,,
3066,username@NNLTQTSALS,stuna shut up,01:23:27,,,,,,
3067,username@mmamlrareb,"Trolls: blm sucks , Butthurt: *types furiously*",01:23:28,,,,,,
3068,username@tr dizrd s,kruz got quiet,01:23:29,,,,,,
3069,username@LomoouLomy,Hey,01:23:29,,,,,,
3070,username@hAuilhiFux,Lmao,01:23:29,,,,,,
3071,username@ayHtsrerHr,nogla has the iq of 1000,01:23:31,,,,,,
3072,username@ipyopelaey,@zeke k yeah I'm speaking on a political level compared to mid-1900s,01:23:31,,,,,,
3073,username@hsssssshsj,No stop no more political,01:23:32,,,,,,
3074,username@odoaahkhde,BIG BRAIN PLAYS,01:23:33,,,,,,
3075,username@r ayozszeo,Was just silver?,01:23:34,,,,,,
3076,username@uaNaagmmNm,PO-OP,01:23:34,,,,,,
3077,username@saorziiSaR,yo habló español,01:23:39,,,,,,
3078,username@ uuoPnouPm,Whos chat?,01:23:39,,,,,,
3079,username@elMe fieMM,hi nogla,01:23:39,,,,,,
3080,username@ZTiTitteta,sussss,01:23:40,,,,,,
3081,username@FslSaaStSt,"This chat is full of losers, stop talking about BLM and step away for 5 minutes to think about why this is innapropriate on a Among Us stream",01:23:40,,,,,,
3082,username@uaseaesaro,nogla nice,01:23:42,,,,,,
3083,username@rBrouetgok,"LMAO, this chat is great",01:23:45,,,,,,
3084,username@IepInrnInm,WLM,01:23:46,,,,,,
3085,username@ceyccakcFk,yes you a very golden 🥔 💯🔥🔥🔥,01:23:46,,,,,,
3086,username@nBBswnlwla,@AlexMorales facts,01:23:47,,,,,,
3087,username@aaaualayCa,nogla got big brain,01:23:47,,,,,,
3088,username@BOL___EO4_,Below Legal Mass?,01:23:48,,,,,,
3089,username@ eiessMhRN,Blm <3,01:23:49,,,,,,
3090,username@su brcussT,This is toxic,01:23:49,,,,,,
3091,username@w  wwdiinw,no black and white game mode,01:23:50,,,,,,
3092,username@wpppww,lmfaooooooo,01:23:51,,,,,,
3093,username@ll-lxaGwax,person,01:23:52,,,,,,
3094,username@e euneilel,toddlers really be saying all lives matter in an Irish guys stream,01:23:53,,,,,,
3095,username@aaioCltaCC,I'm cheesed,01:23:53,,,,,,
3096,username@ayHtsrerHr,"ladies and gentle men,we got em",01:23:54,,,,,,
3097,username@4vva5pa5ea,NOGLA!!!!! please do whatever it takes to make wildcat scream DOGSHIT as loud as humanly possible,01:23:56,,,,,,
3098,username@nNnUUnknno,can yall deadass srop like...yall childish,01:23:57,,,,,,
3099,username@ppBphlsysi,Ignore it. You feeding the. Is giving the. Power,01:23:58,,,,,,
3100,username@ro RArorAo,❄️❄️❄️,01:23:59,,,,,,
3101,username@laeMxxelMA,I’ll stop now sorry I love you all,01:23:59,,,,,,
3102,username@uaNaagmmNm,@Crazy Moose 1------>2 months 😆,01:23:59,,,,,,
3103,username@yskoe eeie,Sup,01:24:01,,,,,,
3104,username@nTiiyeelFe,@Crazy Moose it changes colour once u complete a number of months,01:24:07,,,,,,
3105,username@cukcLcaucJ,Fortnite,01:24:08,,,,,,
3106,username@iionpeeqqh,adadadadadada,01:24:11,,,,,,
3107,username@rBrouetgok,I'm beaned,01:24:12,,,,,,
3108,username@rcuruMcur,it pete,01:24:13,,,,,,
3109,username@aaioCltaCC,F BLM,01:24:13,,,,,,
3110,username@uctPittan,(B)ig (L)osers (M)arginalized,01:24:15,,1.0,,1.0,,
3111,username@ysnsPaPnSS,nikgur,01:24:16,,,,,,
3112,username@aT anen ne,dude doesn't matter of they're trolls or.not this ain't the place so of course people are reaponding,01:24:18,,,,,,
3113,username@r ayozszeo,Oh....,01:24:18,,,,,,
3114,username@nBBswnlwla,ALL LIVES MATTER,01:24:19,,,,,,
3115,username@mmamlrareb,@tom castillo their really butthurt🤣,01:24:20,,,,,,
3116,username@ayHtsrerHr,yeet,01:24:20,,,,,,
3117,username@uaNaagmmNm,@Crazy Moose I wanna be a gold tater,01:24:21,,,,,,
3118,username@l[ean[nyet,#CrewmateLivesMatter,01:24:21,,,,,,
3119,username@eeltkeeSee,Aaaa IM IN NOGLAS LIVE STREEAM AAGGAAAIIINNNN,01:24:24,,,,,,
3120,username@hsrherdooh,200 iq,01:24:27,,,,,,
3121,username@ uuoPnouPm,Burn Loot Murder,01:24:28,,,,,,
3122,username@auunnunLLn,:0,01:24:28,,,,,,
3123,username@ppBphlsysi,Although I’m laughing pretty hard.,01:24:28,,,,,,
3124,username@ GddGorysa,didn't he say poof last round and the round before that he said poof was safe?,01:24:29,,,,,,
3125,username@iasaetepea,so this is among us now,01:24:32,,,,,,
3126,username@a9ou66mmnm,hentai,01:24:32,,,,,,
3127,username@CD  tttGG,It’s one of the black guys,01:24:32,,,,,,
3128,username@iionpeeqqh,addadadadaadaddadqd23fwge4r5htj67ykuf8igkj,01:24:32,,,,,,
3129,username@ziLnpGoieo,Is that poofurse,01:24:33,,,,,,
3130,username@ceyccakcFk,Remember when Kid Cudi was more famous then Drake?,01:24:33,,,,,,
3131,username@1GZZGTLRLS,Didn’t know the ❄️ were here,01:24:34,,,,,,
3132,username@roeMMM ore,STFU PPL,01:24:34,,,,,,
3133,username@nNnUUnknno,CHILE ANYWAYS BACK TO THE FUCKING GAME WHO ACTING SUS??,01:24:35,,,,,,
3134,username@saooosaloo,toy story,01:24:38,,,,,,
3135,username@eeee t Phe,@ hi;l’jljkl;kljkl;kL;l;l;July;;July;l;kL;July; ;lull;July;kJ;lol;July;Karl;jt[‘;jtkljl;July;htlkjl;j;jail;July,01:24:39,,,,,,
3136,username@ SHEGRMRIS,😂😂,01:24:41,,,,,,
3137,username@cukcLcaucJ,Siegfried,01:24:41,,,,,,
3138,username@SeatsAtrre,Black lives matters ✊🏿✊🏾✊🏽,01:24:42,,,,,,
3139,username@aaiNlerleN,Just and I keep reporting him,01:24:43,,,,,,
3140,username@l[ean[nyet,All Lives Matter :],01:24:44,,,,,,
3141,username@ysnsPaPnSS,No Lives Matter,01:24:44,,,,,,
3142,username@wpppww,this chat is truly awful rn,01:24:44,,,,,,
3143,username@NNLTQTSALS,why ate we talking about BLM. it has nothing to do with the stream. people just want drama,01:24:45,,,,,,
3144,username@meClarmOrr,What a yikes chat,01:24:46,,,,,,
3145,username@NeteaaitSa,poof sus,01:24:47,,,,,,
3146,username@sroks  ra,theres colors,01:24:48,,,,,,
3147,username@naeillggnl,Take your political arguments from both sides and move it over there ->,01:24:49,,,,,,
3148,username@BOL___EO4_,This is the place today T😃,01:24:49,,,,,,
3149,username@ eiessMhRN,Wait wait wait blm as in black lives matter?,01:24:51,,,,,,
3150,username@ipyopelaey,just be against rioting and leave it at that,01:24:51,,,,,,
3151,username@jلء gmلاءؤ,hj,01:24:52,,,,,,
3152,username@aCeeClepll,cement,01:24:52,,,,,,
3153,username@GNttnat at,shut up reene all lives matter,01:24:54,,,,,,
3154,username@ayHtsrerHr,what cod said sound racist,01:24:55,,,,,,
3155,username@klkelCCaaC,ronoa,01:24:57,,,,,,
3156,username@aaaah akpd,corona,01:25:00,,,,,,
3157,username@gnk n_eneF,hi,01:25:00,,,,,,
3158,username@HHyllllybl,BLACK LIVES DOES NOT MATTER,01:25:01,,1.0,,,,
3159,username@tcrrtlclae,POOOFFF,01:25:03,,,,,,
3160,username@rBrouetgok,Shrek lives matter,01:25:03,,,,,,
3161,username@su brcussT,This is an among us stream 🤦‍♂️,01:25:05,,,,,,
3162,username@k ez kekkz,@Daithi De Nogla do u have corona,01:25:05,,,,,,
3163,username@oFlaDoalDl,rrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrr222222222222222222222222222222222222222222222222222222222222222222222222222,01:25:06,,,,,,
3164,username@oR RddR Rr,oof... you coughing. u orayt?,01:25:07,,,,,,
3165,username@uctPittan,tig ole bitty lives matter,01:25:08,,,,,,
3166,username@na  auujj,No lives matter,01:25:08,,,,,,
3167,username@nNnUUnknno,guys away from politics who sus rn,01:25:09,,,,,,
3168,username@iTiiyyiTne,​No Lives Matter,01:25:10,,,,,,
