Unnamed: 0,author,message,time_text,Direct Harassment,Hate Speech,Sexual Harassment,Trolling,Others,Toxic
794,username@uaNaagmmNm,KUZ,20:54:00,,,,,,
795,username@tninottuBn,7:37 SoCal,20:55:00,,,,,,
796,username@GxFFogXoxX,deluxe just vented,21:01:00,,,,,,
797,username@orinwwarra,7:36 PM to 7:37 PM,21:04:00,,,,,,
798,username@rhTRTRrRuh,2:37pm where im at,21:04:00,,,,,,
799,username@kcuDcDuuck,10:37:00,21:04:00,,,,,,
800,username@ilR sReS S,E,21:05:00,,,,,,
801,username@pppihse F,9:37 Texas,21:06:00,,,,,,
802,username@cCc aawwca,it's 08.07 here in sri lanka,21:07:00,,,,,,
803,username@eeanazmemo,07:37:00,21:08:00,,,,,,
804,username@uaNaagmmNm,I knew it,21:08:00,,,,,,
805,username@addo LaoGa,7 37,21:09:00,,,,,,
806,username@feiaeeadet,yea 7:37 cal,21:09:00,,,,,,
807,username@rrVCeVfnso,its the staying up all night watching nogla for me!,21:10:00,,,,,,
808,username@neaonnnenJ,LAZAR AGAIN,21:13:00,,,,,,
809,username@MoaoDDa mM,937 teaxis,21:13:00,,,,,,
810,username@brMb585otb,I thought the servers for among us were down,21:14:00,,,,,,
811,username@ccfGnnGi a,his face thanos snapped,21:17:00,,,,,,
812,username@T Tmimi iy,Nogla I have an idea but i want to know if it is something you would use or not. ill make this short. A bot for discord that only allows one person to push to talk at a time.,21:19:00,,,,,,
813,username@uaNaagmmNm,Lazar sus kuz sus,21:20:00,,,,,,
814,username@loMllto Ae,nice,21:22:00,,,,,,
815,username@nynWnnJWal,who is it,21:23:00,,,,,,
816,username@-O-4XFF--N,5:37 Saudi Arabia,21:28:00,,,,,,
817,username@aBBeeaBarr,IM TELLING YOU LAZAR IS ALWAYS SUS,21:30:00,,,,,,
818,username@lloíVlcc a,"Welcome back to sup..... Oh, sorry, wrong video",21:36:00,,,,,,
819,username@aoaaohheCS,funny,21:39:00,,,,,,
820,username@Zc eeeMcee,Lazar you snake lmaooo,21:42:00,,,,,,
821,username@bkbhbau Kr,YUNIS HEAR WHAT,21:45:00,,,,,,
822,username@neeyy iune,"They are going to know, he killed Nogla in vitals",21:48:00,,,,,,
823,username@nynWnnJWal,WHO IS IT,21:49:00,,,,,,
824,username@ ee nc iiR,"it doesn't matter what evidence there is, it's always gonna be mcnasty",21:50:00,,,,,,
825,username@aBBeeaBarr,LAZAR IS ALWAYS SUS .... especially when he talks a lot,21:51:00,,,,,,
826,username@ccfGnnGi a,ded ppl club,21:53:00,,,,,,
827,username@leeeel Mee,what's the code,21:54:00,,,,,,
828,username@ mmgTgm ia,Kruz is the other imposter 100%,21:56:00,,,,,,
829,username@rrVCeVfnso,10:38 in Michigan,22:00:00,,,,,,
830,username@ikikiMikio,Haven’t seen speedy in a whileeeeee,22:00:00,,,,,,
831,username@oo aaGoaoG,Wow I just joined and it’s already chaotic,22:06:00,,,,,,
832,username@ilKKyiKKKi,that kill then button move was saucy,22:06:00,,,,,,
833,username@ilDuileenD,It’s Laza and Kruz again....,22:08:00,,,,,,
834,username@nnteheftfh,I have pa8n,22:13:00,,,,,,
835,username@aBBeeaBarr,LOL they are translating,22:14:00,,,,,,
836,username@gh &sehvhi,The Code is NOGLA at checkout,22:15:00,,,,,,
837,username@neeyy iune,Oh hello Michigan fellow,22:16:00,,,,,,
838,username@tatea MsM,I live at Texas but I am Mexican soo it is 9:36,22:18:00,,,,,,
839,username@n77aueo7aF,hello,22:19:00,,,,,,
840,username@LnyooneneR,That was nasty move,22:23:00,,,,,,
841,username@loMllto Ae,7:38 hear,22:24:00,,,,,,
842,username@ ITWW hcMr,Nogla would never lie,22:25:00,,,,,,
843,username@KlxeexttKx,Nogla love the stream man,22:26:00,,,,,,
844,username@uaNaagmmNm,"yeah, the last person to vote should always be sus",22:33:00,,,,,,
845,username@ebruujeuij,cm and itn Icm,22:36:00,,,,,,
846,username@ansbeFacae,noble,22:38:00,,,,,,
847,username@BOL___EO4_,Wholesome game & chat. Way different from Basically's stream last night,22:40:00,,,,,,
848,username@omfiogy/fs,3:40uk time,22:40:00,,,,,,
849,username@Zc eeeMcee,Damn,22:41:00,,,,,,
850,username@xaMd  MaxM,"Roses are red, my heart has fallen hush; through space I now float, cuz they thought I was sus",22:43:00,,,,,,
851,username@aa gn nGDi,who's the impostor?,22:54:00,,,,,,
852,username@eerry rTel,yesssss forget school we only watch nogla,22:56:00,,,,,,
853,username@VTPPPS APA,Hi nogla,22:57:00,,,,,,
854,username@iRRiieeRr,Bad poem,22:59:00,,,,,,
855,username@ilDuileenD,Lazar,23:05:00,,,,,,
856,username@rrfofreWle,Hi,23:08:00,,,,,,
857,username@xaMd  MaxM,I agree,23:08:00,,,,,,
858,username@rrVCeVfnso,GOTS TO GOES BYEEEEEES!!!!,23:09:00,,,,,,
859,username@l lo  OHal,uuuuuuf,23:11:00,,,,,,
860,username@lkka ckXdd,love you mom,23:17:00,,,,,,
861,username@a31as6acaa,"alright, if lights are getting abused it has to be lazar",23:20:00,,,,,,
862,username@chohimrinm,there making a among us 2,23:21:00,,,,,,
863,username@ hsitfsNss,Whomst Has Awaken The Ancient One,23:22:00,,,,,,
864,username@xaMd  MaxM,"The ending felt right, but nothing else",23:30:00,,,,,,
865,username@gh &sehvhi,"Roses are red violets are green, I was very bored, until nogla started his stream!",23:31:00,,,,,,
866,username@ne oryn nS,get that win,23:32:00,,,,,,
867,username@ansbeFacae,hahhahahaah nogla,23:33:00,,,,,,
868,username@OILDOLIIDU,nogla do you miss the old days?,23:34:00,,,,,,
869,username@ aeDr elip,GUYS FLIGHT GOT HACKED,23:43:00,,,,,,
870,username@adensiaske,pp poo poo check,23:51:00,,,,,,
871,username@iRRiieeRr,I miss nogla playing gmod,23:54:00,,,,,,
872,username@qer_r__srr,FACECAM,23:57:00,,,,,,
873,username@xaMd  MaxM,This entertains you completely??? Must be nice,1900-01-01 00:01:00,,,,,,
874,username@ansbeFacae,mogul plz,1900-01-01 00:01:00,,,,,,
875,username@Si RS SSei,Your poor pet 😭😭,1900-01-01 00:02:00,,,,,,
876,username@2erel re r,hey guys did you know if people had any tip for starting up Youtubers,1900-01-01 00:02:00,,,,,,
877,username@rrVCeVfnso,ALSO THIS IS FOR YOU GUYS OUT THERE... TO-TA-TOEEEEEEE,1900-01-01 00:13:00,,,,,,
878,username@LnyooneneR,Noooooö,1900-01-01 00:14:00,,,,,,
879,username@uaNaagmmNm,SideArms wth?,1900-01-01 00:15:00,,,,,,
880,username@bWbbAeybWy,Among sus,1900-01-01 00:16:00,,,,,,
881,username@FedeMaidaF,He must be desperate to play this game because he’s playing with people he NEVER plays with....EVER.,1900-01-01 00:18:00,,,,,,
882,username@ninafiofng,i will give nogla a potato if he gives me a hi 5,1900-01-01 00:18:00,,,,,,
883,username@uhSres4u4h,what the heck? where's thedoo,1900-01-01 00:22:00,,,,,,
884,username@oohohsnJsi,This is a very interesting lobby indeed,1900-01-01 00:22:00,,,,,,
885,username@eSxXoZozoz,Why is side talking?,1900-01-01 00:28:00,,,,,,
886,username@ mmgTgm ia,OMG WHAT'S GOING ON,1900-01-01 00:36:00,,,,,,
887,username@bWbbAeybWy,MCNASTYYYY,1900-01-01 00:37:00,,,,,,
888,username@aRRmdodmdo,still live?,1900-01-01 00:38:00,,,,,,
889,username@niobo drbr,His dicord is fucked,1900-01-01 00:38:00,,,,,,1.0
890,username@loMllto Ae,nice Nogla chat,1900-01-01 00:45:00,,,,,,
891,username@ YYPLLSP L,󠀠,1900-01-01 00:48:00,,,,,,
892,username@ilR sReS S,Idiots,1900-01-01 00:49:00,,,,,,
893,username@'cI eDeScr,Nogla you sus,1900-01-01 01:00:00,,,,,,
894,username@aClDooDoii,hey nogla,1900-01-01 01:03:00,,,,,,
895,username@uaNaagmmNm,YESSSSSSSSS,1900-01-01 01:07:00,,,,,,
896,username@LnyooneneR,Gg,1900-01-01 01:07:00,,,,,,
897,username@Cheee aelC,And no one noticed that Nogla’s little son is sitting sadly by vitals...where Lazer said he was when he saw Nogla had died.,1900-01-01 01:10:00,,,,,,
898,username@ToeuuduoTu,What time is it for Nogales,1900-01-01 01:11:00,,,,,,
899,username@ eGdG  gas,ahhhh the wonders of Nogla yelling at his friends for ad revenue,1900-01-01 01:15:00,,,,,,
900,username@xaMd  MaxM,Who knocks at the Garden Gate?,1900-01-01 01:16:00,,,,,,
901,username@ YYPLLSP L,󠀠,1900-01-01 01:17:00,,,,,,
902,username@ mmgTgm ia,whoop,1900-01-01 01:18:00,,,,,,
903,username@icDioroDeC,gay,1900-01-01 01:18:00,,1.0,,,,
904,username@sssamiaKei,Easy,1900-01-01 01:21:00,,,,,,
905,username@uaNaagmmNm,Literally vote Lazar,1900-01-01 01:23:00,,,,,,
906,username@uaNaagmmNm,He's always sus,1900-01-01 01:27:00,,,,,,
907,username@Heiif a in,Sigh,1900-01-01 01:28:00,,,,,,
908,username@l lo  OHal,lol,1900-01-01 01:30:00,,,,,,
909,username@uaNaagmmNm,Don't care if he dies,1900-01-01 01:32:00,,,,,,
910,username@ YYPLLSP L,󠀠,1900-01-01 01:37:00,,,,,,
911,username@uaNaagmmNm,I called it,1900-01-01 01:43:00,,,,,,
912,username@ansbeFacae,ongka plz talk to new plz!!!!!!,1900-01-01 01:43:00,,,,,,
913,username@aClDooDoii,I SAW RED VENT!,1900-01-01 01:46:00,,,,,,
914,username@d nw eAAnd,lazar live?,1900-01-01 01:51:00,,,,,,
915,username@'cI eDeScr,/(•) (•)\ No this is Patrick,1900-01-01 01:55:00,,,,,,
916,username@u eedeuJuJ,Wow I just uploaded a 100000 iq among us vid and now I see this lol,1900-01-01 02:00:00,,,,,,
917,username@mDniT gG_,imposter,1900-01-01 02:00:00,,,,,,
918,username@yoPeFylely,uyfyrx5rudr5i4i5ci45r5idtyditydryryuryrid,1900-01-01 02:01:00,,,,1.0,,
919,username@eSrLoLoh a,Deluxe finna be imposter NO CAP,1900-01-01 02:02:00,,,,,,
920,username@eZZeXZZZee,Gg,1900-01-01 02:03:00,,,,,,
921,username@Joo iilHJl,Yes finally an among us game without ninja,1900-01-01 02:07:00,,,,,,
922,username@ien niJJua,"dahti properly coverd the code, impressive",1900-01-01 02:12:00,,,,,,
923,username@ YYPLLSP L,󠀠,1900-01-01 02:13:00,,,,,,
924,username@ansbeFacae,niece,1900-01-01 02:13:00,,,,,,
925,username@ok1c_dDak,No face cam?,1900-01-01 02:16:00,,,,,,
926,username@gh &sehvhi,:_noglaSip:,1900-01-01 02:23:00,,,,,,
927,username@aMayelayyM,Is this the rusty crab?,1900-01-01 02:29:00,,,,,,
928,username@a mtls tmx,can i join am a youtubers,1900-01-01 02:31:00,,,,,,
929,username@NYOSVAIJKD,did it end,1900-01-01 02:36:00,,,,,,
930,username@uaNaagmmNm,"If he gets it again, then just ban him",1900-01-01 02:42:00,,,,,,
931,username@xaMd  MaxM,*Covered; but what code?,1900-01-01 02:43:00,,,,,,
932,username@  r  llela,hi,1900-01-01 02:46:00,,,,,,
933,username@irndfuinef,lmaoo,1900-01-01 02:48:00,,,,,,
934,username@dHddododrl,I’ve been watching you since I was a little,1900-01-01 02:50:00,,,,,,
935,username@iNooisrroo,hi nogla,1900-01-01 02:52:00,,,,,,
936,username@uaNaagmmNm,Good,1900-01-01 02:53:00,,,,,,
937,username@ YYPLLSP L,󠀠,1900-01-01 02:53:00,,,,,,
938,username@ansbeFacae,Sapp,1900-01-01 02:56:00,,,,,,
939,username@uaNaagmmNm,Glad he died first,1900-01-01 03:01:00,,,,,,
940,username@ Hah  ha a,🥔,1900-01-01 03:06:00,,,,,,
941,username@NYOSVAIJKD,Hi,1900-01-01 03:06:00,,,,,,
942,username@yelDKfflfD,hi,1900-01-01 03:06:00,,,,,,
943,username@islsysytie,nogla voted first,1900-01-01 03:08:00,,,,,,
944,username@l lo  OHal,lol,1900-01-01 03:12:00,,,,,,
945,username@liilialsil,thank u for existing nogla ❤,1900-01-01 03:18:00,,,,,,
946,username@o taagmamg,the codes covers stupid,1900-01-01 03:18:00,,,,,,
947,username@ YYPLLSP L,󠀠,1900-01-01 03:20:00,,,,,,
948,username@xaMd  MaxM,Ni Hiao,1900-01-01 03:20:00,,,,,,
949,username@lyeyuklesy,my azz hole burns,1900-01-01 03:24:00,,,,,,
950,username@iNooisrroo,😁,1900-01-01 03:27:00,,,,,,
951,username@goFnFonuFu,Poofesure and Nogla... great crossover,1900-01-01 03:27:00,,,,,,
952,username@oss rsAroi,wthhhh yumi????,1900-01-01 03:29:00,,,,,,
953,username@NYOSVAIJKD,😍😍😍😍,1900-01-01 03:31:00,,,,,,
954,username@nnKennneen,wassup,1900-01-01 03:31:00,,,,,,
955,username@.cM.turDrc,11hours early noice,1900-01-01 03:33:00,,,,,,
956,username@yelDKfflfD,my cosion sead ur name was nagolaa,1900-01-01 03:35:00,,,,,,
957,username@ogsMols M,"I love how I hope on the live stream and I'm like ""aye noglas live"" then the first word I heard was bitch 😂 🤣",1900-01-01 03:37:00,,,,,,
958,username@ansbeFacae,ongka plz talk to me look at your chat,1900-01-01 03:38:00,,,,,,
959,username@l lo  OHal,:chillwcat:,1900-01-01 03:39:00,,,,,,
960,username@ mmgTgm ia,dayum.... I bet its McNasty and Pete,1900-01-01 03:40:00,,,,,,
961,username@xaMd  MaxM,WDYM Code covers??,1900-01-01 03:41:00,,,,,,
962,username@tttiK___o_,It’s crazy how I’ve been watching dis man vanoss wild cat since gmod😭,1900-01-01 03:43:00,,,,,,
963,username@rmahha bah,L,1900-01-01 03:46:00,,,,,,
964,username@TreTin ire,"oh hell yeah, yumi and mcnasty",1900-01-01 03:49:00,,,,,,
965,username@aClDooDoii,🤣,1900-01-01 03:51:00,,,,,,
966,username@AiAA lnllA,its kruz,1900-01-01 03:56:00,,,,,,
967,username@c i 0 iSc,Hi,1900-01-01 04:04:00,,,,,,
968,username@ansbeFacae,shut up,1900-01-01 04:06:00,,,,,,
969,username@gl7l9oo878,How do you make it so if you vote someone out it does not say if there inposter,1900-01-01 04:10:00,,,,,,
970,username@CotChhso r,hi,1900-01-01 04:11:00,,,,,,
971,username@norcartran,Hello NOGLA .. Keep your eye on LAZAR ... haha,1900-01-01 04:11:00,,,,,,
972,username@glairlrZil,:shelterin:,1900-01-01 04:11:00,,,,,,
973,username@aClDooDoii,i sus pink,1900-01-01 04:13:00,,,,,,
974,username@oushlonurx,Hi,1900-01-01 04:14:00,,,,,,
975,username@2erel re r,hey guys i know that you guys don't care about me i just saying that in two weeks I gotta 5 subs with one being my,1900-01-01 04:17:00,,,,,,
976,username@yyZa8Jy_3a,I love that Chicken from poppeys,1900-01-01 04:21:00,,,,,,
977,username@o taagmamg,shut up you can't join,1900-01-01 04:22:00,,,,,,
978,username@aMayelayyM,#beliveinvanoss,1900-01-01 04:24:00,,,,,,
979,username@xaMd  MaxM,"""Shut up.....Meg""",1900-01-01 04:25:00,,,,,,
980,username@ansbeFacae,o ongka,1900-01-01 04:25:00,,,,,,
981,username@ eir irRMd,Fellow Brotatoes of the Chat! What's Good!,1900-01-01 04:28:00,,,,,,
982,username@oorno nanr,I don’t think Deluxe did keys,1900-01-01 04:29:00,,,,,,
983,username@AITTRET TA,anyone else remember deluxe arguing about not having uno,1900-01-01 04:30:00,,,,,,
984,username@iy3332ky1r,how do you play this game?,1900-01-01 04:31:00,,,,,,
985,username@caGlaeGGce,no face cam damn lol,1900-01-01 04:35:00,,,,,,
986,username@neaonnnenJ,tom kruz,1900-01-01 04:36:00,,,,,,
987,username@PUOBNBNBUR,Kruz,1900-01-01 04:37:00,,,,,,
988,username@2erel re r,that mean i have 6 subs,1900-01-01 04:38:00,,,,,,
989,username@ FeeeGeniz,Roblox sucks,1900-01-01 04:39:00,,,,,,1.0
990,username@nnKennneen,McNasty used to be my stripper name,1900-01-01 04:41:00,,,,,,
991,username@e《《ydRym R,is nogla playing with randoms??,1900-01-01 04:44:00,,,,,,
992,username@ YYPLLSP L,󠀠,1900-01-01 04:45:00,,,,,,
993,username@c i 0 iSc,Nogales my man,1900-01-01 04:48:00,,,,,,
994,username@aClDooDoii,🥔,1900-01-01 04:51:00,,,,,,
995,username@OraOaagcnt,Why is there 7k people,1900-01-01 04:51:00,,,,,,
996,username@lyeyuklesy,keep voting brown,1900-01-01 04:52:00,,,,,,
997,username@iNooisrroo,kruz,1900-01-01 04:53:00,,,,,,
998,username@vrrovvvvvv,coolguys you turn off confirm ejects in the game settings,1900-01-01 04:54:00,,,,,,
999,username@easKisrisr,isa that POOFESURE,1900-01-01 04:54:00,,,,,,
1000,username@xaMd  MaxM,Could you tell me what Renegade Media Group is?,1900-01-01 04:55:00,,,,,,
1001,username@nia atZaia,dude i am playing amoung us right now,1900-01-01 04:56:00,,,,,,
1002,username@AITTRET TA,anyone else remember deluxe arguing about not having uno,1900-01-01 04:57:00,,,,,,
1003,username@FedeMaidaF,It’s funny because Nogla thinks he’s big brain at this game but he’s really not. 😂,1900-01-01 05:00:00,,,,,,
1004,username@ gOoOie ri,playing with youtubers,1900-01-01 05:04:00,,,,,,
1005,username@uaseaesaro,face cam,1900-01-01 05:08:00,,,,,,
1006,username@SHLRSEEEET,Ken ummmmmm,1900-01-01 05:12:00,,,,,,
1007,username@nnnnningag,It vanoss,1900-01-01 05:12:00,,,,,,
1008,username@iNooisrroo,hi nogla,1900-01-01 05:14:00,,,,,,
1009,username@o taagmamg,mad max the fi,1900-01-01 05:15:00,,,,,,
1010,username@mmasW llgs,HI,1900-01-01 05:26:00,,,,,,
1011,username@rrsasOmaaj,Yoo sup,1900-01-01 05:29:00,,,,,,
1012,username@lt  nStaaa,yumi,1900-01-01 05:35:00,,,,,,
1013,username@AITTRET TA,anyone else remember deluxe arguing about not having uno,1900-01-01 05:36:00,,,,,,
1014,username@ FeeeGeniz,Is this OnlyFans?,1900-01-01 05:41:00,,,1.0,,,
1015,username@nansPnPnnu,Hry,1900-01-01 05:41:00,,,,,,
1016,username@amcerkcmgi,good aye,1900-01-01 05:44:00,,,,,,
1017,username@ YYPLLSP L,󠀠,1900-01-01 05:44:00,,,,,,
1018,username@eDl aee  G,Hello,1900-01-01 05:47:00,,,,,,
1019,username@c i 0 iSc,🥔🥔🥔🥔🥔🥔🥔🥔🥔🥔🥔🥔🥔🥔🥔🥔🥔🥔🥔🥔🥔🥔🥔🥔🥔🥔,1900-01-01 05:48:00,,,,,,
1020,username@GTdryeGTdG,How’s my dad doing,1900-01-01 05:49:00,,,,,,
1021,username@ansbeFacae,cannot,1900-01-01 05:49:00,,,,,,
1022,username@iNooisrroo,no,1900-01-01 05:49:00,,,,,,
1023,username@ZOUDUZDUEE,McNasty holy shit,1900-01-01 05:50:00,,,,,,
1024,username@ eir irRMd,"That's us @Mad Max We are a youtube group who does Gaming, Reactions, Reviews, and IRL stuff for fun.",1900-01-01 06:05:00,,,,,,
1025,username@ yesrrrAes,Mk,1900-01-01 06:15:00,,,,,,
1026,username@xaMd  MaxM,@the omega I only know c# idk what fi is,1900-01-01 06:21:00,,,,,,
1027,username@ansbeFacae,yo dad diedd!!,1900-01-01 06:22:00,,,,,,
1028,username@Pnkeisi yy,McNasy is sus for me,1900-01-01 06:22:00,,,,,,
1029,username@easKisrisr,NATE?,1900-01-01 06:28:00,,,,,,
1030,username@lAiOilTiiA,hi,1900-01-01 06:29:00,,,,,,
1031,username@aClDooDoii,ITS YUMI,1900-01-01 06:30:00,,,,,,
1032,username@AITTRET TA,7k viewers but only 1k likes let's get that higher guys,1900-01-01 06:32:00,,,,,,
1033,username@ChthihthCl,Why no face cam?,1900-01-01 06:32:00,,,,,,
1034,username@oea aBaanl,"love how he calls yumi ""you-me""",1900-01-01 06:35:00,,,,,,
1035,username@JTJThqsJqe,There is no way white could upload that quick and swipe card F,1900-01-01 06:42:00,,,,,,
1036,username@AITTRET TA,7k viewers but only 1k likes let's get that higher guys,1900-01-01 06:52:00,,,,,,
1037,username@2erel re r,i have six videos,1900-01-01 06:57:00,,,,,,
1038,username@ YYPLLSP L,󠀠,1900-01-01 07:00:00,,,,,,
1039,username@ChthihthCl,How do I skip ?,1900-01-01 07:07:00,,,,,,
1040,username@amhncSdSpd,🥰🥰🥰I love Nogla so much,1900-01-01 07:10:00,,,,,,
1041,username@GTdryeGTdG,Dad!!!,1900-01-01 07:10:00,,,,,,
1042,username@efilylDDif,nogla you sexy beast hows it going,1900-01-01 07:13:00,,,,,,
1043,username@AITTRET TA,guys let's get more likes,1900-01-01 07:22:00,,,,,,
1044,username@ J xTxxTxx,:_noglaHey::_noglaHey:,1900-01-01 07:24:00,,,,,,
1045,username@0hl1glA30h,Is among us down on mobile or is it just me,1900-01-01 07:25:00,,,,,,
1046,username@dHHaHdeHee,hi,1900-01-01 07:25:00,,,,,,
1047,username@GleiGaiOaG,i lke your vid,1900-01-01 07:26:00,,,,,,
1048,username@shasheJC h,Ow wow nogla collab with yumi and mcnasty,1900-01-01 07:28:00,,,,,,
1049,username@lyeyuklesy,👉👌,1900-01-01 07:28:00,,,1.0,,,
1050,username@e eHdgdehe,Simp,1900-01-01 07:29:00,,,,,,
1051,username@amhncSdSpd,McNasty?? From TheDooo?,1900-01-01 07:31:00,,,,,,
1052,username@a dnBrnnna,HEY NOGLA!,1900-01-01 07:32:00,,,,,,
1053,username@Лу уЛотЛуу,HOWDY DOODY NOGLA!!!,1900-01-01 07:38:00,,,,,,
1054,username@mXmoXXmXoe,@Angel no its on mobile,1900-01-01 07:46:00,,,,,,
1055,username@ansbeFacae,you sound dumb,1900-01-01 07:49:00,,,,,,
1056,username@ FeeeGeniz,Is this OnlyFans?,1900-01-01 07:50:00,,,1.0,,,
1057,username@norcartran,liked and subed 🙂,1900-01-01 07:54:00,,,,,,
1058,username@AITTRET TA,8k viewers but only 1k likes let's get that higher guys,1900-01-01 07:56:00,,,,,,
1059,username@laa uOinsa,Who what you tubers are in the game,1900-01-01 07:56:00,,,,,,
1060,username@oyeieeyosi,McNasty & Nogla FTW,1900-01-01 08:00:00,,,,,,
1061,username@lMeao lnln,Hi guys,1900-01-01 08:01:00,,,,,,
1062,username@NNLTQTSALS,Hello Chat,1900-01-01 08:03:00,,,,,,
1063,username@e eHdgdehe,:yougotthis:,1900-01-01 08:04:00,,,,,,
1064,username@Лу уЛотЛуу,why no face cam,1900-01-01 08:10:00,,,,,,
1065,username@4MMXXDD4,Hi Nogales,1900-01-01 08:13:00,,,,,,
1066,username@lx6lxV6VVl,@xTJ x nice profile homie,1900-01-01 08:17:00,,,,,,
1067,username@B omBmmm B,Yay,1900-01-01 08:19:00,,,,,,
1068,username@AiAA lnllA,ITS GOTTA BE KRUZ,1900-01-01 08:20:00,,,,,,
1069,username@ mmgTgm ia,Yumi and McNasty,1900-01-01 08:21:00,,,,,,
1070,username@ansbeFacae,y'all like play call of duty,1900-01-01 08:22:00,,,,,,
1071,username@lsneDDi_io,:elbowcough:,1900-01-01 08:23:00,,,,,,
1072,username@AITTRET TA,let's get more likes on the video guys!!,1900-01-01 08:30:00,,,,,,
1073,username@s h c31hhs,pro gamer move,1900-01-01 08:36:00,,,,,,
1074,username@l lo  OHal,:chillwcat:,1900-01-01 08:43:00,,,,,,
1075,username@lsneDDi_io,:videocall:,1900-01-01 08:43:00,,,,,,
1076,username@iRRiieeRr,It’s gotta be yumi or kruz,1900-01-01 08:46:00,,,,,,
1077,username@ansbeFacae,😠😠😠😭😭😭😭,1900-01-01 08:49:00,,,,,,
1078,username@uhSres4u4h,it's kruz he is wayy to defensive,1900-01-01 08:52:00,,,,,,
1079,username@yseyes eeH,Sah,1900-01-01 08:52:00,,,,,,
1080,username@NNLTQTSALS,Hello Chat👋,1900-01-01 08:53:00,,,,,,
1081,username@laLyaii li,Can I join u after you are done,1900-01-01 08:53:00,,,,,,
1082,username@gh &sehvhi,:_noglaDetect:,1900-01-01 08:54:00,,,,,,
1083,username@e eHdgdehe,Hi algoN,1900-01-01 08:54:00,,,,,,
1084,username@flzinellen,poggers,1900-01-01 08:58:00,,,,,,
1085,username@esK tesCh,Hola,1900-01-01 09:01:00,,,,,,
1086,username@ gOoOie ri,:_noglaSip:,1900-01-01 09:06:00,,,,,,
1087,username@feiaeeadet,Cruz is a chick,1900-01-01 09:06:00,,,,,,
1088,username@AITTRET TA,9k viewers but only 1k likes let's get that higher guys,1900-01-01 09:12:00,,,,,,
1089,username@eo uee  ou,GUYS DONT FORGET TO LIKE,1900-01-01 09:16:00,,,,,,
1090,username@  oraa6in,i play cod,1900-01-01 09:16:00,,,,,,
1091,username@ J xTxxTxx,How is your day going,1900-01-01 09:18:00,,,,,,
1092,username@GTdryeGTdG,^^^^,1900-01-01 09:21:00,,,,,,
1093,username@pmS pr  rr,What is the code?,1900-01-01 09:22:00,,,,,,
1094,username@VuVCCVuC t,When is the shouting going to start,1900-01-01 09:23:00,,,,,,
1095,username@ioevlikcki,its prob yumi,1900-01-01 09:25:00,,,,,,
1096,username@laLyaii li,I need the code,1900-01-01 09:29:00,,,,,,
1097,username@uhSres4u4h,no one accused kruz yet he acts so defensive it's kruz dude,1900-01-01 09:30:00,,,,,,
1098,username@AITTRET TA,like the video guys,1900-01-01 09:33:00,,,,,,
1099,username@n i isr oh,use the potato nogla,1900-01-01 09:37:00,,,,,,
1100,username@gh &sehvhi,:_noglaLaugh:,1900-01-01 09:41:00,,,,,,
1101,username@xaMd  MaxM,"@Renegade Media Group That's actually sounds pretty awesome. I've never heard of you guys before, but I am definitely interested!",1900-01-01 09:42:00,,,,,,
1102,username@lMeao lnln,xTJx my day is fine how bout u?,1900-01-01 09:46:00,,,,,,
1103,username@GTdryeGTdG,My dad 😭,1900-01-01 09:48:00,,,,,,
1104,username@aHyPrbrbbe,potato,1900-01-01 09:51:00,,,,,,
1105,username@re wlDDwer,so its just among us with nogla?,1900-01-01 09:56:00,,,,,,
1106,username@wahhzzwhzz,loooool,1900-01-01 09:56:00,,,,,,
1107,username@uhSres4u4h,kruz is sooooo annoying!,1900-01-01 09:58:00,,,,,,
1108,username@feiaeeadet,@Superghost48 Kruz is a chick,1900-01-01 10:00:00,,,,,,
1109,username@asnanarana,Dadddsd,1900-01-01 10:07:00,,,,,,
1110,username@rriWttentr,Yo,1900-01-01 10:09:00,,,,,,
1111,username@ansbeFacae,nogla plz talk to me reeee,1900-01-01 10:10:00,,,,,,
1112,username@Ji ohSaJao,Who wanna suck my dick,1900-01-01 10:12:00,,,1.0,,,
1113,username@kkkkkakaa,MCNASTY SAID HE WAS DOING WIRES!,1900-01-01 10:19:00,,,,,,
1114,username@ uuoPnouPm,In tents,1900-01-01 10:22:00,,,,,,
1115,username@AAre i cvA,hey nogla,1900-01-01 10:24:00,,,,,,
1116,username@NNLTQTSALS,simps,1900-01-01 10:25:00,,,,,,
1117,username@AITTRET TA,when you like the video it tells nogla that we enjoy this and he will do more,1900-01-01 10:26:00,,,,,,
1118,username@rlebrlyble,Mcnasty,1900-01-01 10:27:00,,,,,,
1119,username@d nw eAAnd,ooooh courage juat announced nogla for his group tomorrow,1900-01-01 10:27:00,,,,,,
1120,username@ansbeFacae,shut up,1900-01-01 10:32:00,,,,,,
1121,username@uhSres4u4h,hunter sorry she kinda sounded like a guy at first didn't know,1900-01-01 10:32:00,,,,,,
1122,username@ akenkiwwk,I love that game but the amount of hackers In public games is ridiculous,1900-01-01 10:38:00,,,,,,
1123,username@spnntp ing,hi David,1900-01-01 10:41:00,,,,,,
1124,username@xaMd  MaxM,I appreciate that profile pic @xTJ x,1900-01-01 10:44:00,,,,,,
1125,username@Ji ohSaJao,U shut up bitch,1900-01-01 10:46:00,,,,,,1.0
1126,username@re wlDDwer,"@Hunter Satterfield doesnt mean they cant be annoying lol, simp",1900-01-01 10:49:00,,,,,,
