Unnamed: 0,message,Direct Harassment,Hate Speech,Sexual Harassment,Trolling,Others,Toxic
10844,TRUMP 💪💪💪💪💪💪💪💪💪💪💪💪💪💪💪💪,,,,,,
10845,USA USA USA USA USA USA!!!!! America F YA!!!!!!!,,,,,,
10846,TRUMP DYNASTY REIGNS IN THE WHITE HOUSE,,,,,,
10847,✅✅✅ VOTE TRUMP!!! ✅✅✅,,,,,,
10848,❤🤍💙Trump/Pence❤🤍💙,,,,,,
10849,Pence is awesome,,,,,,
10850,:yt: watch?v=5krD8zJ6-bY&feature=emb_logo,,,,,,
10851,:thanksdoc::thanksdoc::thanksdoc:,,,,,,
10852,peace now!!!!,,,,,,
10853,❁ VOTE FOR TRUMP ❁,,,,,,
10854,The American people are creating a big red wave together. For a better future. The globalists are just evil.,,,,,,
10855,Protecting Our Country for Our children. Vote Red across the board 🕺💃🕺💃,,,,,,
10856,SUPER TRUMP CAN!,,,,,,
10857,infact to all the people on here from me I believe in Jesus his hand is on trump 🙂👁️,,,,,,
10858,:_RSBNKAG:,,,,,,
10859,Energy Independence means World Super Power....Which equals Peace Through Strength,,,,,,
10860,12 MORE YEARS!!! TRUMP/ PENCE,,,,,,
10861,TRUMP 2020,,,,,,
10862,PRESIDENT TRUMP - VP PENCE 2020 4 MORE YEARS _ FLIP CALIFORNIA,,,,,,
10863,Make Portland American Again,,,,,,
10864,BLACK VOTE TRUMP👈🏾 YELLOW VOTE TRUMP👈🏾BROWN VOTE TRUMP👈🏾 WHITE VOTE TRUMP👈🏾 WE LOVE OUR PRESIDENT💗💗💗💗💗,,,,,,
10865,@Joseph Shifflett TY,,,,,,
10866,TRUMP & PENCE❤❤,,,,,,
10867,RED TSUNAMI 🌊🌊🌊,,,,,,
10868,PROMISES MADE PROMISES KEPT,,,,,,
10869,CHINA JOE HATES AMERICA,1.0,1.0,,,,
10870,4 more years,,,,,,
10871,🦶FEET FOR HUNTER🦶,,,,,,
10872,❤❤❤❤❤❤❤❤❤❤GOD for TRUMP!!!❤❤❤❤❤❤❤❤❤,,,,,,
10873,Dems are flaky and demented,1.0,,,,,1.0
10874,"👍👍✍✍🤝🤝 LIKE, SUBSCRIBE, & SHARE RSBN!",,,,,,
10875,"Joe is running for Congress, 😂 he actually voted for TRUMP yesterday. Joe for 2020 Harris for 2021 NO !!! TRUMP /Pence 2020 !",,,,,,
10876,NO TO A “DARK WINTER”!!!!!,,,,,,
10877,BIG PRESIDENT TRUMP,,,,,,
10878,Paul will we hit 200K?,,,,,,
10879,🙌,,,,,,
10880,Trump to Biden: You're fired,,,,,,
10881,Catholic for Trump! Go LIFE!,,,,,,
10882,BIDEN IS A SICK SENILE OLD MAN THATS THE DEMOCRATS LEADER LOL WHAT A DIGRACE,1.0,,,,,1.0
10883,4 more years,,,,,,
10884,JOE BYE-DEN,1.0,,,,,
10885,Democrats need to tax Americans to pay for the illegals,,,,,,
10886,🦅🦅🦅⭐⭐⭐⭐⭐:thanksdoc::thanksdoc::thanksdoc::thanksdoc::thanksdoc:,,,,,,
10887,Trump /Pence 2020 🚀🚀🚀,,,,,,
10888,NETHERLANDS FOR TRUMP!!:thanksdoc::thanksdoc::thanksdoc::thanksdoc::thanksdoc::thanksdoc::thanksdoc::thanksdoc::thanksdoc::thanksdoc::thanksdoc::thanksdoc::thanksdoc::thanksdoc::thanksdoc:,,,,,,
10889,yes,,,,,,
10890,GOOD VS EVIL THIS ELECTION,,,,,,
10891,MOTOWN👊MAGA,,,,,,
10892,Biden’s a bum,1.0,,,,,1.0
10893,bring back honesty -- bring back God.,,,,,,
10894,Oakland County MICHIGAN for TRUMP!!! ❤️🤍💙❤️🤍💙❤️🤍💙❤️🤍💙❤️🤍💙,,,,,,
10895,400 MORE YEARS,,,,,,
10896,Trump 2020,,,,,,
10897,DEMOCRATS (REAL DEMOCRATS) ARE MODERATE. THE NEW DEMOCRATS ARE TOO RADICAL.,,,,,,
10898,Four More Years !,,,,,,
10899,"Sorry World, America can’t carry you, Do IT YOURSELF 💪💪💪",,,,,,
10900,Lady Gaga is no lady. Hollywood is OVER,,,,,,
10901,"All LIVES MATTER, BLUE LIVES MATTER, TRUMP 2020, MAKE AMIRICA GREAT AGAIN!!!!!!!! TRUMP TRUMP TRUMP TRUMP TRUMP>>>>>>>>>TRUMP",,1.0,,,,
10902,🔴🔴🔴🔴VOTE🔴VOTE🔴VOTE🔴VOTE🔴VOTE🔴🔴🔴🔴🔴🔴,,,,,,
10903,♥️❤️♥️❤️♥️❤️♥️,,,,,,
10904,You're a good man Mike Pence. Trup and Pence 2020.,,,,,,
10905,CAN WE GET THE WHOLE CHAT TO TYPE VOTE TRUMP,,,,,,
10906,CENSORSHIP BY MEDIA IS COMMUNIST,,,,,,
10907,𝗠𝗔𝐊𝗘 𝐏𝗘𝗟𝗢𝗦𝗜 𝗖𝗥𝗬 𝗔𝗚𝗔𝗜𝗡,1.0,,,,,
10908,LOCK UP WHITMER,1.0,,,,,
10909,​❤❤❤❤❤❤❤❤❤❤THE BEST IS YET TO COME!!!❤❤❤❤❤❤❤❤❤​❤❤❤❤❤❤❤❤❤❤THE BEST IS YET TO COME!!!❤❤❤❤❤❤❤❤❤​❤❤❤❤❤❤❤❤❤❤THE BEST IS YET TO COME!!!❤❤​❤❤❤❤❤❤❤❤❤❤THE BEST IS YET TO COME!!!❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤,,,,,,
10910,PRESIDENT TRUMP GAVE AMERICA THE GREATEST ECONOMY EVER AND HE WILL DO IT AGAIN!,,,,,,
10911,Trump,,,,,,
10912,Ms Lyn Jean: Imagine how stupid you need to be to fall for the MSM fake news.,,,,,,1.0
10913,4 MORE YEARS,,,,,,
10914,The great mega red sonic 🌊🌊🌊🌊🌊🌊🌊🌊🌊🌊🌊🌊🌊🌊🌊🌊🌊🌊🌊🌊🌊🌊🌊🌊🌊🌊🌊🌊🌊🌊 wave is coming to Michigan We are going to wipe out the swamp out of our house of government,,,,,,
10915,​JUST SAY NO TO CROOKED XINPING BIDEN,1.0,1.0,,,,
10916,these guys talk crap....,,,,,,1.0
10917,EIGHT MORE YEARS!,,,,,,
10918,the Where-Hunter❌tape???,,,,,,
10919,TRUMP ALL THE WAY,,,,,,
10920,4 mo years,,,,,,
10921,YESSSSS !! 4 MORE YEARS!!,,,,,,
10922,4 more years,,,,,,
10923,:elbowcough::elbowcough:BISMILLAH BIDEN WHERE DID YOUR HUNTER GO?:elbowcough::elbowcough:WHERD HE GOOO000:elbowcough::elbowcough:,,,,,,
10924,TRUMP WILL WIN!!!,,,,,,
10925,Brasil is Trump,,,,,,
10926,❤❤❤❤❤❤❤❣❣❣❣❣❣❣❣❣❣,,,,,,
10927,👍👍👍👍👍👍,,,,,,
10928,🔒 Biden & Son For Prison 2020 ⚖,,,,,,
10929,California has suffered way too long with Dumocrats!,,,,,,
10930,12 MORE YEARS,,,,,,
10931,Pence strong voice 👏,,,,,,
10932,Pence 2024!!!!!!,,,,,,
10933,@northern97 TY,,,,,,
10934,TRUMP HAS DONE MORE IN 4 YEARS THAN BIDEN IN 47 YEARS!,,,,,,
10935,40 MORE YEARS! 🏟,,,,,,
10936,47 YEARS OF 🤑BIDEN CRIMES🤑,,,,,,
10937,BIDEN COMMIE RUNNING DOG!,1.0,,,,,
10938,❤ VP PENCE ❤,,,,,,
10939,biden the 47 year failure,,,,,,
10940,"AGAINST CHINA, JOBS IS TRUMP 2020 VOTE FOR TRUMP VOTE FOR TRUMP VOTE FOR TRUMPVOTE FOR TRUMP",,,,,,
10941,Mickey and Minnie for Trump,,,,,,
10942,"scan the crowd, camera person if you can please",,,,,,
10943,Four more years!!,,,,,,
10944,🔴🔴CAN WE GET 100K,,,,,,
10945,Trump wins 45 states,,,,,,
10946,England for TRUMP,,,,,,
10947,I'm done with democrats!!!! VOTING TRUMP!!!!!!,,,,,,
10948,Biden is the epitome of incompetence.Hunter screwed up Crazy Joe's last remaining brain cells.This guy Biden couldn't order a pizza...,1.0,,,,1.0,
10949,"Love you, too, Mike!!",,,,,,
10950,EUROPE for TRUMP*,,,,,,
10951,TSUNAMI TUESDAY BIG RED WAVE,,,,,,
10952,PROMISES MADE PROMISES KEPT 4 MORE YEARS ❤❤❤❤❤❤❤❤❤❤❤❤❤TRUMP 2020❤❤❤❤❤❤❤❤❤TRUMP 2020❤❤❤❤❤❤,,,,,,
10953,"Work, Pray, Vote! Trump /Pence 2020!",,,,,,
10954,"Biden couldn't run a bath, let alone the USA.",1.0,,,,,
10955,FOX NEWS SAYS TRUMP WILL LOSE,,,,,,
10956,VOTE TRUMP,,,,,,
10957,Back to China Borak Biden,1.0,1.0,,,,
10958,VOTE TRUMP,,,,,,
10959,Chance the rapper took away his endorsement for Biden 😂,,,,,,
10960,TRUMP 2020!!!,,,,,,
10961,🤡🤡🤡🤡🤡🤡🤡🤡🤡🤡🤡BIDEN'S OPEN BORDERS WILL DESTROY THE USA🤡🤡🤡🤡🤡🤡🤡🤡🤡🤡🤡🤡🤡🤡🤡🤡🤡🤡🤡🤡🤡🤡🤡🤡🤡🤡🤡🤡🤡🤡🤡🤡🤡🤡🤡🤡🤡🤡🤡🤡,,,,,,
10962,LORD Holy One your WORD is 4ever settled it goes forth accomplishing your good send blessing wisdom guide protect POTUS Trump Admin glorify magnify excellent goodness on earth Amen,,,,,,
10963,God Bless America,,,,,,
10964,STOP HAMMER/ SCORECARD,,,,,,
10965,TRUMP/PENCE 20,,,,,,
10966,TRUMP TRUMP TRUMP!!!,,,,,,
10967,Trump 👍🏼👍🏼👍🏼👍🏼👍🏼👍🏼👍🏼👍🏼👍🏼👍🏼,,,,,,
10968,MICHIGAN IS TRUMP COUNTRY!!!!!!!!!,,,,,,
10969,TRUMP/PENCE - 12 MORE YEARS,,,,,,
10970,TRUMP2020,,,,,,
10971,VETERANS FOR TRUMP 2020,,,,,,
10972,vote TRUMP,,,,,,
10973,4 MORE YEARS!!!,,,,,,
10974,BIDEN IS SNIFFING GAGA'S HAIR,1.0,,,1.0,,
10975,Crooked Biden and the DEMS are TOAST!!!!!!,1.0,,,,,
10976,"All the celebrities loved President Trump before he became President! I see all the pictures!! Don't listen to celebrities because their liars, hypocrites and sellouts! GO HOME!! 🤨",,,,,,
10977,TIME FOR JOE TO GO,,,,,,
10978,PRAYING FOR OUR COUNTRY AND FOR OUR PRESIDENT TO WIN. LOVE OUR PRESIDENT! WWG1WGA,,,,,,
10979,HEAR HEAR,,,,,,
10980,Trump 2020,,,,,,
10981,TRUMP 2020 PENCE 2024,,,,,,
10982,Germany for TRUMP,,,,,,
10983,BURMESE FOR TRUMP! :elbowcough:,,,,,,
10984,❤4 SAFE YEARS❤,,,,,,
10985,NEVADA 4 TRUMP,,,,,,
10986,"PSST""PROTECT YOUR 2ND AMENDMENT = VOTE T R U M P""!!!!{¡♡!!!!!!!!!!!!!!!!!!!!!!",,,,,,
10987,15 dollar universal minimum wage will fix everything,,,,,,
10988,A body of men holding themselves accountable to nobody ought not to be trusted by anybody. Thomas Paine,,,,,,
10989,Vote Red Media is trying to discourage us. They are liars and corrupt.,,,,,,
10990,Puke,,,,,,
10991,MIKE PENCE IS STERN,,,,,,
10992,12 More YEARS!,,,,,,
10993,Trump/ Pence 2020,,,,,,
10994,:elbowcough:KEEP ON FRACKIN!!!,,,,,,
10995,God Wins,,,,,,
10996,4 MORE TERMS!!,,,,,,
10997,4 more years pence & trump,,,,,,
10998,Most anti war President ever!!!!,,,,,,
10999,12 more!!!,,,,,,
11000,BEIJING BIDEN FOR PRISON 2020 TO LIFE!,1.0,1.0,,1.0,,
11001,"Trump, Pence 4 more years.",,,,,,
11002,CORN POP FOR TRUMP,,,,,,
11003,Trump 2020,,,,,,
11004,FLAS,,,,,,
11005,American jobs first - China Joe last,,1.0,,1.0,,
11006,@janna 777 dont drink anymore,,,,,,
11007,GOD 4 TRUMP !,,,,,,
11008,"BIDEN IS A CRIMINAL, SOLD US OUT",1.0,,,1.0,,1.0
11009,MAGA RED WAVE 4 more years Trump,,,,,,
11010,LETS GET PRESIDENT TRUMP A MAGA WIN TOMORROW NIGHT,,,,,,
11011,BIDENNNNNNNNNNN,,,,,,
11012,😇,,,,,,
11013,Slow down,,,,,,
11014,KAMALA 👎👎,1.0,,,,,
11015,4more years:thanksdoc::thanksdoc::thanksdoc::thanksdoc:,,,,,,
11016,Trump Trump Trump,,,,,,
11017,Vote for Trump 2020,,,,,,
11018,Idiots,1.0,1.0,,,,1.0
11019,s,,,,,,
11020,Pence 2024!!!,,,,,,
11021,Truth!,,,,,,
11022,Hollywood needs gentrifying.,,,,,,
11023,No dark winter... Red WAVE tomorrow!,,,,,,
11024,Orlando for Trump,,,,,,
11025,any 2A lawyers??? I OC because of where I live and am seriously afraid / intimidated to go to cast my vote... People know me here not joking I am feeling fearful... 2A lawyer pm or contact...PLEASE,,,,,,
11026,vote Trump!!!!!!,,,,,,
11027,I lIke Mike!!!!! Trump Pence 2020!!!!,,,,,,
11028,"from a British person, please win",,,,,,
11029,for more year,,,,,,
11030,I've literally been scared into voting for Trump. I want bo part of Communism,,,,,,
11031,vote Trump,,,,,,
11032,🤠,,,,,,
11033,Mars for Trump🚀,,,,,,
11034,Americans - let President Trump deliver for you the citizens when the corrupt media are trying to blind you!!!☘️☘️☘️✊,,,,,,
11035,1000 MORE YEARS,,,,,,
11036,Anybody seen Morning Joe's brain lying around? It's missing...,1.0,,,,,1.0
11037,💩 BIDEN 4 T‎ERRORISM! 💩,1.0,,,,,1.0
11038,4 MORE YEARS,,,,,,
11039,​❤❤❤❤❤❤❤❤❤❤THE BEST IS YET TO COME!!!❤❤❤❤❤❤❤❤❤​❤❤❤❤❤❤❤❤❤❤THE BEST IS YET TO COME!!!❤❤❤❤❤❤❤❤❤​❤❤❤❤❤❤❤❤❤❤THE BEST IS YET TO COME!!!❤❤​❤❤❤❤❤❤❤❤❤❤THE BEST IS YET TO COME!!!❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤,,,,,,
11040,SO THEY LET THAT NEUTRAL POST ONLINE WOW SMH BREAK UP goo-Gall! REIGN IN SCREW TOOOB!!,,1.0,,,,1.0
11041,"biden has as much of a chance at winning the election, in as much as me growing a third eye!",1.0,,,,,
11042,4 MORE YEARS,,,,,,
11043,"Trump for the people, the people for Trump",,,,,,
11044,VOTE TRUMP,,,,,,
11045,need to help Trump and Pence - vote all red. state and locally too.,,,,,,
11046,USA USA USA,,,,,,
11047,C’mon Mike—keep going!!,,,,,,
11048,hmmmm interesting. me watching this from uk,,,,,,
11049,Croatia for TRUMP!,,,,,,
11050,4 more years for VP Pence,,,,,,
11051,Frack Biden!!!!,1.0,,,,,
11052,obiden/kamel will destroy THE UNITED STATES OF AMERICA !!!,1.0,,,1.0,1.0,
11053,God bless USA:thanksdoc:,,,,,,
11054,Joe binden,1.0,,,,,
11055,Pence is a seasoned politician...just watch his delivery...perfect match for Trump!.....Trump 2020 !,,,,,,
11056,JOE BIDEN AKA CRAZY JOE DIVOLA,1.0,,,,,1.0
11057,#SUPPORT45,,,,,,
11058,GREAT LAKES BAY REGION-MAGA✊,,,,,,
11059,Trump Pennsylvania,,,,,,
11060,🎺,,,,,,
11061,New York 4 Trump!!!,,,,,,
11062,i kike squash,,,,,,
11063,Gaga is a member of Celebrities Against Fracking so Biden takes her to PA today,,,,,,
11064,trump 2020,,,,,,
11065,is trump winner,,,,,,
11066,Go Trump 2020!!!!!!!!,,,,,,
11067,Sweden for Trump!!!,,,,,,
11068,"As I mentioned, if you decide not to vote via VBM you should also try to surrender your VBM to the poll workers in order that they be accurately accounted for",,,,,,
11069,barbados for trump,,,,,,
11070,Trump Trump Trump Trump,,,,,,
11071,Michigan for Trump.,,,,,,
11072,✝️TRUMP2020 ✝️✝️,,,,,,
11073,Fala pro TRUMP mandar salve pra mim,,,,,,
11074,GOD BLESS OUR MILITARY!!!,,,,,,
11075,Pence 4 more years with trump,,,,,,
11076,LADY GA GA NEEDS JESUS,,,,,,
11077,~RAND PAUL 2024~,,,,,,
11078,CALIFORNIA IS CESSPOOL OF FAILED DEM POLICIES! VOTING THEM OUT!!!,1.0,1.0,,,,1.0
11079,DEMS = WYLE COYOTE/TRUMP-ROAD RUNNER,,,,,,
11080,The Corrupt One - - - China Joe Biden,1.0,,,1.0,,1.0
11081,lol,,,,,,
11082,Twelve more years with Vice President Pence!!!,,,,,,
11083,Tomorrow = Red Tsunami,,,,,,
11084,Trump wand,,,,,,
11085,Don’t get complacent!!! Vote Trump 2020!!!,,,,,,
11086,Check out liberal hive minds new video. Kamala admitted to being a communist and is being called out for it.,,,,,,
11087,WINNING! WINNING! WINNING!,,,,,,
11088,93656 watching the Veep!~ Incredible,,,,,,
11089,WE WANT SUPER TRUMP!!!,,,,,,
11090,😍,,,,,,
11091,Keep your enemies close,,,,,,
11092,pence very handsome,,,,,,
11093,NAVY thank you,,,,,,
11094,😍😍4 more years🤩🤩,,,,,,
11095,"✝May God bless America through His servant, Pres. Trump.🙏",,,,,,
11096,"ISLAMIC TEROR IN VIENNA ,AUSTRIA (3 KILLED ,15 INJURED)",,,,,,
11097,@Mac K TY,,,,,,
11098,4 more years,,,,,,
11099,Sleepy Joe Biden 🧻,1.0,,,,,
11100,CHINA VIRUS..GONNA DESTROY ALOT OF PEOPLE>>>>,1.0,1.0,,,,1.0
11101,♦️✔️L I K E. support 🔺R S B N🔺please,,,,,,
11102,"THERE'S NONE NAME UNDER HEAVEN GIVEN ONLY JESUS CHRIST BIBLE ACTS 4:12 KJV ? REPENT FROM SINS BE SERIES FOR EVERLASTING LIFE , BECAUSE ALSO THERE'S EVERLASTING FIRE IS TOO!!!",,1.0,,,,
11103,THOMAS PAINE FOR TRUMP,,,,,,
11104,BIDEN FORGOT WHEN HE VOTED AND VOTED FOR TRUMP,1.0,,,,,
11105,LIL PUMP for TRUMP!!!,,,,,,
11106,VOTE TRUMP,,,,,,
11107,Trump is the leader of the free world!!!,,,,,,
11108,Go Trump,,,,,,
11109,"PENCE 2024, 2028",,,,,,
11110,TRUMP ANDJKPATRIOT JFK 2020,,,,,,
11111,✝THANKS VETERANS!!✝✝✝🏁🏁,,,,,,
11112,Milky Way Galaxy for Trump,,,,,,
11113,as you know all people who believe in Jesus he says this IF YOU BELIEVE IN ME IT SAYS IN THE BIBLE ALL FOLLOWERS OF JESUS WILL NOT GET ANY PLAGUES OR COVID,,1.0,,1.0,,
11114,Trump/Pence 2020❤,,,,,,
11115,"Canada for Trump, please bomb Ottawa",,1.0,,,1.0,1.0
11116,Belgium for Trump 🙂,,,,,,
11117,"If Trump wins and we save the country for 4 more years, do y'all think PENCE has the grit to be our president in 2024?",,,,,,
11118,"Biden will NEVER be my President, js",,,,,,
11119,4 more Years...! ! ! !,,,,,,
11120,Trump Pence 2Q2Q!!!!!❣🏁,,,,,,
11121,"Vote Trump , from Boyne City MI",,,,,,
11122,"I'm a trump voter but anybody think pence looks like a much older version of the kid on king of the hill ""bobby""?",1.0,,,,,
11123,q deception,,,,,,
11124,china joe,1.0,1.0,,1.0,,
11125,Dems watch out for Trump Train,,,,,,
11126,Right ON MIKE,,,,,,
11127,2020 BIDEN,,,,,,
11128,#Trump2020. Will Win Florida!!!,,,,,,
11129,Orrahh!,,,,,,
11130,TRUMP 2020,,,,,,
11131,PRESIDENT TRUMP LOVES AMERICA💗💗💗HE HIMSELF & FAMILY HAVE TO FACE TO THE LEFT AND 90% MEDIA💪🏾HE'S BRAVE💪🏾HE'S THE ONLY ONE👍👍👍 HE'S THE BEST👍👍👍WE LOVE HIM💗💗💗VOTE TRUMP👈🏾👈🏾👈🏾🙏🙏🙏,,,,,,
11132,👋,,,,,,
11133,Pence Trump 2024,,,,,,
11134,Military and Vets for Trump,,,,,,
11135,MAXINE WATERS BURN IT DOWN 4 BIDEN !,1.0,,,,,
11136,PEOPLE ARE YOU READY TO MAKE THE LIBERALS CRY AGAIN? LET'S MAKE IT HAPPEN!!!!!,,1.0,,,,1.0
11137,IRELAND FOR TRUMP,,,,,,
11138,BIDEN'S SON IS A CRACKHEAD,1.0,,,,,1.0
11139,ALL ABOUT THE ECONOMY,,,,,,
11140,TRUMP 2020!,,,,,,
11141,"GRAND RAPIDS, HUDSONVILLE & JENISON FOR TRUMP/PENCE! WE LOVE YOUS!❣❣❣❣",,,,,,
11142,Trump Coming Now,,,,,,
11143,and you call your wife mother,,,1.0,,,
11144,man sure will like to see Trump speak in Cortez county and the Somali woman town,,,,,,
11145,🥰🥰🥰🥰🥰🥰🥰,,,,,,
11146,STOP HAMMER/ SCORECARD,,,,,,
11147,👍👍🏽THUMBS UP 👍LIKE,,,,,,
11148,"4 years and I didn’t see anything different 😏 just things getting worse. Yup, we have made a difference thus far 😆🙄🙇🏻‍♀️",,,,,,
11149,MAGA,,,,,,
11150,Dominican Republic for TRUMP,,,,,,
11151,12 MORE YEARS,,,,,,
11152,Pence 2024,,,,,,
11153,Pence Pence Pence Pence🥊🥊🥊🥊🥊,,,,,,
11154,biden se poes,,,,,,
11155,Pence 2020 to 2028,,,,,,
11156,THE NETHERLANDS FOR TRUMP,,,,,,
11157,Marxists liberals are Evil,,,,,,
11158,OUR PRESIDENT IS THE ENVY OF THE CITIZENS OF OTHER COUNTRIES.,,,,,,
11159,THANK YOU VICE PRESIDENT PENCE FOR YOUR CHILDRENS SERVICE TO OUR COUNTRY!,,,,,,
11160,VOTE TRUMP PENCE 2020 ❤️❤️❤️❤️,,,,,,
11161,God Bless and Protect our Military,,,,,,
11162,THANK YOU FOR YOUR SERVICE TROOPS,,,,,,
11163,⛹‍♂ Bowling for Bidens,,,,,,
11164,SEMPER FIDELIS,,,,,,
11165,TRUMP 2020 ! MAGA 2020 !,,,,,,
11166,And u said I couldn't get there.......🤭🤭🤭🤔,,,,,,
11167,❤🤍💙,,,,,,
11168,​▬▬▬▬▬▬▬▬▬ஜ۩☆۩ஜ▬▬▬▬▬▬▬▬▬ᅟᅟ ᅟᅟ 😎 WHERE'S HUNTER? 😎 ▬▬▬▬▬▬▬▬▬ஜ۩☆۩ஜ▬▬▬▬▬▬▬▬▬,,,,,,
11169,ALL BIDEN VOTERS ARE WELCOME-COME WITH US,,,,,,
11170,Trump2020,,,,,,
11171,🦶HUNTERS FOOTJOBS MATTER 🍌,,,,,,
11172,PENCE 2024,,,,,,
11173,Look at all this cognitive dissonance...Y I K E S,1.0,,,,,
11174,PENCE 2024!!!,,,,,,
11175,✝️❤💒JESUS SAVES💒❤✝️,,,,,,
11176,Joe Biden wants a mask Mandate! 👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎,,,,,,
11177,LADY GAGA IS A MAN,1.0,,1.0,,,
11178,"Proud Boys: Uncensored, [02.11.20 22:13] Reports from Vienna say: - at least 6 crime scenes - 9 people and 1 cop dead - 5 terrorists captured - an ongoing hostage situation @ProudBoysUncensored.",,,,,,
11179,BUY BITCOIN 🚀,,,,,,
11180,Veterans 👏👏👏👏👏👏👏👏👏,,,,,,
11181,HOORAH!!!,,,,,,
11182,Mike Pence is old school that’s not a bad thing,,,,,,
11183,Beijing hiden,1.0,1.0,,,,
11184,President Trump keep using that Magic Wand,,,,,,
11185,♦️✔️L I K E. support 🔺R S B N🔺please,,,,,,
11186,47 years Joe Biden crime bill horrible !!,1.0,,,,,
11187,~TRUMP LANDSLIDE~,,,,,,
11188,SMASH COMMUNISM VOTE TRUMP,,,,,,
11189,BIDEN ALREADY WON,,,,,,
11190,"That’s just the terminology, it doesn’t mean you don’t believe in the need for the US Postal Service",,,,,,
11191,"biden is a branded loser, been that way all his adult life",1.0,,,,,1.0
11192,UK FOR TRUMP,,,,,,
11193,2020÷666=3.0330,,,,,,
11194,PENCE YOU ARE MY FAVORITE VP!,,,,,,
11195,Vote 45Vote45Vote45!!!!!,,,,,,
11196,💩 BIDEN 💩,1.0,,,,,1.0
11197,"We're not worthy, we're not worthy.",,,,,,
11198,CALIFORNIA TURNING RED BABY 2020😁,,,,,,
11199,I love pence,,,,,,
11200,Hi 👋,,,,,,
11201,BEIJING BIDEN FOR PRISON 2020 TO LIFE!!!,1.0,1.0,,1.0,,
11202,"ISLAMIC TEROR IN VIENNA ,AUSTRIA (3 KILLED ,15 INJURED)",,,,,,
11203,"All LIVES MATTER, BLUE LIVES MATTER, TRUMP 2020, MAKE AMIRICA GREAT AGAIN!!!!!!!! TRUMP TRUMP TRUMP TRUMP TRUMP>>>>>>>>>TRUMP",,1.0,,,,1.0
11204,PLEASE READ ARCHBISHOP VIGANO'S 2ND LETTER TO PRESIDENT TRUMP.,,,,,,
11205,12 moreyears,,,,,,
11206,"NICE STYLE, @TNTUSNCBSLIXXX !!!",,,,,,
11207,GUCCI GANG FOR TRUMP!!!,,,,,,
11208,time for jello Biden!,,,,,,
11209,Karen leave the mall manager please,,1.0,,,,
11210,"Trump 2020 / Pence "" 2024 "" !!!",,,,,,
11211,Pence was a genius pick for Trump running mate,,,,,,
11212,The corrupt Democratic Party is a party that works for its own good rather than the United States.,,,,,,
11213,Christians for Trump,,,,,,
11214,GO NAVY ❤️,,,,,,
11215,Mike is FANTASTIC!,,,,,,
11216,Vote like it actually counts,,,,,,
11217,PENCE 2024!,,,,,,
11218,DETROIT 👊 MAGA,,,,,,
11219,2Q2Q,,,,,,
11220,BONEHEADS FOR BIDEN,,,,,,
11221,Pence best Vice President,,,,,,
11222,Italians for Trump,,,,,,
11223,WINNING,,,,,,
11224,Gaga is a member of Celebrities Against Fracking so Biden takes her to PA today,,,,,,
11225,American Patriots are the Best ❤❤❤TRUMP 2020❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤,,,,,,
11226,Vote JOE BIDEN!!!!!!!!!✅✅✅✅✅✅✅,,,,,,
11227,Pence and Trump balance each other out well.,,,,,,
11228,The unions for Trump,,,,,,
11229,❤️❤️👏👏👍👍👍💪💪,,,,,,
11230,94k,,,,,,
11231,Trump trump trump if it’s trump tmr we all blessed 💯❤️❤️,,,,,,
11232,WE NEED ORDER AND BETTER AMERICA!!! TRUMP AND PENCE 👍👍👍👍👍♥️♥️,,,,,,
11233,I liked Gaga...but not now......they will tell you anything to steal your vote!!!!,,,,,,
11234,Get a Job🥶🥶🥶🥶🥶🥶🥶🥶🥶🥶🥶🥶🥶🥶🥶🥶🥶🥶🥶🥶,,,,,,
11235,just trump🙂,,,,,,
11236,trump 2020!!!!!!!!!!!,,,,,,
11237,Hunter 02 where are you?,,,,,,
11238,STOP HAMMER/ SCORECARD,,,,,,
11239,JUST GOT HERE. WHERE IS TRUMP?,,,,,,
11240,U.K. for Trump,,,,,,
11241,TRUMP/PENCE - MAGA - FOREVER,,,,,,
11242,🔒 Biden & Son For Prison 2020 ⚖,1.0,,,,,1.0
11243,Who are USA defending themselves against???,,,,,,
11244,"bin Biden admits to having ""the most extensive voter fraud organization""🤓",,,,1.0,,
11245,Who Made the Cages Joe???,,,,,,
11246,NETHERLANDS FOR TRUMP!!:thanksdoc::thanksdoc::thanksdoc::thanksdoc::thanksdoc::thanksdoc::thanksdoc::thanksdoc::thanksdoc::thanksdoc::thanksdoc::thanksdoc::thanksdoc::thanksdoc::thanksdoc:,,,,,,
11247,"DEMOCRATS LISTEN TO YOUR VICE PRESIDENT!!!!! MIKE PENCE!!!,",,,,,,
11248,O,,,,,,
