Unnamed: 0,time_text,message,author,Direct Harassment,Hate Speech,Sexual Harassment,Trolling,Others,Toxic
4101,3:25:57,:_terroriserLeo::_terroriserLeo::_terroriserLeo::_terroriserLeo::_terroriserLeo::_terroriserLeo::_terroriserLeo::_terroriserLeo::_terroriserLeo::_terroriserLeo::_terroriserLeo::_terroriserLeo:,username@MxrEeroxMM,,,,,,
4102,3:25:58,can i join,username@ias isrrPA,,,,,,
4103,3:25:58,ad is really sus,username@oeoyoyrbyo,,,,,,
4104,3:25:58,i like your face it looks nice,username@ entnee7 t,,,,,,
4105,3:26:00,:_terroriserLeo::_terroriserLeo::_terroriserLeo::_terroriserLeo::_terroriserLeo::_terroriserLeo::_terroriserLeo::_terroriserLeo::_terroriserLeo:,username@MxrEeroxMM,,,,,,
4106,3:26:03,"i think for on twitch, the creator can have an option for subscribers to get ads or not",username@LLeexLxxee,,,,,,
4107,3:26:04,adblocker r the win,username@oe7o6222ss,,,,,,
4108,3:26:09,we get ads on mobile but not on our tv. ps my husband Quinton watches you and the crew every night,username@redho ncee,,,,,,
4109,3:26:09,:_terroriserLeo::_terroriserLeo::_terroriserLeo::_terroriserLeo::_terroriserLeo::_terroriserLeo::_terroriserLeo::_terroriserLeo::_terroriserLeo::_terroriserLeo::_terroriserLeo::_terroriserLeo::_terroriserLeo::_terroriserLeo::_terroriserLeo::_terroriserLeo::_terroriserLeo::_terroriserLeo::_terroriserLeo::_terroriserLeo:,username@lliiliiis,,,,,,
4110,3:26:09,hope for nogla,username@aJeeBneBsr,,,,,,
4111,3:26:09,channel might be dead but you got your life set.. cheers ☕,username@MMoMttMktt,,,,,,
4112,3:26:10,twitch subs dont get ads to the channel theyre subbed to @Terroriser,username@lDdllDvndi,,,,,,
4113,3:26:10,i had a Christmas ad,username@llrrrreerr,,,,,,
4114,3:26:14,I am using the YouTube app and there were no ads,username@LLLka kaaL,,,,,,
4115,3:26:18,No ad. Not a member or don’t have an blocker or YT premium,username@e_haeec:he,,,,,,
4116,3:26:19,Terrorizser with no brim,username@rmeaar vii,,,,,,
4117,3:26:20,low IQ plays guaranteed,username@Lje jesnM,,,,,,
4118,3:26:20,Im subbed and a member and got no ad.,username@ssasssmSss,,,,,,
4119,3:26:21,:_terroriserLeo::_terroriserLeo::_terroriserLeo::_terroriserLeo::_terroriserLeo::_terroriserLeo::_terroriserLeo::_terroriserLeo::_terroriserLeo::_terroriserLeo::_terroriserLeo::_terroriserLeo::_terroriserLeo:,username@seJesseJJJ,,,,,,
4120,3:26:24,"How do I become a youtuber, I posted a video on COD: Mobile, but I don't think it is that good, any advice?",username@ORL5EO5IIR,,,,,,
4121,3:26:26,I don't have ad blocker or anything and I didn't get an Ad,username@VDlaieia e,,,,,,
4122,3:26:27,im not a member and dont have ad blocker and didnt get an ad im on mobile,username@rrBuCisCCh,,,,,,
4123,3:26:35,c'mon people join the crew,username@nneeeoe30p,,,,,,
4124,3:26:38,get to the choppa,username@NNNMoooooe,,,,,,
4125,3:26:38,:_terroriserLeo::_terroriserLeo::_terroriserLeo::_terroriserLeo::_terroriserLeo::_terroriserLeo:,username@nneeeoe30p,,,,,,
4126,3:26:38,HIDE AND SEEK IN BLACK AND WHITE WOULD BE INSANE WITH THIS CREW,username@YOOO RRB B,,,,,,
4127,3:26:41,Bryan how are you,username@ue _ru ass,,,,,,
4128,3:26:46,i'm on PC and got an ad,username@eeaeuetaee,,,,,,
4129,3:26:49,what happen to names???!!,username@ A H H HH,,,,,,
4130,3:26:51,I'm confused who is who,username@oooeoiolle,,,,,,
4131,3:26:52,I didn't get an ad and I have youtube premium,username@aLaaadirdr,,,,,,
4132,3:26:56,Brian I have to PEE but I dont wanna miss anything good D:,username@cccccccccc,,,,,,
4133,3:26:58,"debating whether to join or not, if terroriser sees this i will",username@nhJnoosh h,,,,,,
4134,3:27:00,hi,username@agakk8ga2g,,,,,,
4135,3:27:03,twitch subs are ad free now,username@ MisaEaliM,,,,,,
4136,3:27:08,Can I microwave eggs,username@aecancv co,,,,,,
4137,3:27:09,LOL,username@dllvevDili,,,,,,
4138,3:27:14,If you run the ad members still see it! But if YouTube runs it members won’t see it!,username@tpSpmmpStt,,,,,,
4139,3:27:16,:_terroriserLeo::_terroriserLeo::_terroriserLeo::_terroriserLeo::_terroriserLeo::_terroriserLeo::_terroriserLeo::_terroriserLeo::_terroriserLeo::_terroriserLeo::_terroriserLeo::_terroriserLeo::_terroriserLeo::_terroriserLeo::_terroriserLeo::_terroriserLeo::_terroriserLeo::_terroriserLeo::_terroriserLeo::_terroriserLeo:,username@lliiliiis,,,,,,
4140,3:27:17,You should have some hoodies made for merch.,username@ssasssmSss,,,,,,
4141,3:27:17,"Just wonder how look game if you change your nick to another player and talk only if someone ask your nick. Example if nogla have change nick terroriser and if someone ask ""terroriser where you have..",username@odnnedaeoa,,,,,,
4142,3:27:21,hi,username@aJeeBneBsr,,,,,,
4143,3:27:27,"... been"" real terroriser tell where have been",username@odnnedaeoa,,,,,,
4144,3:27:30,One day I’m going to donate 500$,username@ryWlGe syW,,,,,,
4145,3:27:35,@space oven yes,username@etRehatrRa,,,,,,
4146,3:27:39,"""Im too cooked"" lol felt that",username@UseU J UJe,,,,,,
4147,3:27:43,hi brian,username@aoue uPsur,,,,,,
4148,3:27:44,bg bg 1,username@MoM8r1 MMh,,,,,,
4149,3:27:44,Fricking nogla,username@rmeaar vii,1,,,,,
4150,3:27:54,Lmfao,username@AnnS S aan,,,,,,
4151,3:27:55,When you watch it a minute behind live you don’t get adds 😂🤣🤣,username@ePuRehehRr,,,,,,
4152,3:27:56,:_terroriserLeo::_terroriserLeo::_terroriserLeo::_terroriserLeo:,username@nneeeoe30p,,,,,,
4153,3:28:06,now i know why noahj doesnt like playing with nogla,username@oe7o6222ss,,,,,,
4154,3:28:07,what the heck am i missing,username@nrn dnvend,,,,,,
4155,3:28:10,slow mode,username@oiseeiniae,,,,,,
4156,3:28:10,"Use Streamlabs to give 100% of your donation to Terroriser! SuperChats take out a portion, use this link instead --> https://streamlabs.com/terroriser/tip",username@hNtttggNoh,,,,,,
4157,3:28:14,Hi vanoss,username@ahkmc Jhke,,,,,,
4158,3:28:20,I didn’t get an ad and I don’t have ad blocker,username@GDGda Dbee,,,,,,
4159,3:28:24,Yooooo,username@ehabiooemh,,,,,,
4160,3:28:25,"I did not see an add, i'm watching on my tablet",username@onaJ eaanv,,,,,,
4161,3:28:28,if i could be a member to anyone of the friend group like the og's it'd be brian,username@2saa2ia2a0,,,,,,
4162,3:28:34,"i thought i'd never heat nogla say ""it's nogla vote for nogla""",username@eeaeuetaee,,,,,,
4163,3:28:39,HELLO BRIAN,username@ oGyGUGn y,,,,,,
4164,3:28:41,ayyy,username@cccccccccc,,,,,,
4165,3:28:43,He win,username@bteolldola,,,,,,
4166,3:28:52,:_terroriserGGG::_terroriserGGG:,username@rsdsaa'ese,,,,,,
4167,3:28:52,go go go go h20delirious go go go go ho,username@MoM8r1 MMh,,,,,,
4168,3:29:02,JOIN THE CREW,username@nneeeoe30p,,,,,,
4169,3:29:04,so many members tonight!!,username@cccccccccc,,,,,,
4170,3:29:08,:_terroriserStar::_terroriser1up::_terroriserRedCoin::_terroriserCoin:,username@nneeeoe30p,,,,,,
4171,3:29:09,Yoy,username@dpiwsArAMh,,,,,,
4172,3:29:10,AY HES LEARNING,username@MxrEeroxMM,,,,,,
4173,3:29:11,Is it easier to stream on Youtube than twitch?,username@opSCprpaCb,,,,,,
4174,3:29:13,THANK GOD,username@MxrEeroxMM,,,,,,
4175,3:29:15,LOL,username@MxrEeroxMM,,,,,,
4176,3:29:19,Vanoss,username@thehursaha,,,,,,
4177,3:29:19,pp,username@dled kdnde,,,,,,
4178,3:29:20,:_terroriserLeo::_terroriserLeo::_terroriserLeo::_terroriserLeo::_terroriserLeo::_terroriserLeo::_terroriserLeo::_terroriserLeo::_terroriserLeo::_terroriserLeo::_terroriserLeo::_terroriserLeo::_terroriserLeo::_terroriserLeo::_terroriserLeo::_terroriserLeo::_terroriserLeo::_terroriserLeo::_terroriserLeo::_terroriserLeo:,username@lliiliiis,,,,,,
4179,3:29:21,See yall later,username@dwcahdM No,,,,,,
4180,3:29:22,lazers accent 😂,username@Lje jesnM,,,,,,
4181,3:29:24,Welcome all new members:_terroriserLove::_terroriserLove::_terroriserLove::_terroriserLove:,username@rsdsaa'ese,,,,,,
4182,3:29:24,Hey ima big fan,username@cacciiqitq,,,,,,
4183,3:29:27,Hello terroriser,username@JoooJJJJoo,,,,,,
4184,3:29:27,He making sure he don’t make the same mistake,username@uJsL nonna,,,,,,
4185,3:29:27,joined one of the most confusing meeting ever,username@tatvJstMa_,,,,,,
4186,3:29:30,what about one where the ghosts get to say one word but not a name or color,username@y arasyTrB,,,,,,
4187,3:29:31,yay i caught a stream 😀,username@yeyelleyeK,,,,,,
4188,3:29:33,"Man, that was so confusing!",username@R ui/e tn/,,,,,,
4189,3:29:34,why dont you ply cards against humanity anymore,username@ BTy  aaTr,,,,,,
4190,3:29:39,Ad is playing when you re join stream,username@GOOuaFuauG,,,,,,
4191,3:29:39,how delayed is stream?,username@eeaeuetaee,,,,,,
4192,3:29:39,Love you Brian,username@llrrrreerr,,,,,,
4193,3:29:40,HI BRIAN,username@ oGyGUGn y,,,,,,
4194,3:29:40,I joined so late,username@l of•A ••a,,,,,,
4195,3:29:41,:_terroriserLeo::_terroriserLeo::_terroriserLeo::_terroriserLeo::_terroriserLeo::_terroriserLeo::_terroriserLeo::_terroriserLeo::_terroriserLeo::_terroriserLeo::_terroriserLeo::_terroriserLeo::_terroriserLeo::_terroriserLeo::_terroriserLeo:,username@nneeeoe30p,,,,,,
4196,3:29:47,Idk if you want members only chat or not but us non-members can still talk,username@vdLvadddr,,,,,,
4197,3:29:48,Color black name Batman,username@bteolldola,,,,,,
4198,3:29:51,hi,username@azzHSdtdua,,,,,,
4199,3:29:51,i love you,username@jyjvnLyLll,,,,,,
4200,3:29:51,😎,username@ggggahgggn,,,,,,
4201,3:29:51,@Terroriser whats your favorite tipe of cat,username@ entnee7 t,,,,,,
4202,3:29:51,Noah is kinda loud,username@cccccccccc,,,,,,
4203,3:29:53,Lmfao,username@AnnS S aan,,,,,,
4204,3:29:56,Noglas a sweat what a joke 😆,username@DAIORIXOOO,1,,,,,
4205,3:29:57,Nogla is a blood hound,username@etRehatrRa,,,,,,
4206,3:30:00,:_terroriserLeo::_terroriserLeo::_terroriserLeo::_terroriserLeo::_terroriserLeo::_terroriserLeo::_terroriserLeo::_terroriserLeo::_terroriserLeo::_terroriserLeo::_terroriserLeo::_terroriserLeo::_terroriserLeo::_terroriserLeo::_terroriserLeo::_terroriserLeo::_terroriserLeo::_terroriserLeo::_terroriserLeo::_terroriserLeo:,username@lliiliiis,,,,,,
4207,3:30:01,dude i staying awake just to watch you're stream,username@nntntezBn,,,,,,
4208,3:30:07,:_terroriserLeo::_terroriserLeo::_terroriserLeo::_terroriserLeo::_terroriserLeo::_terroriserLeo::_terroriserLeo::_terroriserLeo::_terroriserLeo::_terroriserLeo::_terroriserLeo::_terroriserLeo::_terroriserLeo::_terroriserLeo::_terroriserLeo::_terroriserLeo::_terroriserLeo::_terroriserLeo::_terroriserLeo::_terroriserLeo:,username@opSCprpaCb,,,,,,
4209,3:30:11,Hello,username@gi eisitys,,,,,,
4210,3:30:12,There was a cat fight outside my house rn,username@aecancv co,,,,,,
4211,3:30:12,..,username@nnhnrer.ri,,,,,,
4212,3:30:17,gg,username@oN gmgoNmN,,,,,,
4213,3:30:19,:_terroriserLeo::_terroriserLeo::_terroriserLeo::_terroriserLeo::_terroriserLeo::_terroriserLeo::_terroriserLeo::_terroriserLeo::_terroriserLeo::_terroriserLeo:,username@rsdsaa'ese,,,,,,
4214,3:30:28,:_terroriserGGG::_terroriserGGG::_terroriserGGG::_terroriserGGG:,username@ssasssmSss,,,,,,
4215,3:30:28,Happy Spook season 🧡🖤🧡🖤,username@eMeeeMeMMM,,,,,,
4216,3:30:32,yo,username@tw3 t t1n2,,,,,,
4217,3:30:32,video the cats,username@o Aiizrer,,,,,,
4218,3:30:33,Bryan be like kill me!!:_terroriserLeo::_terroriserLeo::_terroriserLeo::_terroriserLeo:,username@nneeeoe30p,,,,,,
4219,3:30:41,ABCS 😂😂😂,username@Lje jesnM,,,,,,
4220,3:30:46,haha,username@ruybuygurb,,,,,,
4221,3:30:48,I'm not a member (can't pay for that now😢) and i did not see an add,username@onaJ eaanv,,,,,,
4222,3:30:49,:_terroriserLeo::_terroriserLeo::_terroriserLeo::_terroriserLeo::_terroriserLeo::_terroriserLeo::_terroriserLeo::_terroriserLeo::_terroriserLeo::_terroriserLeo::_terroriserLeo::_terroriserLeo::_terroriserLeo::_terroriserLeo::_terroriserLeo::_terroriserLeo::_terroriserLeo::_terroriserLeo::_terroriserLeo::_terroriserLeo:,username@lliiliiis,,,,,,
4223,3:30:53,member only mode is still off yay,username@aodnaLngo,,,,,,
4224,3:30:54,brian needs to add a tree emoji,username@bel eebttb,,,,,,
4225,3:30:55,ABCs 😂,username@rsdsaa'ese,,,,,,
4226,3:30:55,kill me i'm here,username@ A H H HH,,,,,,
4227,3:30:56,gottem,username@cccccccccc,,,,,,
4228,3:31:19,Pfftt,username@r7re lirsl,,,,,,
4229,3:31:22,abc lol,username@a  BsFaeFa,,,,,,
4230,3:31:29,@Rebel word that would be great,username@nneeeoe30p,,,,,,
4231,3:31:33,nogla is imposter,username@akkkcLccak,,,,,,
4232,3:31:36,hallo,username@6UB B666yy,,,,,,
4233,3:31:48,good night zzzzz 😴 zzzzz zzzzz zzzzz kiss. bg bg,username@MoM8r1 MMh,,,,,,
4234,3:31:48,And he still dies lol,username@seJesseJJJ,,,,,,
4235,3:31:48,damn been 3 hours,username@eTTeheieWn,,,,,,
4236,3:31:49,we need a tank emote & a tree emote,username@cccccccccc,,,,,,
4237,3:31:55,F,username@dpiwsArAMh,,,,,,
4238,3:31:57,omg You missed red vent,username@opSCprpaCb,,,,,,
4239,3:31:58,Hey t um my house burned down lol,username@nhumnhnnho,,,,,,
4240,3:31:58,:_terroriserLeo::_terroriserLeo::_terroriserLeo::_terroriserLeo::_terroriserLeo::_terroriserLeo::_terroriserLeo::_terroriserLeo::_terroriserLeo::_terroriserLeo::_terroriserLeo::_terroriserLeo::_terroriserLeo::_terroriserLeo::_terroriserLeo::_terroriserLeo::_terroriserLeo::_terroriserLeo::_terroriserLeo::_terroriserLeo:,username@lliiliiis,,,,,,
4241,3:31:59,happey now,username@lJyM orna,,,,,,
4242,3:32:00,has anyone seen the among us reality show video by laugh over life that among us bit is hilarious 😂,username@nooooo on,,,,,,
4243,3:32:01,Goodmorningggg,username@almPgGllpn,,,,,,
4244,3:32:02,Bryan be like:_terroriserLeo::_terroriserLeo::_terroriserLeo::_terroriserLeo:,username@nneeeoe30p,,,,,,
4245,3:32:03,ok i'm gonna say he didn't die first les go you ain't losing a sub 🙂,username@2saa2ia2a0,,,,,,
4246,3:32:04,Its okay Brian! Keep Going!,username@llrrrreerr,,,,,,
4247,3:32:09,:_terroriserLeo::_terroriserLeo::_terroriserLeo::_terroriserLeo:,username@ crhH ycyh,,,,,,
4248,3:32:11,kill me i'm here,username@ A H H HH,,,,,,
4249,3:32:13,flushable... baby wipes??,username@cccccccccc,,,,,,
4250,3:32:13,who de heck is green,username@Lje jesnM,,,,,,
4251,3:32:16,Green,username@MxrEeroxMM,,,,,,
4252,3:32:19,Yup,username@MxrEeroxMM,,,,,,
4253,3:32:20,its Lazer,username@ahaR el ld,,,,,,
4254,3:32:24,<(￣︶￣)>,username@AlAAeeglgl,,,,,,
4255,3:32:31,thats tuff,username@b ooooyuyg,,,,,,
4256,3:32:35,brian you heard us! add a tree emoji please!,username@bel eebttb,,,,,,
4257,3:32:38,electrical body count: 89732746,username@SAz lStltl,,,,,,
4258,3:32:39,Yes they are amazing,username@tpSpmmpStt,,,,,,
4259,3:32:41,yo,username@ t zatTaai,,,,,,
4260,3:32:50,Alright everybody it’s getting late for me so night 👋,username@rBNnrNnttN,,,,,,
4261,3:32:51,wiiiiiiiiiiin,username@YOOO RRB B,,,,,,
4262,3:32:52,"I came back to ""flushable baby wipes""",username@e mMisleoa,,,,,,
4263,3:32:57,I’ve been popping in and out of here for too long. I’m surprised I’m even still awake! lol,username@nasttrrie,,,,,,
4264,3:32:58,add a tree emoji and a tanks emoji,username@cccccccccc,,,,,,
4265,3:32:59,walked right past him,username@MnMeccn MG,,,,,,
4266,3:33:01,hey Brian just joined the stream,username@ompomepCmH,,,,,,
4267,3:33:04,:_terroriserChoke::_terroriserChoke::_terroriserChoke::_terroriserChoke::_terroriserChoke::_terroriserChoke::_terroriserChoke:,username@tpSpmmpStt,,,,,,
4268,3:33:07,Hey everyone! I’m back! lol,username@nasttrrie,,,,,,
4269,3:33:12,GN boys I'm getting sleepy,username@utoouwtttt,,,,,,
4270,3:33:15,:elbowcough:love these emojies 😂,username@adamTamuMa,,,,,,
4271,3:33:16,just say the color,username@oN gmgoNmN,,,,,,
4272,3:33:21,Take a shot everytime someone says Mau,username@lirCpCayto,,,,,,
4273,3:33:21,Have a good night @BryonNotBrian,username@nasttrrie,,,,,,
4274,3:33:27,Ls are bad,username@linlynKnyn,,,,,,
4275,3:33:31,dude I need to sleep but I'm so happy to be here,username@cccccccccc,,,,,,
4276,3:33:32,:_terroriser1st::_terroriser1st::_terroriser1st::_terroriser1st::_terroriser1st::_terroriser1st::_terroriser1st::_terroriser1st::_terroriser1st:,username@ssasssmSss,,,,,,
4277,3:33:35,"play hide & seek, imposter has low vision, super speed, comms disabled, nobody reports bodies, nobody mutes",username@eesleeCbCb,,,,,,
4278,3:33:38,@Brittany Bowers hello 👋,username@rBNnrNnttN,,,,,,
4279,3:33:44,Hello again everyone!,username@ss a Boeka,,,,,,
4280,3:33:44,@Brittany Bowers Hey😊❤️,username@rsdsaa'ese,,,,,,
4281,3:33:49,Why are you playing as Noah J? 😂,username@nasttrrie,,,,,,
4282,3:33:54,hello,username@nneeeoe30p,,,,,,
4283,3:34:01,"Wait, wait, wait. What did I miss out on? 😂",username@nasttrrie,,,,,,
4284,3:34:04,@Brittany Bowers yes see you later 😅,username@rBNnrNnttN,,,,,,
4285,3:34:07,"Want to join the TerrorFam? Become a member to my channel and get access to ""Member-Only Chat"" and the Terroriser Private Discord! https://www.youtube.com/channel/UCQio...",username@hNtttggNoh,,,,,,
4286,3:34:15,:_terroriserLeo::_terroriserLeo::_terroriserLeo::_terroriserLeo::_terroriserLeo::_terroriserLeo::_terroriserLeo::_terroriserLeo::_terroriserLeo::_terroriserLeo::_terroriserLeo::_terroriserLeo::_terroriserLeo::_terroriserLeo::_terroriserLeo::_terroriserLeo::_terroriserLeo::_terroriserLeo::_terroriserLeo::_terroriserLeo:,username@lliiliiis,,,,,,
4287,3:34:17,oml,username@oN gmgoNmN,,,,,,
4288,3:34:19,And Jardon said it was a CF when y'all played with him. Per him he couldn't talk at all cause Nogla just over road everyone. Which is true,username@SiaaaleitS,,,,,,
4289,3:34:26,@Brittany Bowers A lot. They all changed their names😂,username@rsdsaa'ese,,,,,,
4290,3:34:26,.,username@ELLI EEAEE,,,,,,
4291,3:34:30,bro pls give us the code,username@OPIOMO IOL,,,,,,
4292,3:34:30,Brittany you missed everything:_terroriserLeo::_terroriserLeo::_terroriserLeo::_terroriserLeo::_terroriserLeo::_terroriserLeo::_terroriserLeo::_terroriserLeo:,username@nneeeoe30p,,,,,,
4293,3:34:36,is the chat dead?,username@hckpimddnp,,,,,,
4294,3:34:38,maybe y'all can do like your name is a color but the skin you have a different colored skin?,username@uNehNnahnh,,,,,,
4295,3:34:44,thanks for being awesome,username@foxixoffto,,,,,,
4296,3:34:45,@Jade’s Harmonies What did I miss out on? 😂,username@nasttrrie,,,,,,
4297,3:34:46,:_terroriserLeo::_terroriserLeo::_terroriserLeo::_terroriserLeo::_terroriserLeo::_terroriserLeo::_terroriserLeo::_terroriserLeo::_terroriserLeo::_terroriserLeo::_terroriserLeo::_terroriserLeo::_terroriserLeo::_terroriserLeo::_terroriserLeo::_terroriserLeo::_terroriserLeo::_terroriserLeo::_terroriserLeo::_terroriserLeo:,username@lliiliiis,,,,,,
4298,3:34:46,interesting,username@mrhyrp heh,,,,,,
4299,3:34:48,karen,username@o Aiizrer,,,,,,
4300,3:34:52,should turn down discord a tad when ya die,username@JetenoooeJ,,,,,,
4301,3:34:56,"what am I missing, why does Brian have a Noah's name",username@yaxaiooilm,,,,,,
4302,3:34:56,The normal yelling when nogla is in game lol,username@ssasssmSss,,,,,,
4303,3:35:02,pleb,username@hhiiKhhKKK,,,,,,
4304,3:35:04,Gtg awesome stream,username@711Blwwlee,,,,,,
4305,3:35:12,brb gotta take an angery piss:_terroriserMonkaS:,username@cccccccccc,,,,,,
4306,3:35:18,will there be more new emotes??,username@oN gmgoNmN,,,,,,
4307,3:35:19,@Brittany Bowers The chat is using the new emotes:_terroriserLeo:😂,username@rsdsaa'ese,,,,,,
4308,3:35:21,:_terroriserLeo::_terroriserLeo::_terroriserLeo::_terroriserLeo::_terroriserLeo::_terroriserLeo::_terroriserLeo::_terroriserLeo::_terroriserLeo::_terroriserLeo::_terroriserLeo::_terroriserLeo::_terroriserLeo::_terroriserLeo::_terroriserLeo::_terroriserLeo:,username@MxrEeroxMM,,,,,,
4309,3:35:23,Focusrite Scarlett is 100 for an interface,username@M ibbMVMbb,,,,,,
4310,3:35:24,well who's who?,username@Lje jesnM,,,,,,
4311,3:35:28,N O I C E,username@ha hCrlCnC,,,,,,
4312,3:35:28,Is blue yeti good?,username@pyA  pebb,,,,,,
4313,3:35:28,hi Brian how r u ☺️,username@XX_K_oKlrl,,,,,,
4314,3:35:29,Will this stream be available to rewatch later I’m going to work soon?????,username@aMddtagmgg,,,,,,
4315,3:35:33,nub,username@egTenn  nn,,,,,,
4316,3:35:33,yo brian,username@tw3 t t1n2,,,,,,
4317,3:35:35,on your next video can you put the links of the software you use?,username@AlAAeeglgl,,,,,,
4318,3:35:37,A micro,username@osoosssdbs,,,,,,
4319,3:35:40,@Jade’s Harmonies So... is Nogla still Nogla? 😂 Is Noah J using Brian’s username then?,username@nasttrrie,,,,,,
4320,3:35:45,tree emote brian!,username@bel eebttb,,,,,,
4321,3:35:46,NP C we will have a seat warm for you:_terroriserLeo::_terroriserLeo::_terroriserLeo:,username@nneeeoe30p,,,,,,
4322,3:35:50,ahahahahaah,username@hFhngniaaa,,,,,,
4323,3:35:53,hello i'm a bot of yt I'm harmless,username@c nadc??Bg,,,,,,
4324,3:35:55,Terroriser what PC are you using?,username@hckpimddnp,,,,,,
4325,3:35:59,:_terroriserCoin::_terroriser1up::_terroriserStar::_terroriser1up::_terroriserStar::_terroriser1up::_terroriserCoin:,username@e mMisleoa,,,,,,
4326,3:36:02,"@Jade’s Harmonies Wait, wait, wait... there’s new emotes?! 😂",username@nasttrrie,,,,,,
4327,3:36:05,hey Brian just join the stream how's your day,username@ompomepCmH,,,,,,
4328,3:36:06,"if I can design a pull my hair emotes, would you use it?",username@isikskoii3,,,,,,
4329,3:36:16,twitch is much more strictier i think,username@SAz lStltl,,,,,,
4330,3:36:18,what upppp,username@llll eleae,,,,,,
4331,3:36:18,@Brittany Bowers Everyone changed their names😂,username@rsdsaa'ese,,,,,,
4332,3:36:20,:_terroriserStar::_terroriser1up::_terroriserRedCoin::_terroriserCoin::_terroriserCrown::_terroriserLeo::_terroriserBlueCoin:,username@nneeeoe30p,,,,,,
4333,3:36:20,what is your sub goal in either YT or Twiych?,username@oN gmgoNmN,,,,,,
4334,3:36:22,:_terroriserCrown::_terroriserRedCoin::_terroriserCoin::_terroriser1up::_terroriserStar::_terroriserPrime::_terroriserLeo: OMG! THIS IS AMAZING! 😂,username@nasttrrie,,,,,,
4335,3:36:26,why do you have a different name,username@is sLurc a,,,,,,
4336,3:36:28,windows 98,username@ A H H HH,,,,,,
4337,3:36:29,So wait is he becoming exclusive to YouTube for streams?,username@oeouveeerS,,,,,,
4338,3:36:36,:_terroriserLeo::_terroriserLeo::_terroriserLeo::_terroriserLeo:,username@lirCpCayto,,,,,,
4339,3:36:38,hi chat,username@re44Tee2xe,,,,,,
4340,3:36:44,:_terroriserLeo::_terroriserLeo::_terroriserLeo::_terroriserLeo::_terroriserLeo::_terroriserLeo::_terroriserLeo::_terroriserLeo::_terroriserLeo::_terroriserLeo:,username@nneeeoe30p,,,,,,
4341,3:36:45,@Brittany Bowers It's for Mario 64,username@rsdsaa'ese,,,,,,
4342,3:36:57,let's spam the Leo again guys,username@nneeeoe30p,,,,,,
4343,3:36:59,@Jade’s Harmonies I can see that! I’m just trying to see who is who now! I’m just guessing. 😂,username@nasttrrie,,,,,,
4344,3:37:07,:_terroriserLeo::_terroriserLeo::_terroriserLeo::_terroriserLeo::_terroriserLeo::_terroriserLeo::_terroriserLeo::_terroriserLeo::_terroriserLeo::_terroriserLeo::_terroriserLeo::_terroriserLeo::_terroriserLeo::_terroriserLeo::_terroriserLeo::_terroriserLeo::_terroriserLeo::_terroriserLeo::_terroriserLeo:,username@nneeeoe30p,,,,,,
4345,3:37:07,:_terroriserCoin::_terroriserCoin::_terroriserTesla::_terroriserTesla::_terroriserTesla::_terroriserTesla::_terroriserTesla::_terroriserTesla::_terroriserCoin::_terroriserCoin:,username@e mMisleoa,,,,,,
4346,3:37:09,so Noah's terroriser??,username@Lje jesnM,,,,,,
4347,3:37:10,🥰😍😍,username@tttrriett7,,,,,,
4348,3:37:13,hola,username@rl  r w -B,,,,,,
4349,3:37:14,@Jade’s Harmonies Oohh! Nice! It’s so cool!,username@nasttrrie,,,,,,
4350,3:37:15,omg,username@opSCprpaCb,,,,,,
4351,3:37:15,:_terroriserLeo::_terroriserLeo::_terroriserLeo::_terroriserLeo::_terroriserLeo::_terroriserLeo::_terroriserLeo::_terroriserLeo::_terroriserLeo::_terroriserLeo::_terroriserLeo::_terroriserLeo::_terroriserLeo::_terroriserLeo::_terroriserLeo::_terroriserLeo::_terroriserLeo::_terroriserLeo::_terroriserLeo::_terroriserLeo:,username@nneeeoe30p,,,,,,
4352,3:37:15,Will this stream be available to rewatch later I’m going to work soon????,username@aMddtagmgg,,,,,,
4353,3:37:21,:_terroriserLeo::_terroriserLeo::_terroriserLeo::_terroriserLeo::_terroriserLeo::_terroriserLeo::_terroriserLeo::_terroriserLeo::_terroriserLeo::_terroriserLeo::_terroriserLeo::_terroriserLeo::_terroriserLeo::_terroriserLeo::_terroriserLeo::_terroriserLeo::_terroriserLeo::_terroriserLeo::_terroriserLeo::_terroriserLeo:,username@lliiliiis,,,,,,
4354,3:37:22,GOOD PLAYS!!!!,username@oN gmgoNmN,,,,,,
4355,3:37:24,:_terroriserLeo::_terroriserLeo::_terroriserLeo::_terroriserLeo::_terroriserLeo::_terroriserLeo::_terroriserLeo::_terroriserLeo::_terroriserLeo::_terroriserLeo::_terroriserLeo::_terroriserLeo::_terroriserLeo::_terroriserLeo::_terroriserLeo::_terroriserLeo::_terroriserLeo::_terroriserLeo::_terroriserLeo::_terroriserLeo:,username@opSCprpaCb,,,,,,
4356,3:37:24,hi,username@i1 io 4k 2,,,,,,
4357,3:37:25,can I join,username@neJiynnneJ,,,,,,
4358,3:37:27,HII,username@uLgouLisog,,,,,,
4359,3:37:31,did u finish mario 64,username@o Aiizrer,,,,,,
4360,3:37:32,@Brittany Bowers Yeah I'm not paying attention 😂,username@rsdsaa'ese,,,,,,
4361,3:37:33,:_terroriserLeo::_terroriserLeo::_terroriserLeo::_terroriserLeo::_terroriserLeo::_terroriserLeo::_terroriserLeo::_terroriserLeo::_terroriserLeo::_terroriserLeo:,username@nneeeoe30p,,,,,,
