,message,Direct Harassment,Hate Speech,Sexual Harassment,Trolling,Others,Toxic,None
671,WOO,0.0,0.0,0.0,0.0,0.0,0.0,1.0
672,"I don't need to shave, the intro does the work for me",0.0,0.0,0.0,0.0,0.0,0.0,1.0
673,YAYAYAYAYYAYAY,0.0,0.0,0.0,0.0,0.0,0.0,1.0
674,where's luigi?,0.0,0.0,0.0,0.0,0.0,0.0,1.0
675,YAYAYAYAYAYAYAYAYAYAY,0.0,0.0,0.0,0.0,0.0,0.0,1.0
676,🥰🥰🥰🥰🥰🥰,0.0,0.0,0.0,0.0,0.0,0.0,1.0
677,ahhhh,0.0,0.0,0.0,0.0,0.0,0.0,1.0
678,YAYAYAYA!!!,0.0,0.0,0.0,0.0,0.0,0.0,1.0
679,nice Lamborgini:elbowcough:,0.0,0.0,0.0,0.0,0.0,0.0,1.0
680,yayayayayaya,0.0,0.0,0.0,0.0,0.0,0.0,1.0
681,Der fuhrer,0.0,0.0,0.0,0.0,0.0,0.0,1.0
682,no one does it better than the doc,0.0,0.0,0.0,0.0,0.0,0.0,1.0
683,:_Lambo::_Lambo::_Lambo:,0.0,0.0,0.0,0.0,0.0,0.0,1.0
684,TRICKLE INN 🔥,0.0,0.0,0.0,0.0,0.0,0.0,1.0
685,Doc! I love you!,0.0,0.0,0.0,0.0,0.0,0.0,1.0
686,hype is real,0.0,0.0,0.0,0.0,0.0,0.0,1.0
687,Yo,0.0,0.0,0.0,0.0,0.0,0.0,1.0
688,is thr parking spacd builttt,0.0,0.0,0.0,0.0,0.0,0.0,1.0
689,"Is this the intro to every stream? Flip me, incredible.",0.0,0.0,0.0,0.0,0.0,0.0,1.0
690,yayayaya,0.0,0.0,0.0,0.0,0.0,0.0,1.0
691,father of all presentation hail dr disrespect,0.0,0.0,0.0,0.0,0.0,0.0,1.0
692,😎😂,0.0,0.0,0.0,0.0,0.0,0.0,1.0
693,The Name !!,0.0,0.0,0.0,0.0,0.0,0.0,1.0
694,Yo,0.0,0.0,0.0,0.0,0.0,0.0,1.0
695,Best intro ever,0.0,0.0,0.0,0.0,0.0,0.0,1.0
696,no one better,0.0,0.0,0.0,0.0,0.0,0.0,1.0
697,I LOVE YOU DOCTOR,0.0,0.0,0.0,0.0,0.0,0.0,1.0
698,300 mph,0.0,0.0,0.0,0.0,0.0,0.0,1.0
699,RAAAAAAAUUUUUULLLL,0.0,0.0,0.0,0.0,0.0,0.0,1.0
700,BO2 best cod of all time,0.0,0.0,0.0,0.0,0.0,0.0,1.0
701,go win,0.0,0.0,0.0,0.0,0.0,0.0,1.0
702,What mark said,0.0,0.0,0.0,0.0,0.0,0.0,1.0
703,Nobody does it better,0.0,0.0,0.0,0.0,0.0,0.0,1.0
704,NOBODY DOES IT BETTER!:_Buffer1::_Snooze::_Buffer2:,0.0,0.0,0.0,0.0,0.0,0.0,1.0
705,BOOOOOM,0.0,0.0,0.0,0.0,0.0,0.0,1.0
706,yayayayayay,0.0,0.0,0.0,0.0,0.0,0.0,1.0
707,Doc play SAINTS ROW 3,0.0,0.0,0.0,0.0,0.0,0.0,1.0
708,black ops 2???,0.0,0.0,0.0,0.0,0.0,0.0,1.0
709,THE NAME,0.0,0.0,0.0,0.0,0.0,0.0,1.0
710,nO Autotune?,0.0,0.0,0.0,0.0,0.0,0.0,1.0
711,nice car,0.0,0.0,0.0,0.0,0.0,0.0,1.0
712,Cuellar -> You're mistaken. [stop spamming caps] [warning],0.0,0.0,0.0,0.0,0.0,0.0,1.0
713,its doc!,0.0,0.0,0.0,0.0,0.0,0.0,1.0
714,Like if you love him rageing,0.0,0.0,0.0,0.0,0.0,0.0,1.0
715,Oh Baby Baby Baby,0.0,0.0,0.0,0.0,0.0,0.0,1.0
716,he crusin',0.0,0.0,0.0,0.0,0.0,0.0,1.0
717,IS DOCTOR,0.0,0.0,0.0,0.0,0.0,0.0,1.0
718,:_Comb::_Comb::_Comb::_Comb::_Comb:,0.0,0.0,0.0,0.0,0.0,0.0,1.0
719,is doc disrespect,0.0,0.0,0.0,0.0,0.0,0.0,1.0
720,LETS GET IT,0.0,0.0,0.0,0.0,0.0,0.0,1.0
721,look at the jaw line!!!!!,0.0,0.0,0.0,0.0,0.0,0.0,1.0
722,Doc,0.0,0.0,0.0,0.0,0.0,0.0,1.0
723,are we getting a new song drop today?,0.0,0.0,0.0,0.0,0.0,0.0,1.0
724,NOBODY IS BETTER,0.0,0.0,0.0,0.0,0.0,0.0,1.0
725,amazing intro,0.0,0.0,0.0,0.0,0.0,0.0,1.0
726,THE Name,0.0,0.0,0.0,0.0,0.0,0.0,1.0
727,SPECT SPECT SPECT,0.0,0.0,0.0,0.0,0.0,0.0,1.0
728,IS DOCTOR,0.0,0.0,0.0,0.0,0.0,0.0,1.0
729,PASS THE BLUNT DR,0.0,0.0,0.0,0.0,0.0,0.0,1.0
730,DIS... RESPECT,0.0,0.0,0.0,0.0,0.0,0.0,1.0
731,:_Comm1::_Comm2:,0.0,0.0,0.0,0.0,0.0,0.0,1.0
732,RAAAAUUUUUUUUUUUUUUUUUUUUUL!!!!!!!!!!!!,0.0,0.0,0.0,0.0,0.0,0.0,1.0
733,RaauLLLLLLLLLLL,0.0,0.0,0.0,0.0,0.0,0.0,1.0
734,:_Buffer1::_Alien::_Buffer2:,0.0,0.0,0.0,0.0,0.0,0.0,1.0
735,THE NAME,0.0,0.0,0.0,0.0,0.0,0.0,1.0
736,WAKE EM UP DOC,0.0,0.0,0.0,0.0,0.0,0.0,1.0
737,THE 2 TIME,0.0,0.0,0.0,0.0,0.0,0.0,1.0
738,THE NAME:_Comb:,0.0,0.0,0.0,0.0,0.0,0.0,1.0
739,"actual legend, i have no words !!",0.0,0.0,0.0,0.0,0.0,0.0,1.0
740,WHY BLACK OPS 2???,0.0,0.0,0.0,0.0,0.0,0.0,1.0
741,Millions and millions,0.0,0.0,0.0,0.0,0.0,0.0,1.0
742,THE 2 TIME,0.0,0.0,0.0,0.0,0.0,0.0,1.0
743,DRD and Z,0.0,0.0,0.0,0.0,0.0,0.0,1.0
744,Rauuuuuul,0.0,0.0,0.0,0.0,0.0,0.0,1.0
745,.,0.0,0.0,0.0,0.0,0.0,0.0,1.0
746,:_Comm1::_Comm2:,0.0,0.0,0.0,0.0,0.0,0.0,1.0
747,Dr Dis Respect spect spect,0.0,0.0,0.0,0.0,0.0,0.0,1.0
748,love you 🙂,0.0,0.0,0.0,0.0,0.0,0.0,1.0
749,That car is mine,0.0,0.0,0.0,0.0,0.0,0.0,1.0
750,DOC,0.0,0.0,0.0,0.0,0.0,0.0,1.0
751,THE 2 TIME,0.0,0.0,0.0,0.0,0.0,0.0,1.0
752,.,0.0,0.0,0.0,0.0,0.0,0.0,1.0
753,"actual legend, i have no words !!",0.0,0.0,0.0,0.0,0.0,0.0,1.0
754,Hello Dr Disrespect !,0.0,0.0,0.0,0.0,0.0,0.0,1.0
755,hey docccc,0.0,0.0,0.0,0.0,0.0,0.0,1.0
756,"actual legend, i have no words !!",0.0,0.0,0.0,0.0,0.0,0.0,1.0
757,rx 6900 xt Doc,0.0,0.0,0.0,0.0,0.0,0.0,1.0
758,👀,0.0,0.0,0.0,0.0,0.0,0.0,1.0
759,yo,0.0,0.0,0.0,0.0,0.0,0.0,1.0
760,VSM baby baby,0.0,0.0,0.0,0.0,0.0,0.0,1.0
761,That car is mine,0.0,0.0,0.0,0.0,0.0,0.0,1.0
762,GO FASTER,0.0,0.0,0.0,0.0,0.0,0.0,1.0
763,BETTER,0.0,0.0,0.0,0.0,0.0,0.0,1.0
764,WOOOOOH!!!!,0.0,0.0,0.0,0.0,0.0,0.0,1.0
765,25 million !!!!!!!!!!!!!!,0.0,0.0,0.0,0.0,0.0,0.0,1.0
766,NOBODY BETTER than Doc!,0.0,0.0,0.0,0.0,0.0,0.0,1.0
767,LETS GOOOOOO,0.0,0.0,0.0,0.0,0.0,0.0,1.0
768,.,0.0,0.0,0.0,0.0,0.0,0.0,1.0
769,)K,0.0,0.0,0.0,0.0,0.0,0.0,1.0
770,YAYAYAYAYA,0.0,0.0,0.0,0.0,0.0,0.0,1.0
771,Respect to the Doc,0.0,0.0,0.0,0.0,0.0,0.0,1.0
772,:_Giggles::_Giggles::_Giggles:,0.0,0.0,0.0,0.0,0.0,0.0,1.0
773,)K,0.0,0.0,0.0,0.0,0.0,0.0,1.0
774,DIS DIS,0.0,0.0,0.0,0.0,0.0,0.0,1.0
775,Let’s gooooo🔥🔥,0.0,0.0,0.0,0.0,0.0,0.0,1.0
776,GOAT,0.0,0.0,0.0,0.0,0.0,0.0,1.0
777,Why did dr disrespect get banned from twitch?,0.0,0.0,0.0,0.0,0.0,0.0,1.0
778,v10 lambo,0.0,0.0,0.0,0.0,0.0,0.0,1.0
779,.,0.0,0.0,0.0,0.0,0.0,0.0,1.0
780,hiii doccccc,0.0,0.0,0.0,0.0,0.0,0.0,1.0
781,Doc you sound LOOOOOW,0.0,0.0,0.0,0.0,0.0,0.0,1.0
782,YOUR NOT LATE YOUR EARLY,0.0,0.0,0.0,0.0,0.0,0.0,1.0
783,the boys waiting doc,0.0,0.0,0.0,0.0,0.0,0.0,1.0
784,👅👅👅👅😭😭,0.0,0.0,0.0,0.0,0.0,0.0,1.0
785,⛽️,0.0,0.0,0.0,0.0,0.0,0.0,1.0
786,What up,0.0,0.0,0.0,0.0,0.0,0.0,1.0
787,:_Love:THE ARENA:_Love:,0.0,0.0,0.0,0.0,0.0,0.0,1.0
788,Passion -> What are you on about? [stop spamming symbols],0.0,0.0,0.0,0.0,0.0,0.0,1.0
789,COD,0.0,0.0,0.0,0.0,0.0,0.0,1.0
790,So how long til he starts raging?,0.0,0.0,0.0,0.0,0.0,0.0,1.0
791,get it DOC!!!,0.0,0.0,0.0,0.0,0.0,0.0,1.0
792,black ops 2?,0.0,0.0,0.0,0.0,0.0,0.0,1.0
793,go Mr disrespect,0.0,0.0,0.0,0.0,0.0,0.0,1.0
794,COD,0.0,0.0,0.0,0.0,0.0,0.0,1.0
795,DONT PEAK!!!,0.0,0.0,0.0,0.0,0.0,0.0,1.0
796,"Best driver ever, and his hands aren't even on the steering wheel, think about it.",0.0,0.0,0.0,0.0,0.0,0.0,1.0
797,yayayayaya,0.0,0.0,0.0,0.0,0.0,0.0,1.0
798,were time traveling baby,0.0,0.0,0.0,0.0,0.0,0.0,1.0
799,WIDE OPEN!!!!,0.0,0.0,0.0,0.0,0.0,0.0,1.0
800,THE BEST,0.0,0.0,0.0,0.0,0.0,0.0,1.0
801,WIDE OPEN,0.0,0.0,0.0,0.0,0.0,0.0,1.0
802,RES RES,0.0,0.0,0.0,0.0,0.0,0.0,1.0
803,جی,0.0,0.0,0.0,0.0,0.0,0.0,1.0
804,Its always raining outside the arena.. 😉,0.0,0.0,0.0,0.0,0.0,0.0,1.0
805,!bracket,0.0,0.0,0.0,0.0,0.0,0.0,1.0
806,uh oh behind schedule Doctor,0.0,0.0,0.0,0.0,0.0,0.0,1.0
807,Go,0.0,0.0,0.0,0.0,0.0,0.0,1.0
808,Baby Black Ops 2 !,0.0,0.0,0.0,0.0,0.0,0.0,1.0
809,🎃🎃🎃🎃,0.0,0.0,0.0,0.0,0.0,0.0,1.0
810,DOCTOBER BABY,0.0,0.0,0.0,0.0,0.0,0.0,1.0
811,watch out doc you killed a dog,0.0,0.0,0.0,0.0,0.0,0.0,1.0
812,ohh baby baby...,0.0,0.0,0.0,0.0,0.0,0.0,1.0
813,GOOOO TIME,0.0,0.0,0.0,0.0,0.0,0.0,1.0
814,https://boom.tv/tst/18831/,0.0,0.0,0.0,0.0,0.0,0.0,1.0
815,goat,0.0,0.0,0.0,0.0,0.0,0.0,1.0
816,WOOOOHOOO,0.0,0.0,0.0,0.0,0.0,0.0,1.0
817,Bo2???,0.0,0.0,0.0,0.0,0.0,0.0,1.0
818,wow what a man you are doctor,0.0,0.0,0.0,0.0,0.0,0.0,1.0
819,:_Buffer1::_Pudge::_Pudge::_Buffer2:,0.0,0.0,0.0,0.0,0.0,0.0,1.0
820,TRICKLE IN,0.0,0.0,0.0,0.0,0.0,0.0,1.0
821,hi,0.0,0.0,0.0,0.0,0.0,0.0,1.0
822,SPECT,0.0,0.0,0.0,0.0,0.0,0.0,1.0
823,any wazone today,0.0,0.0,0.0,0.0,0.0,0.0,1.0
824,Go,0.0,0.0,0.0,0.0,0.0,0.0,1.0
825,Hurry daddy doc :thanksdoc:,0.0,0.0,0.0,0.0,0.0,0.0,1.0
826,LETS ACTUALLY GO,0.0,0.0,0.0,0.0,0.0,0.0,1.0
827,LEGENDARY,0.0,0.0,0.0,0.0,0.0,0.0,1.0
828,DRIVE THE CAR,0.0,0.0,0.0,0.0,0.0,0.0,1.0
829,yayaya,0.0,0.0,0.0,0.0,0.0,0.0,1.0
830,keep your hands on the wheel,0.0,0.0,0.0,0.0,0.0,0.0,1.0
831,Trickle,0.0,0.0,0.0,0.0,0.0,0.0,1.0
832,💫💫💫,0.0,0.0,0.0,0.0,0.0,0.0,1.0
833,93/94 BACK 2 BACK!,0.0,0.0,0.0,0.0,0.0,0.0,1.0
834,Go,0.0,0.0,0.0,0.0,0.0,0.0,1.0
835,are you crazy?,0.0,0.0,0.0,0.0,0.0,0.0,1.0
836,TRICKLE ON IN,0.0,0.0,0.0,0.0,0.0,0.0,1.0
837,TRICKLE IN,0.0,0.0,0.0,0.0,0.0,0.0,1.0
838,:_Comm1::_Comm2:,0.0,0.0,0.0,0.0,0.0,0.0,1.0
839,OP,0.0,0.0,0.0,0.0,0.0,0.0,1.0
840,:_Comm1::_Comm1::_Comm1:,0.0,0.0,0.0,0.0,0.0,0.0,1.0
841,GANG,0.0,0.0,0.0,0.0,0.0,0.0,1.0
842,I’m a champ!,0.0,0.0,0.0,0.0,0.0,0.0,1.0
843,How’s the parking garage comin,0.0,0.0,0.0,0.0,0.0,0.0,1.0
844,Op,0.0,0.0,0.0,0.0,0.0,0.0,1.0
845,go Mr disrespect,0.0,0.0,0.0,0.0,0.0,0.0,1.0
846,How do people even read this the chat moves wayyyyyyy to fast,0.0,0.0,0.0,0.0,0.0,0.0,1.0
847,(-_-),0.0,0.0,0.0,0.0,0.0,0.0,1.0
848,IS that a self driving Lambo?,0.0,0.0,0.0,0.0,0.0,0.0,1.0
849,best cod game and teh 2 time,0.0,0.0,0.0,0.0,0.0,0.0,1.0
850,hands arent on the steering wheel,0.0,0.0,0.0,0.0,0.0,0.0,1.0
851,come come,0.0,0.0,0.0,0.0,0.0,0.0,1.0
852,He said baby ❤,0.0,0.0,0.0,0.0,0.0,0.0,1.0
853,DOC PUT UR HAND ON THE WHEEL,0.0,0.0,0.0,0.0,0.0,0.0,1.0
854,LETS GOOOOOOOO,0.0,0.0,0.0,0.0,0.0,0.0,1.0
855,The arena is wide open,0.0,0.0,0.0,0.0,0.0,0.0,1.0
856,COOOOODDDDDDDDDD,0.0,0.0,0.0,0.0,0.0,0.0,1.0
857,why old cod game?,0.0,0.0,0.0,0.0,0.0,0.0,1.0
858,WIDE OPEN,0.0,0.0,0.0,0.0,0.0,0.0,1.0
859,Lego,0.0,0.0,0.0,0.0,0.0,0.0,1.0
860,"We been here for the last hour, DOC!",0.0,0.0,0.0,0.0,0.0,0.0,1.0
861,I’m tricking,0.0,0.0,0.0,0.0,0.0,0.0,1.0
862,24 MILLION ALREADY,0.0,0.0,0.0,0.0,0.0,0.0,1.0
863,C'MON!,0.0,0.0,0.0,0.0,0.0,0.0,1.0
864,floor it DOC!!!!!!!,0.0,0.0,0.0,0.0,0.0,0.0,1.0
865,Trickle In,0.0,0.0,0.0,0.0,0.0,0.0,1.0
866,layer cake busy kicking off at amd,0.0,0.0,0.0,0.0,0.0,0.0,1.0
867,CLICK IT CLICK CLICK IT,0.0,0.0,0.0,0.0,0.0,0.0,1.0
868,25k not 25m in arena🤣,0.0,0.0,0.0,0.0,0.0,0.0,1.0
869,I'm so excited for this today. Peak dominance incoming,0.0,0.0,0.0,0.0,0.0,0.0,1.0
870,take a seat make yourself comfyyyy,0.0,0.0,0.0,0.0,0.0,0.0,1.0
871,trickle trickle,0.0,0.0,0.0,0.0,0.0,0.0,1.0
872,WHATS UP DOC,0.0,0.0,0.0,0.0,0.0,0.0,1.0
873,E,0.0,0.0,0.0,0.0,0.0,0.0,1.0
874,LETS GO DOC!,0.0,0.0,0.0,0.0,0.0,0.0,1.0
875,floor it DOC!!!!!!!,0.0,0.0,0.0,0.0,0.0,0.0,1.0
876,doc hit 300 in the foreign real quick,0.0,0.0,0.0,0.0,0.0,0.0,1.0
877,ooooooooooo,0.0,0.0,0.0,0.0,0.0,0.0,1.0
878,night or you're late,0.0,0.0,0.0,0.0,0.0,0.0,1.0
879,Das ist meine Doctor!,0.0,0.0,0.0,0.0,0.0,0.0,1.0
880,The arena:_Buffer2:,0.0,0.0,0.0,0.0,0.0,0.0,1.0
881,:_Peek: come come,0.0,0.0,0.0,0.0,0.0,0.0,1.0
882,lets go,0.0,0.0,0.0,0.0,0.0,0.0,1.0
883,LETS GO DOC,0.0,0.0,0.0,0.0,0.0,0.0,1.0
884,ooooooooooo,0.0,0.0,0.0,0.0,0.0,0.0,1.0
885,TRICKLE IN!!!!!,0.0,0.0,0.0,0.0,0.0,0.0,1.0
886,Lets all make donations to a rich steamer!,0.0,0.0,0.0,0.0,0.0,0.0,1.0
887,OPEN THE ARENA BABY,0.0,0.0,0.0,0.0,0.0,0.0,1.0
888,Woke up early to gym & now I get to watch you dominate the day BB! :_Love::_Buffer2::_Buffer2::_Buffer2::_Buffer2::_Yaya::_Yaya::_Yaya:,0.0,0.0,0.0,0.0,0.0,0.0,1.0
889,op doc,0.0,0.0,0.0,0.0,0.0,0.0,1.0
890,Peek once ... Peek twice.. 😉,0.0,0.0,0.0,0.0,0.0,0.0,1.0
891,COD,0.0,0.0,0.0,0.0,0.0,0.0,1.0
892,LOL,0.0,0.0,0.0,0.0,0.0,0.0,1.0
893,!followage,0.0,0.0,0.0,0.0,0.0,0.0,1.0
894,Trickle on it!,0.0,0.0,0.0,0.0,0.0,0.0,1.0
895,Come come come,0.0,0.0,0.0,0.0,0.0,0.0,1.0
896,:_Buffer1::_Giggles::_Buffer2:,0.0,0.0,0.0,0.0,0.0,0.0,1.0
897,black ops cold War?,0.0,0.0,0.0,0.0,0.0,0.0,1.0
898,(-_-)SPOOKY,0.0,0.0,0.0,0.0,0.0,0.0,1.0
899,THIS IS BAT COUNTRY,0.0,0.0,0.0,0.0,0.0,0.0,1.0
900,BO2 BABY:_Yaya::_Yaya::_Yaya::_Yaya::_Yaya:,0.0,0.0,0.0,0.0,0.0,0.0,1.0
901,Take it DOC! ITS YOURS!,0.0,0.0,0.0,0.0,0.0,0.0,1.0
902,TIME TO GET CARRIED AS USUAL,0.0,0.0,0.0,0.0,0.0,0.0,1.0
903,need some rain x on the windshield,0.0,0.0,0.0,0.0,0.0,0.0,1.0
904,COD,0.0,0.0,0.0,0.0,0.0,0.0,1.0
905,just tricklin',0.0,0.0,0.0,0.0,0.0,0.0,1.0
906,bats:_Pudge:,0.0,0.0,0.0,0.0,0.0,0.0,1.0
907,RAAAUUULLLL,0.0,0.0,0.0,0.0,0.0,0.0,1.0
908,❤ CC ❤ CC ❤ CC ❤ CC ❤,0.0,0.0,0.0,0.0,0.0,0.0,1.0
909,DOOOOCCCCCC,0.0,0.0,0.0,0.0,0.0,0.0,1.0
910,LOL,0.0,0.0,0.0,0.0,0.0,0.0,1.0
911,:_Buffer1::_Pumpkin::_Buffer2:,0.0,0.0,0.0,0.0,0.0,0.0,1.0
912,:_Dance:,0.0,0.0,0.0,0.0,0.0,0.0,1.0
913,LETS GIOO !!!!,0.0,0.0,0.0,0.0,0.0,0.0,1.0
914,ok,0.0,0.0,0.0,0.0,0.0,0.0,1.0
915,COF,0.0,0.0,0.0,0.0,0.0,0.0,1.0
916,bo4 bo4 bo4 bo4 bo4,0.0,0.0,0.0,0.0,0.0,0.0,1.0
917,YAYAYAYAYAYAYAYA,0.0,0.0,0.0,0.0,0.0,0.0,1.0
918,:_Yaya::_Yaya::_Yaya:,0.0,0.0,0.0,0.0,0.0,0.0,1.0
919,yeah,0.0,0.0,0.0,0.0,0.0,0.0,1.0
920,Lets all make donations to a rich steamer!,0.0,0.0,0.0,0.0,0.0,0.0,1.0
921,WWWWWOOOOOOOOOOOOOOOOO,0.0,0.0,0.0,0.0,0.0,0.0,1.0
922,COD,0.0,0.0,0.0,0.0,0.0,0.0,1.0
923,Best cod of all time is BO2,0.0,0.0,0.0,0.0,0.0,0.0,1.0
924,whre am i?,0.0,0.0,0.0,0.0,0.0,0.0,1.0
925,:_Buffer1::_Buffer2:,0.0,0.0,0.0,0.0,0.0,0.0,1.0
926,ok,0.0,0.0,0.0,0.0,0.0,0.0,1.0
927,Black ops 2 is the best cod game ever,0.0,0.0,0.0,0.0,0.0,0.0,1.0
928,Black ops 2?,0.0,0.0,0.0,0.0,0.0,0.0,1.0
929,LIVING LEGENDS,0.0,0.0,0.0,0.0,0.0,0.0,1.0
930,:_Buffer1::_Alien::_Buffer2:,0.0,0.0,0.0,0.0,0.0,0.0,1.0
931,yo,0.0,0.0,0.0,0.0,0.0,0.0,1.0
932,COD,0.0,0.0,0.0,0.0,0.0,0.0,1.0
933,yes,0.0,0.0,0.0,0.0,0.0,0.0,1.0
934,Where's the garage DOC,0.0,0.0,0.0,0.0,0.0,0.0,1.0
935,bo4,0.0,0.0,0.0,0.0,0.0,0.0,1.0
936,yayayayayayayaya,0.0,0.0,0.0,0.0,0.0,0.0,1.0
937,"Man I got my MSI 3080 yesterday and it was DOA, super bummed",0.0,0.0,0.0,0.0,0.0,0.0,1.0
938,yassssssss,0.0,0.0,0.0,0.0,0.0,0.0,1.0
939,hi,0.0,0.0,0.0,0.0,0.0,0.0,1.0
940,\:_Giggles::_Giggles::_Giggles::_Giggles::_Giggles::_Giggles:,0.0,0.0,0.0,0.0,0.0,0.0,1.0
941,GALIL ALL DAY :_Think:GALIL ALL DAY :_Think:,0.0,0.0,0.0,0.0,0.0,0.0,1.0
942,🔥🔥🔥🔥🔥🔥,0.0,0.0,0.0,0.0,0.0,0.0,1.0
943,:_Buffer1::_Alien::_Buffer2:,0.0,0.0,0.0,0.0,0.0,0.0,1.0
944,bo4,0.0,0.0,0.0,0.0,0.0,0.0,1.0
945,BLACK OPS 2 10000X BETTER THAN MW,0.0,0.0,0.0,0.0,0.0,0.0,1.0
946,India 25MILLION,0.0,0.0,0.0,0.0,0.0,0.0,1.0
947,he built dat stadium himself!,0.0,0.0,0.0,0.0,0.0,0.0,1.0
948,hahahahahahaha,0.0,0.0,0.0,0.0,0.0,0.0,1.0
949,THE ARENA IS WAITING,0.0,0.0,0.0,0.0,0.0,0.0,1.0
950,WIDE OPEN,0.0,0.0,0.0,0.0,0.0,0.0,1.0
951,lock the lambo,0.0,0.0,0.0,0.0,0.0,0.0,1.0
952,click it,0.0,0.0,0.0,0.0,0.0,0.0,1.0
953,bo4,0.0,0.0,0.0,0.0,0.0,0.0,1.0
954,Best stremer ever . Don't even wanna argue,0.0,0.0,0.0,0.0,0.0,0.0,1.0
955,Woo!!!!,0.0,0.0,0.0,0.0,0.0,0.0,1.0
956,Mark Owens seriously I want members only man there’s too many random clowns out here :_Flappin::_Flappin:,1.0,0.0,0.0,0.0,0.0,0.0,0.0
957,:_Flip::_Flip:,0.0,0.0,0.0,0.0,0.0,0.0,1.0
958,bo4,0.0,0.0,0.0,0.0,0.0,0.0,1.0
959,BETTER,0.0,0.0,0.0,0.0,0.0,0.0,1.0
960,ha ha ha ha,0.0,0.0,0.0,0.0,0.0,0.0,1.0
961,hahahaha,0.0,0.0,0.0,0.0,0.0,0.0,1.0
962,Click it,0.0,0.0,0.0,0.0,0.0,0.0,1.0
963,:_Giggles::_Giggles::_Giggles:,0.0,0.0,0.0,0.0,0.0,0.0,1.0
964,THE DOC,0.0,0.0,0.0,0.0,0.0,0.0,1.0
965,doc,0.0,0.0,0.0,0.0,0.0,0.0,1.0
966,:_Giggles:,0.0,0.0,0.0,0.0,0.0,0.0,1.0
967,ya,0.0,0.0,0.0,0.0,0.0,0.0,1.0
968,Legendary,0.0,0.0,0.0,0.0,0.0,0.0,1.0
969,bros done,0.0,0.0,0.0,0.0,0.0,0.0,1.0
970,:_Flip::_Flip:,0.0,0.0,0.0,0.0,0.0,0.0,1.0
971,:_Comm1::_Love::_Comm2:,0.0,0.0,0.0,0.0,0.0,0.0,1.0
972,YAYAYAYAYAYAYAYA,0.0,0.0,0.0,0.0,0.0,0.0,1.0
973,You’re looking INCREDIBLE doc SLICE EM UP,0.0,0.0,0.0,0.0,0.0,0.0,1.0
974,Oh yeah..... the arena is incredible,0.0,0.0,0.0,0.0,0.0,0.0,1.0
975,No likes 👍🏻,0.0,0.0,0.0,0.0,0.0,0.0,1.0
976,arena,0.0,0.0,0.0,0.0,0.0,0.0,1.0
977,GALIL ALL DAY :_Think:GALIL ALL DAY :_Think:,0.0,0.0,0.0,0.0,0.0,0.0,1.0
978,NICE,0.0,0.0,0.0,0.0,0.0,0.0,1.0
979,WOOOOHOOOO,0.0,0.0,0.0,0.0,0.0,0.0,1.0
980,alex,0.0,0.0,0.0,0.0,0.0,0.0,1.0
981,Remind em doc,0.0,0.0,0.0,0.0,0.0,0.0,1.0
982,Alex,0.0,0.0,0.0,0.0,0.0,0.0,1.0
983,yayayayaya,0.0,0.0,0.0,0.0,0.0,0.0,1.0
984,LETS GO DOC,0.0,0.0,0.0,0.0,0.0,0.0,1.0
985,man way more veiws then he had on twitch,0.0,0.0,0.0,0.0,0.0,0.0,1.0
986,😋😋😋,0.0,0.0,0.0,0.0,0.0,0.0,1.0
987,💥💥💥💥💥,0.0,0.0,0.0,0.0,0.0,0.0,1.0
988,EPIC GREENSCREEN,0.0,0.0,0.0,0.0,0.0,0.0,1.0
989,YAYAYAYAYAYAYA,0.0,0.0,0.0,0.0,0.0,0.0,1.0
990,What’s that mic quality?,0.0,0.0,0.0,0.0,0.0,0.0,1.0
991,trickle on in!,0.0,0.0,0.0,0.0,0.0,0.0,1.0
992,ya,0.0,0.0,0.0,0.0,0.0,0.0,1.0
993,BRO!,0.0,0.0,0.0,0.0,0.0,0.0,1.0
994,lawl,0.0,0.0,0.0,0.0,0.0,0.0,1.0
995,:_Pumpkin::_Pumpkin::_Pumpkin:,0.0,0.0,0.0,0.0,0.0,0.0,1.0
996,hahahaha,0.0,0.0,0.0,0.0,0.0,0.0,1.0
997,the arena is LEGEND!!!!,0.0,0.0,0.0,0.0,0.0,0.0,1.0
998,alexx,0.0,0.0,0.0,0.0,0.0,0.0,1.0
999,FIND BRO BROTHERS,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1000,yayayayayayayaya,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1001,OPEN THE ARENA BABYYYYY,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1002,reboot ps2,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1003,lol,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1004,bo4,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1005,:_Spit:,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1006,dodo alex,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1007,hey doccccccc,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1008,😄,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1009,VAC,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1010,:_Flip::_Flip::_Flip:,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1011,How long until you start raging?,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1012,Lets go DOC!,0.0,0.0,0.0,0.0,0.0,0.0,1.0
