,message,Direct Harassment,Hate Speech,Sexual Harassment,Trolling,Others,Toxic,None
9318,":thanksdoc::thanksdoc::thanksdoc:THANK YOU, CHINA! WE LOVE & PRAY FOR YOU!",0.0,0.0,0.0,0.0,0.0,0.0,1.0
9319,PENCE 2024,0.0,0.0,0.0,0.0,0.0,0.0,1.0
9320,Go uncle mikey,0.0,0.0,0.0,0.0,0.0,0.0,1.0
9321,YES!!! TRUMP&PENCE2020!!! 4 MORE YEARS!!! STAND UP & STRONG!!! EVERYONE GET OUT AND VOTE!!! VOTE TRUMP2020!!!! 🙂🙂🙂🙂,0.0,0.0,0.0,0.0,0.0,0.0,1.0
9322,VOTE OUT DESTROYING DEMOCRATS AND VOTE FOR OUR FREEDOM OUR COUNTRY AND THE CONSTITUTION!,0.0,0.0,0.0,0.0,0.0,0.0,1.0
9323,❤❤❤❤❤❤❤❤❤❤TRUMP is the GOAT!!!❤❤❤❤❤❤❤❤❤,0.0,0.0,0.0,0.0,0.0,0.0,1.0
9324,TRUMP: REMOVE IRANS REGIME,0.0,0.0,0.0,0.0,0.0,0.0,1.0
9325,IBEW FOR TRUMP!!,0.0,0.0,0.0,0.0,0.0,0.0,1.0
9326,Thank you IBEW for Trump!!!!,1.0,1.0,0.0,0.0,0.0,0.0,0.0
9327,@Sunny Yu do you know where you are ciuck?,0.0,0.0,0.0,0.0,0.0,0.0,1.0
9328,TRUMP TRAIN,0.0,0.0,0.0,0.0,0.0,0.0,1.0
9329,JOE 0 - 47,0.0,0.0,0.0,0.0,0.0,0.0,1.0
9330,TRUMP 2020,0.0,0.0,0.0,0.0,0.0,0.0,1.0
9331,God bless President Trump and Vice President Pence!,0.0,0.0,0.0,0.0,0.0,0.0,1.0
9332,Trump for 2020,0.0,0.0,0.0,0.0,0.0,0.0,1.0
9333,12 more YEARS,0.0,0.0,0.0,0.0,0.0,0.0,1.0
9334,boo,0.0,0.0,0.0,0.0,0.0,0.0,1.0
9335,​RED WAVE ❤️ whit Love from Sweden,0.0,0.0,0.0,0.0,0.0,0.0,1.0
9336,I need 2 stimulus check today,0.0,0.0,0.0,0.0,0.0,0.0,1.0
9337,❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤,0.0,0.0,0.0,0.0,0.0,0.0,1.0
9338,😍😍😍😍,0.0,0.0,0.0,0.0,0.0,0.0,1.0
9339,TRUMP 💖💙❤💜🧡💛💚💗✝️🙏,0.0,0.0,0.0,0.0,0.0,0.0,1.0
9340,❤❤❤👍👍👍👏👏👏,0.0,0.0,0.0,0.0,0.0,0.0,1.0
9341,HOW IS THAT POSSIBLE,0.0,0.0,0.0,0.0,0.0,0.0,1.0
9342,"Trumpmentum building in Toronto, Canada",0.0,0.0,0.0,0.0,0.0,0.0,1.0
9343,"once Trump is re-elected, it'll be all over for pelosi, and her merry band of evilness, are you listening nancy?",0.0,0.0,0.0,0.0,0.0,0.0,1.0
9344,Salt must flow tomorrow! trump pence 2020,0.0,0.0,0.0,0.0,0.0,0.0,1.0
9345,HAHAHAHAHA I LIKE HIP HOP,0.0,0.0,0.0,0.0,0.0,0.0,1.0
9346,BIDEN 2020,0.0,0.0,0.0,0.0,0.0,0.0,1.0
9347,Go out and VOTE REPUBLICAN go out and live your life the way you choose to. Go Vote tomorrow morning and celebrate 🎉 for each other and be proud.,0.0,0.0,0.0,0.0,0.0,0.0,1.0
9348,what a prick omg i hate yall sm,0.0,1.0,0.0,0.0,0.0,0.0,0.0
9349,"PETER GABRIEL FOR TRUMP! Climbing up on Solsbury Hill with Trump. I could se the White House. Wind was blowing, Biden stood still Pence flew out of the night",0.0,0.0,0.0,0.0,0.0,0.0,1.0
9350,I AM FROM BRAZIL TOGETHER WITH TRUMP/PENCE 2020 - 4 MORE YEARS!!!!!,0.0,0.0,0.0,0.0,0.0,0.0,1.0
9351,TRUMP/PENCE 😍🥰😘❤️❤️❤️😍🥰😘🤍🤍🤍💃💃💃💙💙💙,0.0,0.0,0.0,0.0,0.0,0.0,1.0
9352,knowing that your vote for trump is a very important thing to know,0.0,0.0,0.0,0.0,0.0,0.0,1.0
9353,JOE SUCKS!,0.0,1.0,0.0,0.0,0.0,0.0,0.0
9354,Governors at fault for deaths of elderly. They killed a lot of patriots.,0.0,1.0,0.0,1.0,0.0,0.0,0.0
9355,the Democrats hate President Donald Trump because he's done in three and a half years it is a ministration what the rest of the politicians couldn't do for the last 50 years really like Donald Trump,0.0,0.0,0.0,0.0,0.0,0.0,1.0
9356,🚫🚫🚫 SAY NO TO JOE THE TAX MAN 🚫🚫🚫,0.0,1.0,0.0,0.0,0.0,0.0,0.0
9357,Liberia for Trump,0.0,0.0,0.0,0.0,0.0,0.0,1.0
9358,Biden and friends to Gitmo!,1.0,1.0,0.0,0.0,0.0,0.0,0.0
9359,LOCK UP HILLARY THE RUSSIAN COLLUSIONIST,1.0,1.0,0.0,0.0,0.0,0.0,0.0
9360,Subscribe to T-series,0.0,0.0,0.0,0.0,0.0,0.0,1.0
9361,Trump 46 states,0.0,0.0,0.0,0.0,0.0,0.0,1.0
9362,PRESIDENT TRUMP LOVES AMERICA💗💗💗HE HIMSELF & FAMILY HAVE TO FACE TO THE LEFT AND 90% MEDIA💪🏾HE'S BRAVE💪🏾HE'S THE ONLY ONE👍👍👍 HE'S THE BEST👍👍👍WE LOVE HIM💗💗💗VOTE TRUMP👈🏾👈🏾👈🏾🙏🙏🙏,0.0,0.0,0.0,0.0,0.0,0.0,1.0
9363,"Now that's a Vice President, unlike Kamala Phony Harris.",1.0,1.0,0.0,0.0,1.0,1.0,0.0
9364,RACISTS FOR BIDEN 2020,0.0,0.0,0.0,0.0,0.0,0.0,1.0
9365,Wooo,0.0,0.0,0.0,0.0,0.0,0.0,1.0
9366,NO ONE WANTS TO KIDNAP SHITMER NOT EVEN HER HUSBAND 😐😜🤪,1.0,1.0,1.0,0.0,0.0,1.0,0.0
9367,Yo voy a votar por Donald Trump!,0.0,0.0,0.0,0.0,0.0,0.0,1.0
9368,thank you Mr President for all you do,0.0,0.0,0.0,0.0,0.0,0.0,1.0
9369,:_RSBN4moreyears::_RSBN4moreyears::_RSBN4moreyears::_RSBN4moreyears::_RSBNGovote::_RSBNGovote::_RSBNGovote::_RSBNGovote::_RSBNGovote::_RSBNGovote:,0.0,0.0,0.0,0.0,0.0,0.0,1.0
9370,IBEW FOR TRUMP!!!!,0.0,0.0,0.0,0.0,0.0,0.0,1.0
9371,pence 2024,0.0,0.0,0.0,0.0,0.0,0.0,1.0
9372,TRUMP'S PLANE ABOUT 10 MINS OUT,0.0,0.0,0.0,0.0,0.0,0.0,1.0
9373,HEELS UP HARRIS,0.0,0.0,0.0,0.0,0.0,0.0,1.0
9374,#BAY AREA CALIFORNIA for TRUMP 2020 No more DEMOCRAT LIES,0.0,0.0,0.0,0.0,0.0,0.0,1.0
9375,👍👍👍👍,0.0,0.0,0.0,0.0,0.0,0.0,1.0
9376,TRUMP,0.0,0.0,0.0,0.0,0.0,0.0,1.0
9377,BIDEN ❤,0.0,0.0,0.0,0.0,0.0,0.0,1.0
9378,hi beth and ryan and hunter and jayden,0.0,0.0,0.0,0.0,0.0,0.0,1.0
9379,If Bidens wins USA is officially the dumbest nation on earth,0.0,0.0,0.0,0.0,0.0,0.0,1.0
9380,Vote Trump,0.0,0.0,0.0,0.0,0.0,0.0,1.0
9381,#makemaddowcry,0.0,0.0,0.0,0.0,0.0,0.0,1.0
9382,SOROS FUNDS BIDEN,0.0,0.0,0.0,0.0,0.0,0.0,1.0
9383,Trump supporters do not want vaccines holding many up from voting this year,0.0,0.0,0.0,0.0,0.0,0.0,1.0
9384,😠BIDEN 💰LAUNDERING CORRUPTION👹,0.0,0.0,0.0,0.0,0.0,0.0,1.0
9385,"Trump for USA. Biden for China, Russia, ukaine",0.0,0.0,0.0,0.0,0.0,0.0,1.0
9386,Biden is corrupted,1.0,1.0,0.0,1.0,0.0,0.0,0.0
9387,Socialism takes... Capitalism makes,0.0,1.0,0.0,0.0,0.0,0.0,0.0
9388,KEEP THE AMERICAN DREAM ALIVE FOR OUR CHILDREN! VOTING TRUMP/PENCE,0.0,0.0,0.0,0.0,0.0,0.0,1.0
9389,GOD BLESS AMERICA,0.0,0.0,0.0,0.0,0.0,0.0,1.0
9390,J𝗢𝗘 𝗕𝗔𝗡𝗗𝗜𝗗𝗢 𝗕𝗥𝗨J𝗔 𝗦𝐊𝗔𝗠𝗔𝗟𝗔,0.0,0.0,0.0,0.0,0.0,0.0,1.0
9391,8 MORE YEARS OF TRUMP PLEASE!,0.0,0.0,0.0,0.0,0.0,0.0,1.0
9392,Biden jail 2020,0.0,0.0,0.0,0.0,0.0,0.0,1.0
9393,Biden and Hillary are planning on CHEATING- Stolen Presidency,1.0,1.0,0.0,1.0,0.0,0.0,0.0
9394,Joe is dimensha patient,0.0,0.0,0.0,0.0,0.0,0.0,1.0
9395,TURN CALIFORNIA RED!!!,0.0,0.0,0.0,0.0,0.0,0.0,1.0
9396,WE R THE SUPERMAJORITY..... I'D SAY 50% OF DEM VOTES ARE FRAUD,0.0,0.0,0.0,1.0,0.0,0.0,0.0
9397,PA for Trump,0.0,0.0,0.0,0.0,0.0,0.0,1.0
9398,"TRUMP= DISCRIMINATION, VOTER SUPPRESSION, IGNORANCE, AND COMPLETE NONSENSE!!!",1.0,1.0,0.0,0.0,0.0,0.0,0.0
9399,USA !!! TRUMP 2020 ! NO TO JOE,0.0,0.0,0.0,0.0,0.0,0.0,1.0
9400,"victory to President Trump, praying in Africa",0.0,0.0,0.0,0.0,0.0,0.0,1.0
9401,AGAIN AGAIN AGAIN WINNING BY A LANDSLIDE ❤️TRUMP-PENCE❤️❤️AND ALL REPUBLICANS WINNING❤️❤️❤️❤️2020,0.0,0.0,0.0,0.0,0.0,0.0,1.0
9402,WE LOVE TRUMP❤❤!! WE LOVE PENCE ❤❤,0.0,0.0,0.0,0.0,0.0,0.0,1.0
9403,12 MORE YEARS 🎺🎺🎺,0.0,0.0,0.0,0.0,0.0,0.0,1.0
9404,1776!!! ACB!!! TRUMP2020!!! SALTYARMY!!!,0.0,0.0,0.0,0.0,0.0,0.0,1.0
9405,"I am only buying from USA, no more China. You know how hard it is to find only USA.",0.0,0.0,0.0,0.0,0.0,0.0,1.0
9406,Obama care sucks 👎🏼,0.0,0.0,0.0,0.0,0.0,0.0,1.0
9407,Ask Nancy piglosi about stimulus you fool,0.0,0.0,0.0,0.0,0.0,0.0,1.0
9408,:goodvibes::goodvibes::goodvibes::goodvibes::goodvibes: TRUMPPPP,0.0,0.0,0.0,0.0,0.0,0.0,1.0
9409,bin Biden NO bidening😵,0.0,0.0,0.0,0.0,0.0,0.0,1.0
9410,Unbelievable Biden needs Lady Gaga.. President Trump is a True rock star.,1.0,1.0,0.0,0.0,0.0,0.0,0.0
9411,you suck,0.0,0.0,0.0,0.0,0.0,0.0,1.0
9412,PROMISES MADE PROMISES KEPT 4 MORE YEARS ❤❤❤❤❤❤❤❤❤❤❤❤❤TRUMP 2020❤❤❤❤❤❤❤❤❤TRUMP 2020❤❤❤❤❤❤,0.0,0.0,0.0,0.0,0.0,0.0,1.0
9413,hey never Trumper Rick Wilson why don't you step the hell off this planet traitor,1.0,1.0,0.0,0.0,0.0,0.0,0.0
9414,COME ON GUYS HIT THE LIKE BUTTON!!!,0.0,0.0,0.0,0.0,0.0,0.0,1.0
9415,@rsbadmin,0.0,0.0,0.0,0.0,0.0,0.0,1.0
9416,Michigan get out and vote for Trump2020,0.0,0.0,0.0,0.0,0.0,0.0,1.0
9417,NEW YORK FOR TRUMP ❤️❤️❤️,0.0,0.0,0.0,0.0,0.0,0.0,1.0
9418,ALL BIDEN VOTERS ARE WELCOME,0.0,0.0,0.0,0.0,0.0,0.0,1.0
9419,EVERYONE LIKE 👍,0.0,0.0,0.0,0.0,0.0,0.0,1.0
9420,JUST CALLED MY HUSBAND TRUMP LMFAO. WATCHING TOO MANY RALLIES,0.0,0.0,0.0,0.0,0.0,0.0,1.0
9421,U.K FOR TRUMP! U.K. FOR TRUMP! U.K FOR TRUMP! U.K FOR TRUMP!,0.0,0.0,0.0,0.0,0.0,0.0,1.0
9422,VOTE RED ❣ Remove Every Democrat,0.0,0.0,0.0,0.0,0.0,0.0,1.0
9423,Kamala Harris is CORNPOP! An he's a BAD DUDE!,0.0,0.0,0.0,0.0,0.0,0.0,1.0
9424,bring it to 12 more years trump/pence 2020 pence trump 2024/2028,0.0,0.0,0.0,0.0,0.0,0.0,1.0
9425,TRUMP WILL CRUSH! CREEPY JOE LIEDEM BEIJING BUYDEN IS A COMMIECRAT MENGELEFTIST SICK TRAITOR! FRACK WHACKO JOE BYEDONE!,0.0,0.0,0.0,0.0,0.0,0.0,1.0
9426,"Pence 2024,2028",0.0,0.0,0.0,0.0,0.0,0.0,1.0
9427,CHUMP FOR TRUMP - IN SEATTLE!,0.0,0.0,0.0,0.0,0.0,0.0,1.0
9428,MAGA,0.0,0.0,0.0,0.0,0.0,0.0,1.0
9429,85k in the chat polls are WRONG!!!!,0.0,0.0,0.0,0.0,0.0,0.0,1.0
9430,Pelosi is holding your stimulus ! She wants to pass stupid things like eliminating the Pledge of allegiance in schools,0.0,0.0,0.0,0.0,0.0,0.0,1.0
9431,BIDEN ALMOST DEADMAN WALKING,0.0,0.0,0.0,0.0,0.0,0.0,1.0
9432,SUNNY YU U ARE TOTALLY WRONG,1.0,1.0,0.0,0.0,1.0,1.0,0.0
9433,"ISLAMIC TERROR IN CANADA AND EUROPE : CANADA,GERMANY ,RUSSIAN, FRANCE , AND TODAY IN VIENNA ,AUSTRIAN",0.0,0.0,0.0,0.0,0.0,0.0,1.0
9434,PETERS IS A USELESS HUMP,0.0,0.0,0.0,0.0,0.0,0.0,1.0
9435,TRUMP 2020!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!TRUMP 2020!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!TRUMP 2020!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!,0.0,0.0,0.0,0.0,0.0,0.0,1.0
9436,🟥🟥UNION WORKERS VOTE RED!!🟥🟥🟥🟥🏁🏁,0.0,0.0,0.0,0.0,0.0,0.0,1.0
9437,We need Trumps tax cuts!!!,0.0,0.0,0.0,0.0,0.0,0.0,1.0
9438,@sunny yu GO BACK TO CHINA U BIDEN 🐖,1.0,1.0,0.0,0.0,1.0,1.0,0.0
9439,MICHIGAN FOR TRUMP,0.0,0.0,0.0,0.0,0.0,0.0,1.0
9440,😘🌹🌹🌹,0.0,0.0,0.0,0.0,0.0,0.0,1.0
9441,COMMIE KAMALA IS A TRAITOR,0.0,0.0,0.0,0.0,0.0,0.0,1.0
9442,We love Mike and Karen Pence !,0.0,0.0,0.0,0.0,0.0,0.0,1.0
9443,👍👍👍👍👍,0.0,0.0,0.0,0.0,0.0,0.0,1.0
9444,Joe will raise taxes because China want it,0.0,1.0,0.0,1.0,0.0,0.0,0.0
9445,WINNING!!!!!!!!!!!,0.0,0.0,0.0,0.0,0.0,0.0,1.0
9446,PATRIOT TRUMP,0.0,0.0,0.0,0.0,0.0,0.0,1.0
9447,LGBTQ for Trump! I pay taxes too!!!! 🌈,0.0,0.0,0.0,0.0,0.0,0.0,1.0
9448,✈️🌪,0.0,0.0,0.0,0.0,0.0,0.0,1.0
9449,"Mike, you just might make a good President",0.0,0.0,0.0,0.0,0.0,0.0,1.0
9450,:_RSBNUSA::_RSBNTRUMP::_RSBNUSA:,0.0,0.0,0.0,0.0,0.0,0.0,1.0
9451,Virginia for trump,0.0,0.0,0.0,0.0,0.0,0.0,1.0
9452,IF YOU ARE A BIDEN VOTER BE AFRAID VERY AFRAID 😱,1.0,1.0,0.0,0.0,1.0,1.0,0.0
9453,Maga,0.0,0.0,0.0,0.0,0.0,0.0,1.0
9454,JOE 0 - 47,0.0,0.0,0.0,0.0,0.0,0.0,1.0
9455,ANGRY 1% JOE,0.0,0.0,0.0,0.0,0.0,0.0,1.0
9456,I AM FROM BRAZIL TOGETHER WITH TRUMP/PENCE 2020 - 4 MORE YEARS!!!!!,0.0,0.0,0.0,0.0,0.0,0.0,1.0
9457,EAT THE RICH EAT THE RICH EAT THE RICH EAT THE RICH ❗️❗️❗️❗️❗️❗️❗️❗️❗️❗️❗️❗️❗️❗️❗️,0.0,0.0,0.0,0.0,0.0,0.0,1.0
9458,TRUMP HAS SOCIALIST MEDICINE,0.0,0.0,0.0,0.0,0.0,0.0,1.0
9459,Asians For Trump!!!,0.0,0.0,0.0,0.0,0.0,0.0,1.0
9460,TRUMP RALLY=CELEBERATION:thanksdoc:,0.0,0.0,0.0,0.0,0.0,0.0,1.0
9461,Hell yes Mr President,0.0,0.0,0.0,0.0,0.0,0.0,1.0
9462,REAGANOMICS : TRUMPONOMICS,0.0,0.0,0.0,0.0,0.0,0.0,1.0
9463,FREEDOM FREEDOM FREEDOM VOTE TRUMP,0.0,0.0,0.0,0.0,0.0,0.0,1.0
9464,TRUMPPPPPPPPPPPPPP,0.0,0.0,0.0,0.0,0.0,0.0,1.0
9465,PELOSI HALTED STIMULUS,0.0,0.0,0.0,0.0,0.0,0.0,1.0
9466,"Pence, next President after trump!",0.0,0.0,0.0,0.0,0.0,0.0,1.0
9467,pence 2024,0.0,0.0,0.0,0.0,0.0,0.0,1.0
9468,"WHY NOT A 100 TRILLION, THER NOT PAYING FOR IT",0.0,0.0,0.0,0.0,0.0,0.0,1.0
9469,GO BIDEN,0.0,0.0,0.0,0.0,0.0,0.0,1.0
9470,@Ivan Rios LISTEN TO HIS SPEECH LATER AND PENCE’S SPEECH NOW,0.0,0.0,0.0,0.0,0.0,0.0,1.0
9471,😷😷😷😷😷😷😷😷 Biden rally,0.0,0.0,0.0,0.0,0.0,0.0,1.0
9472,Vote 45 Vote 45 Vote 45!!!!!,0.0,0.0,0.0,0.0,0.0,0.0,1.0
9473,CHINA FOR BIDEN,0.0,1.0,0.0,0.0,0.0,0.0,0.0
9474,that be great California,0.0,0.0,0.0,0.0,0.0,0.0,1.0
9475,GET THE CHAMPAGNE READY. PPP PAR TAY.,0.0,0.0,0.0,0.0,0.0,0.0,1.0
9476,👏🏾,0.0,0.0,0.0,0.0,0.0,0.0,1.0
9477,🌽🌽 Corn🍿🍿🍿 POP🍿🍿🍿was a bad dude,0.0,0.0,0.0,0.0,0.0,0.0,1.0
9478,Buy bye CRAZY NANCY🤪🤪😜😜,0.0,0.0,0.0,0.0,0.0,0.0,1.0
9479,"We oughtta be given the freedom to build our country, rather than be sold it",0.0,0.0,0.0,0.0,0.0,0.0,1.0
9480,"Green New Deal is Green New Hoax, it's globalist slush fund! DO NOT SUPPORT THIS",0.0,0.0,0.0,0.0,0.0,0.0,1.0
9481,THE LID HAS BLOWN OFF BIDEN'S CHINA DEAL. CAN'T PUT TOOTHPASTE BACK IN THE TUBE,0.0,1.0,0.0,0.0,0.0,0.0,0.0
9482,go Pence,0.0,0.0,0.0,0.0,0.0,0.0,1.0
9483,ARREST BIDENS,0.0,1.0,0.0,0.0,0.0,0.0,0.0
9484,FACTS,0.0,0.0,0.0,0.0,0.0,0.0,1.0
9485,tell it like it PENCEY..!!,0.0,0.0,0.0,0.0,0.0,0.0,1.0
9486,GO KING YASSSSS,0.0,0.0,0.0,0.0,0.0,0.0,1.0
9487,Love this guy.. TRUMP 2020,0.0,0.0,0.0,0.0,0.0,0.0,1.0
9488,Boyne City Mi. in the House for TRUMP,0.0,0.0,0.0,0.0,0.0,0.0,1.0
9489,President Trump & Mike Pence 2020 💕,0.0,0.0,0.0,0.0,0.0,0.0,1.0
9490,❤❤❤❤❤❤❤❤❤❤BEST PRESIDENT EVER!!!❤❤❤❤❤❤❤❤❤,0.0,0.0,0.0,0.0,0.0,0.0,1.0
9491,how about help out the other party at the table!,0.0,0.0,0.0,0.0,0.0,0.0,1.0
9492,GREAT WORK!!!,0.0,0.0,0.0,0.0,0.0,0.0,1.0
9493,trump against round earth society,0.0,0.0,0.0,0.0,0.0,0.0,1.0
9494,Go President Trump! Love from the UK,0.0,0.0,0.0,0.0,0.0,0.0,1.0
9495,Shut up bitch,1.0,1.0,1.0,0.0,0.0,0.0,0.0
9496,Classy couple!!,0.0,0.0,0.0,0.0,0.0,0.0,1.0
9497,"Biden: Give us your money, trust us. Trump: Keep your money, I trust you.",0.0,0.0,0.0,0.0,0.0,0.0,1.0
9498,#ACA is now affordable for all?,0.0,0.0,0.0,0.0,0.0,0.0,1.0
9499,♦️✔️L I K E. support 🔺R S B N🔺please,0.0,0.0,0.0,0.0,0.0,0.0,1.0
9500,TrumpPence2020 🙏🙏🙏🙏TrumpPence2020,0.0,0.0,0.0,0.0,0.0,0.0,1.0
9501,░░▀█▀░█▀█░█░░█░█▄░▄█░█▀█░░ ░░░█░░██▀░█░░█░█░▀░█░█▀▀░░ ░░░█░░█░█░█▄▄█░█░░░█░█░░░░ SALTY ARMY UK,0.0,0.0,0.0,0.0,0.0,0.0,1.0
9502,V.P. PENCE CRUSHED KAMALA IN THE DEBATE WITH FACTS!,0.0,0.0,0.0,0.0,0.0,0.0,1.0
9503,PENCE2024,0.0,0.0,0.0,0.0,0.0,0.0,1.0
9504,Trump 2020 SAVE THE FREE WORLD,0.0,0.0,0.0,0.0,0.0,0.0,1.0
9505,Biden uncapped tax cut Hurts middle class 2nd year and beyond,0.0,0.0,0.0,0.0,0.0,0.0,1.0
9506,clown clown clown clown clown,0.0,0.0,0.0,0.0,0.0,0.0,1.0
9507,Trump momentum,0.0,0.0,0.0,0.0,0.0,0.0,1.0
9508,goo Trump,0.0,0.0,0.0,0.0,0.0,0.0,1.0
9509,Kamalarkey is spread all over Pennsylvania.😎,0.0,0.0,0.0,0.0,0.0,0.0,1.0
9510,J𝗢𝗘 𝗕𝗔𝗡𝗗𝗜𝗗𝗢 𝗕𝗥𝗨J𝗔 𝗦𝐊𝗔𝗠𝗔𝗟𝗔,0.0,0.0,0.0,0.0,0.0,0.0,1.0
9511,Father God Established This Country Through The Many People Who Came To The UNITED STATES SO They Could Have Freedom Of Religion! This Country Belongs to Father God. PRESIDENT TRUMP Was Seated By God!,0.0,0.0,0.0,0.0,0.0,0.0,1.0
9512,FRACK Joe Buy-Den!!!,0.0,0.0,0.0,0.0,0.0,0.0,1.0
9513,Snowflakes ❄️ for Biden! 😭,1.0,1.0,0.0,0.0,0.0,0.0,0.0
9514,Biden for jail,0.0,1.0,0.0,0.0,0.0,0.0,0.0
9515,We will again,0.0,0.0,0.0,0.0,0.0,0.0,1.0
9516,PRESIDENT TRUMP LOVES AMERICA💗💗💗HE HIMSELF & FAMILY HAVE TO FACE TO THE LEFT AND 90% MEDIA💪🏾HE'S BRAVE💪🏾HE'S THE ONLY ONE👍👍👍 HE'S THE BEST👍👍👍WE LOVE HIM💗💗💗VOTE TRUMP👈🏾👈🏾👈🏾🙏🙏🙏,0.0,0.0,0.0,0.0,0.0,0.0,1.0
9517,"Pence for President, 2024",0.0,0.0,0.0,0.0,0.0,0.0,1.0
9518,(っ◔◡◔)っ,0.0,0.0,0.0,0.0,0.0,0.0,1.0
9519,"We have GOT WIN THIS ELECTION, PATRIOTS!!!",0.0,0.0,0.0,0.0,0.0,0.0,1.0
9520,I’m rook loo,0.0,0.0,0.0,0.0,0.0,0.0,1.0
9521,❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤,0.0,0.0,0.0,0.0,0.0,0.0,1.0
9522,Some say Joe's son Hunter turned in his lap top on purpose to get his dad rather than go to prison for pedophilia. In protective custody,0.0,0.0,0.0,0.0,0.0,0.0,1.0
9523,hit the like guys these guys should be mainstream,0.0,0.0,0.0,0.0,0.0,0.0,1.0
9524,Love Mike Dem's go away. Biden should be in jail. Go watch your fake news and get brainwashed.,1.0,1.0,0.0,1.0,0.0,0.0,0.0
9525,TRUMP 2020,0.0,0.0,0.0,0.0,0.0,0.0,1.0
9526,bin Biden😵bin BETRAYIN',0.0,0.0,0.0,0.0,0.0,0.0,1.0
9527,Pennsylvania mail in ballot fiasco. CHEATING,0.0,0.0,0.0,0.0,0.0,0.0,1.0
9528,TRUMP! ALL THE HATERS LOVED TRUMP PRE 2015. IVE RESPECTED ALL THE WAY! GO TRUMP!,0.0,0.0,0.0,0.0,0.0,0.0,1.0
9529,💉💉💉 WHERE'S HUNTER? 💉💉💉,0.0,0.0,0.0,0.0,0.0,0.0,1.0
9530,"Peter, wo bist du?",0.0,0.0,0.0,0.0,0.0,0.0,1.0
9531,omg adam schiff is live now on instagram whst a liar,0.0,0.0,0.0,0.0,0.0,0.0,1.0
9532,Trump God Chosen One!,0.0,0.0,0.0,0.0,0.0,0.0,1.0
9533,👌,0.0,0.0,0.0,0.0,0.0,0.0,1.0
9534,"TRUMP, FREE WORLD FROM TYRANNY",0.0,0.0,0.0,0.0,0.0,0.0,1.0
9535,Michigan voters for Donald Trump and Mike Pence get out and vote,0.0,0.0,0.0,0.0,0.0,0.0,1.0
9536,"All LIVES MATTER, BLUE LIVES MATTER, BLM can take their message of lies and kiss my ass, TRUMP 2020, MAKE AMIRICA GREAT AGAIN!!!!!!!! TRUMP TRUMP TRUMP TRUMP TRUMP>>>>>>>>>TRUMP",0.0,0.0,0.0,0.0,0.0,0.0,1.0
9537,TRUMP/PENCE #1 MAGA KAGA 2020 !,0.0,0.0,0.0,0.0,0.0,0.0,1.0
9538,:thanksdoc::thanksdoc:TRUMP / PENCE 2020!:thanksdoc::thanksdoc:,0.0,0.0,0.0,0.0,0.0,0.0,1.0
9539,👏👏👏👏👍,0.0,0.0,0.0,0.0,0.0,0.0,1.0
9540,"Oh hoh, bringing out the Pence-anator for this one.",0.0,0.0,0.0,0.0,0.0,0.0,1.0
9541,💘 Pence family,0.0,0.0,0.0,0.0,0.0,0.0,1.0
9542,Trump and Pence 2020!!!!!!!!!! 4 more years!!!!!!!!!!!,0.0,0.0,0.0,0.0,0.0,0.0,1.0
9543,Joe will raise taxes because China want it,0.0,1.0,0.0,1.0,0.0,0.0,0.0
9544,make CALI red!,0.0,0.0,0.0,0.0,0.0,0.0,1.0
9545,A VOTE FOR TRUMP PENCE IS A VOTE FOR FREEDOM!💖💖💖💖💖,0.0,0.0,0.0,0.0,0.0,0.0,1.0
9546,"GOD BLESS AMERICAN PEOPLE AND THE TRUMP FAMILY, GOD BLESS PENCE FROM UK",0.0,0.0,0.0,0.0,0.0,0.0,1.0
9547,VOTE BIDEN / HARRIS,0.0,0.0,0.0,0.0,0.0,0.0,1.0
9548,The HOLY SPIRIT is strong with the GREY HAIR.,0.0,1.0,0.0,0.0,1.0,0.0,0.0
9549,:_RSBNKAG::_RSBNDJTMAGA::_RSBNKAG::_RSBNDJTMAGA::_RSBNKAG::_RSBNDJT::_RSBNKAG::_RSBNDJT::_RSBNKAG:,0.0,0.0,0.0,0.0,0.0,0.0,1.0
9550,BLM= BABIES LIVES MATTER,0.0,0.0,0.0,0.0,0.0,0.0,1.0
9551,Love Pence great speaker!,0.0,0.0,0.0,0.0,0.0,0.0,1.0
9552,HARRIS needs her broom stick,0.0,0.0,0.0,0.0,0.0,0.0,1.0
9553,❤❤❤ALL 50 RED❤❤❤,0.0,0.0,0.0,0.0,0.0,0.0,1.0
9554,Trump,0.0,0.0,0.0,0.0,0.0,0.0,1.0
9555,Trump 2020,0.0,0.0,0.0,0.0,0.0,0.0,1.0
9556,PRESIDENT PENCE 2024,0.0,0.0,0.0,0.0,0.0,0.0,1.0
9557,TRUMP AGAIN IN 2024 ! 👍👍👍👍,0.0,0.0,0.0,0.0,0.0,0.0,1.0
