,message,Direct Harassment,Hate Speech,Sexual Harassment,Trolling,Others,Toxic,None
665,:_Buffer1::_Love::_Buffer2:,0.0,0.0,0.0,0.0,0.0,0.0,1.0
666,RAAAAAAUUUUUULLLLLLLLL,0.0,0.0,0.0,0.0,0.0,0.0,1.0
667,Evening Johnny - Firm Handshakes,0.0,0.0,0.0,0.0,0.0,0.0,1.0
668,SUPPP,0.0,0.0,0.0,0.0,0.0,0.0,1.0
669,BANDINI Heeerrrrreeeeeee:_Giggles::_Giggles::_Giggles::_Giggles:,0.0,0.0,0.0,0.0,0.0,0.0,1.0
670,THE LEGEND IS HERE,0.0,0.0,0.0,0.0,0.0,0.0,1.0
671,Raaaaaaaaaaauuuuuuuuuuuuuuuullllllllll,0.0,0.0,0.0,0.0,0.0,0.0,1.0
672,Yayayayayayay,0.0,0.0,0.0,0.0,0.0,0.0,1.0
673,VSM News!,0.0,0.0,0.0,0.0,0.0,0.0,1.0
674,YAYAYAYAYAYAYAYA,0.0,0.0,0.0,0.0,0.0,0.0,1.0
675,🐐,0.0,0.0,0.0,0.0,0.0,0.0,1.0
676,:_Buffer1::_Love::_Alien::_Buffer2:,0.0,0.0,0.0,0.0,0.0,0.0,1.0
677,Brohh bros,0.0,0.0,0.0,0.0,0.0,0.0,1.0
678,MEMBERS ONLY,0.0,0.0,0.0,0.0,0.0,0.0,1.0
679,:_Buffer1::_Pumpkin::_Buffer2::_Buffer1::_Pumpkin::_Buffer2::_Buffer1::_Pumpkin::_Buffer2::_Buffer1::_Pumpkin::_Buffer2:,0.0,0.0,0.0,0.0,0.0,0.0,1.0
680,Get in!,0.0,0.0,0.0,0.0,0.0,0.0,1.0
681,chutya land,0.0,0.0,0.0,0.0,0.0,0.0,1.0
682,:_Pudge: BROSTUCTION BROS :_Pudge:,0.0,0.0,0.0,0.0,0.0,0.0,1.0
683,YAYAYAYAYAYAYA,0.0,0.0,0.0,0.0,0.0,0.0,1.0
684,raaaaaauuuuuuul,0.0,0.0,0.0,0.0,0.0,0.0,1.0
685,:_Comb:,0.0,0.0,0.0,0.0,0.0,0.0,1.0
686,What’s up doc!?!? VSM!!!!,0.0,0.0,0.0,0.0,0.0,0.0,1.0
687,Doc,0.0,0.0,0.0,0.0,0.0,0.0,1.0
688,BRO :_Snooze::_Snooze:,0.0,0.0,0.0,0.0,0.0,0.0,1.0
689,hi doc,0.0,0.0,0.0,0.0,0.0,0.0,1.0
690,Get it today with Z!!!!!!,0.0,0.0,0.0,0.0,0.0,0.0,1.0
691,GHOSTS,0.0,0.0,0.0,0.0,0.0,0.0,1.0
692,rrraaauuuuuuuuuullllll!!!,0.0,0.0,0.0,0.0,0.0,0.0,1.0
693,YAYAYAYAYAYAYAYYAYAYAYAYAY,0.0,0.0,0.0,0.0,0.0,0.0,1.0
694,Yaya,0.0,0.0,0.0,0.0,0.0,0.0,1.0
695,20,0.0,0.0,0.0,0.0,0.0,0.0,1.0
696,:_Buffer1::_Pumpkin::_Buffer2:,0.0,0.0,0.0,0.0,0.0,0.0,1.0
697,like for 2x😘yayayayayaya,0.0,0.0,0.0,0.0,0.0,0.0,1.0
698,:_Buffer1::_Pumpkin::_Buffer2:,0.0,0.0,0.0,0.0,0.0,0.0,1.0
699,Майн нега,0.0,0.0,0.0,0.0,0.0,0.0,1.0
700,:_Buffer1::_Pumpkin::_Buffer2:,0.0,0.0,0.0,0.0,0.0,0.0,1.0
701,QUE PASAAA,0.0,0.0,0.0,0.0,0.0,0.0,1.0
702,:_Buffer1::_Pumpkin::_Buffer2:,0.0,0.0,0.0,0.0,0.0,0.0,1.0
703,When we playin Duoooooossssss Docccccccc,0.0,0.0,0.0,0.0,0.0,0.0,1.0
704,YA YA YA YA YA YA <3,0.0,0.0,0.0,0.0,0.0,0.0,1.0
705,:_Buffer1::_Bless::_Buffer2:,0.0,0.0,0.0,0.0,0.0,0.0,1.0
706,bro bros -_-,0.0,0.0,0.0,0.0,0.0,0.0,1.0
707,lode,0.0,0.0,0.0,0.0,0.0,0.0,1.0
708,Trickle in,0.0,0.0,0.0,0.0,0.0,0.0,1.0
709,ooof,0.0,0.0,0.0,0.0,0.0,0.0,1.0
710,:_Buffer1:VSM:_Buffer2:,0.0,0.0,0.0,0.0,0.0,0.0,1.0
711,Boda boo,0.0,0.0,0.0,0.0,0.0,0.0,1.0
712,:_Fired::_Fired::_Fired:,0.0,0.0,0.0,0.0,0.0,0.0,1.0
713,:_Buffer1::_Love::_Buffer2:,0.0,0.0,0.0,0.0,0.0,0.0,1.0
714,:_Buffer1::_Pumpkin::_Buffer2:,0.0,0.0,0.0,0.0,0.0,0.0,1.0
715,win win win,0.0,0.0,0.0,0.0,0.0,0.0,1.0
716,let’s gooo!,0.0,0.0,0.0,0.0,0.0,0.0,1.0
717,Morning CC!,0.0,0.0,0.0,0.0,0.0,0.0,1.0
718,chodu,0.0,0.0,0.0,0.0,0.0,0.0,1.0
719,BRO,0.0,0.0,0.0,0.0,0.0,0.0,1.0
720,YAYAYAYAYAYAYAYAYAYAYAYA,0.0,0.0,0.0,0.0,0.0,0.0,1.0
721,:_Buffer1::_Love::_Buffer2:,0.0,0.0,0.0,0.0,0.0,0.0,1.0
722,need this vsm,0.0,0.0,0.0,0.0,0.0,0.0,1.0
723,😂,0.0,0.0,0.0,0.0,0.0,0.0,1.0
724,:_Buffer1::_Pumpkin::_Buffer2::_Buffer1::_Pumpkin::_Buffer2::_Buffer1::_Pumpkin::_Buffer2::_Buffer1::_Pumpkin::_Buffer2::_Buffer1::_Pumpkin::_Buffer2::_Buffer1::_Pumpkin::_Buffer2:,0.0,0.0,0.0,0.0,0.0,0.0,1.0
725,dr dispekt king,0.0,0.0,0.0,0.0,0.0,0.0,1.0
726,NO IT'S STONEMOUNTAIN!!!,0.0,0.0,0.0,0.0,0.0,0.0,1.0
727,:elbowbump:,0.0,0.0,0.0,0.0,0.0,0.0,1.0
728,like for 2x😘yayayayayaya,0.0,0.0,0.0,0.0,0.0,0.0,1.0
729,start,0.0,0.0,0.0,0.0,0.0,0.0,1.0
730,BRO,0.0,0.0,0.0,0.0,0.0,0.0,1.0
731,💔💔,0.0,0.0,0.0,0.0,0.0,0.0,1.0
732,black ops 2????,0.0,0.0,0.0,0.0,0.0,0.0,1.0
733,bo2 ayyy,0.0,0.0,0.0,0.0,0.0,0.0,1.0
734,:_Buffer1::_Snooze::_Buffer2:,0.0,0.0,0.0,0.0,0.0,0.0,1.0
735,yaaaaaaaay,0.0,0.0,0.0,0.0,0.0,0.0,1.0
736,Hey,0.0,0.0,0.0,0.0,0.0,0.0,1.0
737,VSM 4 BLOPS 2!,0.0,0.0,0.0,0.0,0.0,0.0,1.0
738,Yo this bout to be hype,0.0,0.0,0.0,0.0,0.0,0.0,1.0
739,!bracket,0.0,0.0,0.0,0.0,0.0,0.0,1.0
740,Boda boo,0.0,0.0,0.0,0.0,0.0,0.0,1.0
741,GET BRO BROTHERS OUT,0.0,0.0,0.0,0.0,0.0,0.0,1.0
742,THE GOAT,0.0,0.0,0.0,0.0,0.0,0.0,1.0
743,:_Buffer1::_Giggles::_Buffer2:,0.0,0.0,0.0,0.0,0.0,0.0,1.0
744,P,0.0,0.0,0.0,0.0,0.0,0.0,1.0
745,STONE!,0.0,0.0,0.0,0.0,0.0,0.0,1.0
746,Ya ya ya ya ya ya,0.0,0.0,0.0,0.0,0.0,0.0,1.0
747,PEAK ONCE PEAK TWICE,0.0,0.0,0.0,0.0,0.0,0.0,1.0
748,PUBG VS FORTNITE,0.0,0.0,0.0,0.0,0.0,0.0,1.0
749,:_Buffer1::_Pumpkin::_Buffer2::_Buffer1::_Pumpkin::_Buffer2::_Buffer1::_Pumpkin::_Buffer2:,0.0,0.0,0.0,0.0,0.0,0.0,1.0
750,I love you doc!!,0.0,0.0,0.0,0.0,0.0,0.0,1.0
751,:_Giggles:,0.0,0.0,0.0,0.0,0.0,0.0,1.0
752,Territory Daniel Deluxe.,0.0,0.0,0.0,0.0,0.0,0.0,1.0
753,:_Buffer1::_Pumpkin::_Buffer2:,0.0,0.0,0.0,0.0,0.0,0.0,1.0
754,:_Buffer1::_Pumpkin::_Buffer2:,0.0,0.0,0.0,0.0,0.0,0.0,1.0
755,YOYOYOYOYOYOOOOO,0.0,0.0,0.0,0.0,0.0,0.0,1.0
756,hey hey doc.,0.0,0.0,0.0,0.0,0.0,0.0,1.0
757,:_Buffer1:Bro Brothers:_Buffer2:,0.0,0.0,0.0,0.0,0.0,0.0,1.0
758,:_Buffer1::_Giggles::_Buffer2:,0.0,0.0,0.0,0.0,0.0,0.0,1.0
759,:elbowcough:,0.0,0.0,0.0,0.0,0.0,0.0,1.0
760,YAYAYAYAYAY,0.0,0.0,0.0,0.0,0.0,0.0,1.0
761,Evening CC :_Yaya::_Yaya::_Yaya:,0.0,0.0,0.0,0.0,0.0,0.0,1.0
762,YSSSIR BO2 BABBY,0.0,0.0,0.0,0.0,0.0,0.0,1.0
763,it takes him like 15 minutes,0.0,0.0,0.0,0.0,0.0,0.0,1.0
764,yayayayayayayaya,0.0,0.0,0.0,0.0,0.0,0.0,1.0
765,like for 2x😘yayayayayaya,0.0,0.0,0.0,0.0,0.0,0.0,1.0
766,002 -> Sometimes you scare me! [stop spamming caps] [warning],0.0,0.0,0.0,0.0,0.0,0.0,1.0
767,NOOOOOO Its STONEMOUNTAIN,0.0,0.0,0.0,0.0,0.0,0.0,1.0
768,RAUUUUUL,0.0,0.0,0.0,0.0,0.0,0.0,1.0
769,Raaaaaaaaaaaaaaaaaul,0.0,0.0,0.0,0.0,0.0,0.0,1.0
770,girlfriend of 8 years left,0.0,0.0,0.0,0.0,0.0,0.0,1.0
771,Boda boo,0.0,0.0,0.0,0.0,0.0,0.0,1.0
772,Bro Bros. = TRASH,1.0,0.0,0.0,0.0,0.0,0.0,0.0
773,Name of Song,0.0,0.0,0.0,0.0,0.0,0.0,1.0
774,lul,0.0,0.0,0.0,0.0,0.0,0.0,1.0
775,Mustache Rides for ALL!,0.0,0.0,0.0,0.0,0.0,0.0,1.0
776,FORTNITE RAGES HHHHHHHH,0.0,0.0,0.0,0.0,0.0,0.0,1.0
777,It’s Saturday 😳😳😳,0.0,0.0,0.0,0.0,0.0,0.0,1.0
778,:buffering:,0.0,0.0,0.0,0.0,0.0,0.0,1.0
779,WOOOOOAH,0.0,0.0,0.0,0.0,0.0,0.0,1.0
780,4yer_cake what up cuz,0.0,0.0,0.0,0.0,0.0,0.0,1.0
781,ps5 vs xbox serie x,0.0,0.0,0.0,0.0,0.0,0.0,1.0
782,let's go!!!!!,0.0,0.0,0.0,0.0,0.0,0.0,1.0
783,hello,0.0,0.0,0.0,0.0,0.0,0.0,1.0
784,Black ops 2 was always the best Cod,0.0,0.0,0.0,0.0,0.0,0.0,1.0
785,🔥🔥🔥🔥🔥,0.0,0.0,0.0,0.0,0.0,0.0,1.0
786,DRAKE JUST GOT KILLED!!!!,0.0,0.0,0.0,0.0,0.0,0.0,1.0
787,Let’s go,0.0,0.0,0.0,0.0,0.0,0.0,1.0
788,DAT VOIDWAVE,0.0,0.0,0.0,0.0,0.0,0.0,1.0
789,Raaaaaauuuuuuuulll,0.0,0.0,0.0,0.0,0.0,0.0,1.0
790,:yt:,0.0,0.0,0.0,0.0,0.0,0.0,1.0
791,Trickle in!,0.0,0.0,0.0,0.0,0.0,0.0,1.0
792,:stayhome:,0.0,0.0,0.0,0.0,0.0,0.0,1.0
793,:_Buffer1::_Pudge::_Buffer2:,0.0,0.0,0.0,0.0,0.0,0.0,1.0
794,​NO IT'S STONEMOUNTAIN!!!,0.0,0.0,0.0,0.0,0.0,0.0,1.0
795,I can't get in to the arena with all these people here doc! AHHHHH:_Snooze::_Snooze::_Snooze:,0.0,0.0,0.0,0.0,0.0,0.0,1.0
796,:elbowcough::elbowcough::elbowcough:,0.0,0.0,0.0,0.0,0.0,0.0,1.0
797,:_Bless::_Bless::_Bless:,0.0,0.0,0.0,0.0,0.0,0.0,1.0
798,Toooooooo who else is in school watching this,0.0,0.0,0.0,0.0,0.0,0.0,1.0
799,YAYAYYYAYA,0.0,0.0,0.0,0.0,0.0,0.0,1.0
800,Jon Jones,0.0,0.0,0.0,0.0,0.0,0.0,1.0
801,YAYAYAYAYAYAYAYAYAYAYAYA,0.0,0.0,0.0,0.0,0.0,0.0,1.0
802,wait black ops what..???,0.0,0.0,0.0,0.0,0.0,0.0,1.0
803,🎑🎉🎉🎉🎉🎉🎉🎉👱👱👱,0.0,0.0,0.0,0.0,0.0,0.0,1.0
804,YAYAYAYAYAYAYAY,0.0,0.0,0.0,0.0,0.0,0.0,1.0
805,:_Buffer1:🌎:_Buffer2:,0.0,0.0,0.0,0.0,0.0,0.0,1.0
806,YAYAYAYAYAYYAYAYAYA,0.0,0.0,0.0,0.0,0.0,0.0,1.0
807,what does becoming a member do?,0.0,0.0,0.0,0.0,0.0,0.0,1.0
808,yayaayayaya,0.0,0.0,0.0,0.0,0.0,0.0,1.0
809,BO2?!?!,0.0,0.0,0.0,0.0,0.0,0.0,1.0
810,seeeeeeeeeeeeeeeeeeeee,0.0,0.0,0.0,0.0,0.0,0.0,1.0
811,PEAK !,0.0,0.0,0.0,0.0,0.0,0.0,1.0
812,:buffering:,0.0,0.0,0.0,0.0,0.0,0.0,1.0
813,doc finally playing with stone,0.0,0.0,0.0,0.0,0.0,0.0,1.0
814,🔥,0.0,0.0,0.0,0.0,0.0,0.0,1.0
815,but are we gonna talk about that 1mil fight bet??,0.0,0.0,0.0,0.0,0.0,0.0,1.0
816,YAYAYAYAYAYAY,0.0,0.0,0.0,0.0,0.0,0.0,1.0
817,:_Pudge: Bro.. its fine bro.. BRO.. bro? Bro.. :_Pudge:,0.0,0.0,0.0,0.0,0.0,0.0,1.0
818,yayayayayayayayyaya,0.0,0.0,0.0,0.0,0.0,0.0,1.0
819,:_Warcry::_Warcry::_Warcry::_Dance::_Dance::_Dance::_Warcry::_Warcry:,0.0,0.0,0.0,0.0,0.0,0.0,1.0
820,haww yaya doc,0.0,0.0,0.0,0.0,0.0,0.0,1.0
821,:_Buffer1::_Love::_Alien:,0.0,0.0,0.0,0.0,0.0,0.0,1.0
822,Is Z playing mouse keyboard//?,0.0,0.0,0.0,0.0,0.0,0.0,1.0
823,ANY TOURNAMENT TODAY?,0.0,0.0,0.0,0.0,0.0,0.0,1.0
824,Ready for this yea that I am.:_Buffer1::_Comb::_Buffer2:,0.0,0.0,0.0,0.0,0.0,0.0,1.0
825,:elbowcough:,0.0,0.0,0.0,0.0,0.0,0.0,1.0
826,Bo2!?!!,0.0,0.0,0.0,0.0,0.0,0.0,1.0
827,Dyatlov would be proud,0.0,0.0,0.0,0.0,0.0,0.0,1.0
828,yello,0.0,0.0,0.0,0.0,0.0,0.0,1.0
829,AHHHHH,0.0,0.0,0.0,0.0,0.0,0.0,1.0
830,:_Buffer1::_Love::_Alien::_Buffer2:,0.0,0.0,0.0,0.0,0.0,0.0,1.0
831,YAYAYAYAYAYAYAYAYA,0.0,0.0,0.0,0.0,0.0,0.0,1.0
832,VESSSSMMMM neeeewwwwsssss,0.0,0.0,0.0,0.0,0.0,0.0,1.0
833,:_Buffer1::_Pumpkin::_Buffer2::_Buffer1::_Pumpkin::_Buffer2::_Buffer1::_Pumpkin::_Buffer2::_Buffer1::_Pumpkin::_Buffer2:,0.0,0.0,0.0,0.0,0.0,0.0,1.0
834,:_Yaya::_Yaya::_Yaya::_Yaya::_Yaya::_Buffer1::_Snooze::_Buffer2:,0.0,0.0,0.0,0.0,0.0,0.0,1.0
835,"Some BLOPS Deuce violence, speed, and momentum today. Miss this game!",0.0,0.0,0.0,0.0,0.0,0.0,1.0
836,Over hyped,0.0,0.0,0.0,0.0,0.0,0.0,1.0
837,:_Buffer1::_Alien::_Buffer2:,0.0,0.0,0.0,0.0,0.0,0.0,1.0
838,:_Dance::_Dance::_Dance:,0.0,0.0,0.0,0.0,0.0,0.0,1.0
839,:_Buffer1::_Pumpkin::_Buffer2:,0.0,0.0,0.0,0.0,0.0,0.0,1.0
840,yayayayayayaya,0.0,0.0,0.0,0.0,0.0,0.0,1.0
841,:_Dance::_Dance::_Dance:,0.0,0.0,0.0,0.0,0.0,0.0,1.0
842,yeyeye,0.0,0.0,0.0,0.0,0.0,0.0,1.0
843,Howdy Champions club,0.0,0.0,0.0,0.0,0.0,0.0,1.0
844,Dun Dun,0.0,0.0,0.0,0.0,0.0,0.0,1.0
845,How do I become a member,0.0,0.0,0.0,0.0,0.0,0.0,1.0
846,DOC VS RAMBO! 😁,0.0,0.0,0.0,0.0,0.0,0.0,1.0
847,14 gum clappers downvoted,0.0,0.0,0.0,0.0,0.0,0.0,1.0
848,Get it,0.0,0.0,0.0,0.0,0.0,0.0,1.0
849,bo2????,0.0,0.0,0.0,0.0,0.0,0.0,1.0
850,so glad the doc is back,0.0,0.0,0.0,0.0,0.0,0.0,1.0
851,DRAKE JUST GOT KILLED!!!!,0.0,0.0,0.0,0.0,0.0,0.0,1.0
852,:_Pumpkin::_Pumpkin::_Pumpkin:,0.0,0.0,0.0,0.0,0.0,0.0,1.0
853,:_Buffer1::_Pumpkin::_Buffer2:,0.0,0.0,0.0,0.0,0.0,0.0,1.0
854,Is this real,0.0,0.0,0.0,0.0,0.0,0.0,1.0
855,:_Buffer1::_Pumpkin::_Buffer2:,0.0,0.0,0.0,0.0,0.0,0.0,1.0
856,VSM NEWS,0.0,0.0,0.0,0.0,0.0,0.0,1.0
857,Experience precision with ROCCAT! Doc games with the powerful ROCCAT’s Vulcan keyboard and Kain mouse combo. https://en.roccat.org/DrDisrespect,0.0,0.0,0.0,0.0,0.0,0.0,1.0
858,YAYAYAYYA,0.0,0.0,0.0,0.0,0.0,0.0,1.0
859,CC only,0.0,0.0,0.0,0.0,0.0,0.0,1.0
860,:_Buffer1::_Pumpkin::_Buffer2:,0.0,0.0,0.0,0.0,0.0,0.0,1.0
861,Song name anyone??,0.0,0.0,0.0,0.0,0.0,0.0,1.0
862,dundundundudun,0.0,0.0,0.0,0.0,0.0,0.0,1.0
863,2 time,0.0,0.0,0.0,0.0,0.0,0.0,1.0
864,IT'S HAPPENING,0.0,0.0,0.0,0.0,0.0,0.0,1.0
865,wonderfull evenin CC!!!!!!!,0.0,0.0,0.0,0.0,0.0,0.0,1.0
866,wonderfull evenin CC!!!!!!!,0.0,0.0,0.0,0.0,0.0,0.0,1.0
867,YA YA YA YA YA YA,0.0,0.0,0.0,0.0,0.0,0.0,1.0
868,:_Comm1::_Comm2:,0.0,0.0,0.0,0.0,0.0,0.0,1.0
869,:_Buffer1:👀:_Buffer2:,0.0,0.0,0.0,0.0,0.0,0.0,1.0
870,-> You're starting to bug me. [stop spamming symbols] [warning],0.0,0.0,0.0,0.0,0.0,0.0,1.0
871,Black Ops 2?,0.0,0.0,0.0,0.0,0.0,0.0,1.0
872,:_Buffer1::_Love:,0.0,0.0,0.0,0.0,0.0,0.0,1.0
873,:_Warcry::_Warcry:,0.0,0.0,0.0,0.0,0.0,0.0,1.0
874,hey champs,0.0,0.0,0.0,0.0,0.0,0.0,1.0
875,:_Buffer1::_Pumpkin::_Buffer2:,0.0,0.0,0.0,0.0,0.0,0.0,1.0
876,Get em today DOC... time to put the VSM into overdrive,0.0,0.0,0.0,0.0,0.0,0.0,1.0
877,wonderfull evenin CC!!!!!!!,0.0,0.0,0.0,0.0,0.0,0.0,1.0
878,:_Buffer1:Trickle In:_Buffer2:,0.0,0.0,0.0,0.0,0.0,0.0,1.0
879,R A U L !,0.0,0.0,0.0,0.0,0.0,0.0,1.0
880,wonderfull evenin CC!!!!!!!,0.0,0.0,0.0,0.0,0.0,0.0,1.0
881,TOURNEY DAY,0.0,0.0,0.0,0.0,0.0,0.0,1.0
882,LETS GO!!!!!!!!!!,0.0,0.0,0.0,0.0,0.0,0.0,1.0
883,wonderfull evenin CC!!!!!!!,0.0,0.0,0.0,0.0,0.0,0.0,1.0
884,yayaya,0.0,0.0,0.0,0.0,0.0,0.0,1.0
885,DARK ALLEYWAYS is WHERE you're GONNA FIND US,0.0,0.0,0.0,0.0,0.0,0.0,1.0
886,rip twitch,0.0,0.0,0.0,0.0,0.0,0.0,1.0
887,ya ya ya ya ya ya ya ya ya,0.0,0.0,0.0,0.0,0.0,0.0,1.0
888,:_Buffer1::_Pumpkin::_Buffer2:,0.0,0.0,0.0,0.0,0.0,0.0,1.0
889,Hold up bo2??,0.0,0.0,0.0,0.0,0.0,0.0,1.0
890,yayayayayayay,0.0,0.0,0.0,0.0,0.0,0.0,1.0
891,bo2 was the best after bo1,0.0,0.0,0.0,0.0,0.0,0.0,1.0
892,yeoo,0.0,0.0,0.0,0.0,0.0,0.0,1.0
893,DrD is LEGEND,0.0,0.0,0.0,0.0,0.0,0.0,1.0
894,can hear you,0.0,0.0,0.0,0.0,0.0,0.0,1.0
895,Tear them up Doc!!!,0.0,0.0,0.0,0.0,0.0,0.0,1.0
896,jajajajaja,0.0,0.0,0.0,0.0,0.0,0.0,1.0
897,JRE with alex jones on the second tab YAYAYA,0.0,0.0,0.0,0.0,0.0,0.0,1.0
898,ye ye,0.0,0.0,0.0,0.0,0.0,0.0,1.0
899,TAKE A LOOK AROUND!!!!!!!!!,0.0,0.0,0.0,0.0,0.0,0.0,1.0
900,Baby baby baby:_Handshake::_Handshake::_Handshake:,0.0,0.0,0.0,0.0,0.0,0.0,1.0
901,hloooo,0.0,0.0,0.0,0.0,0.0,0.0,1.0
902,:_Buffer1::_Buffer2:,0.0,0.0,0.0,0.0,0.0,0.0,1.0
903,:_Buffer1::_Love::_Buffer2:,0.0,0.0,0.0,0.0,0.0,0.0,1.0
904,yooooooooooo,0.0,0.0,0.0,0.0,0.0,0.0,1.0
905,Yewwww,0.0,0.0,0.0,0.0,0.0,0.0,1.0
906,Trickle In,0.0,0.0,0.0,0.0,0.0,0.0,1.0
907,🔥,0.0,0.0,0.0,0.0,0.0,0.0,1.0
908,wonderfull evenin CC!!!!!!!,0.0,0.0,0.0,0.0,0.0,0.0,1.0
909,Bo 2 let’s goooooooo,0.0,0.0,0.0,0.0,0.0,0.0,1.0
910,Welcome To The Arena,0.0,0.0,0.0,0.0,0.0,0.0,1.0
911,f,0.0,0.0,0.0,0.0,0.0,0.0,1.0
912,29-0 🦅 K H A B I B,0.0,0.0,0.0,0.0,0.0,0.0,1.0
913,BURIED,0.0,0.0,0.0,0.0,0.0,0.0,1.0
914,black ops 2 for real ?,0.0,0.0,0.0,0.0,0.0,0.0,1.0
915,"tyler, get him oooout",0.0,0.0,0.0,0.0,0.0,0.0,1.0
916,firm handshakes all around champions club,0.0,0.0,0.0,0.0,0.0,0.0,1.0
917,BIT,0.0,0.0,0.0,0.0,0.0,0.0,1.0
918,lol,0.0,0.0,0.0,0.0,0.0,0.0,1.0
919,:_Buffer1:Go Time:_Buffer2:,0.0,0.0,0.0,0.0,0.0,0.0,1.0
920,Don’t peak,0.0,0.0,0.0,0.0,0.0,0.0,1.0
921,yayayayyayayaya,0.0,0.0,0.0,0.0,0.0,0.0,1.0
922,I'm in between classes rn. I watch the stream for at least 3 hours,0.0,0.0,0.0,0.0,0.0,0.0,1.0
923,love you doc,0.0,0.0,0.0,0.0,0.0,0.0,1.0
924,TAKE A LOOK AROUND!!!!!!!,0.0,0.0,0.0,0.0,0.0,0.0,1.0
925,lets gooo,0.0,0.0,0.0,0.0,0.0,0.0,1.0
926,_Lex661 :_Buffer1::_Comm1::_Comm2::_Buffer2:,0.0,0.0,0.0,0.0,0.0,0.0,1.0
927,:virtualhug::virtualhug::virtualhug:,0.0,0.0,0.0,0.0,0.0,0.0,1.0
928,😁😁😁😁😁😁😁😁😁,0.0,0.0,0.0,0.0,0.0,0.0,1.0
929,ya ya ya ya,0.0,0.0,0.0,0.0,0.0,0.0,1.0
930,DOC WHEN U COMING TO HSP,0.0,0.0,0.0,0.0,0.0,0.0,1.0
931,مي تو أمير,0.0,0.0,0.0,0.0,0.0,0.0,1.0
932,RAULLL,0.0,0.0,0.0,0.0,0.0,0.0,1.0
933,2X,0.0,0.0,0.0,0.0,0.0,0.0,1.0
934,wasssaaaap dooooc,0.0,0.0,0.0,0.0,0.0,0.0,1.0
935,sorry  lol,0.0,0.0,0.0,0.0,0.0,0.0,1.0
936,GILETTE,0.0,0.0,0.0,0.0,0.0,0.0,1.0
937,شروع کن دیگه اسگل,0.0,0.0,0.0,0.0,0.0,0.0,1.0
938,:_Handshake::_Handshake::_Handshake::_Comm1::_Comm2:,0.0,0.0,0.0,0.0,0.0,0.0,1.0
939,Bruh,0.0,0.0,0.0,0.0,0.0,0.0,1.0
940,ayooo,0.0,0.0,0.0,0.0,0.0,0.0,1.0
941,:_Buffer1::_Pumpkin::_Buffer2:,0.0,0.0,0.0,0.0,0.0,0.0,1.0
942,:buffering:,0.0,0.0,0.0,0.0,0.0,0.0,1.0
943,no scoped him,0.0,0.0,0.0,0.0,0.0,0.0,1.0
944,:_Buffer1::_Pumpkin::_Buffer2:,0.0,0.0,0.0,0.0,0.0,0.0,1.0
945,hey doc,0.0,0.0,0.0,0.0,0.0,0.0,1.0
946,​NO IT'S 64 !!!!!!!!!,0.0,0.0,0.0,0.0,0.0,0.0,1.0
947,🕺,0.0,0.0,0.0,0.0,0.0,0.0,1.0
948,:_Buffer1::_Pudge::_Buffer2:,0.0,0.0,0.0,0.0,0.0,0.0,1.0
949,What's twitch? never heard of it,0.0,0.0,0.0,0.0,0.0,0.0,1.0
950,DOCDIS >>> ALL,0.0,0.0,0.0,0.0,0.0,0.0,1.0
951,:_Buffer1::_Love::_Buffer2:,0.0,0.0,0.0,0.0,0.0,0.0,1.0
952,:_Pudge: Call of Bros Bro Ops 2 Modern Brofare :_Pudge:,0.0,0.0,0.0,0.0,0.0,0.0,1.0
953,CLICK IT,0.0,0.0,0.0,0.0,0.0,0.0,1.0
954,New paint job on the Lambo,0.0,0.0,0.0,0.0,0.0,0.0,1.0
955,like for 2x😘yayayayayaya,0.0,0.0,0.0,0.0,0.0,0.0,1.0
956,🤣🤣🤣,0.0,0.0,0.0,0.0,0.0,0.0,1.0
957,:_Buffer1::_Pudge::_Buffer2:,0.0,0.0,0.0,0.0,0.0,0.0,1.0
958,Yayayaya,0.0,0.0,0.0,0.0,0.0,0.0,1.0
959,Oh baby baby :_Better::_Buffer2:,0.0,0.0,0.0,0.0,0.0,0.0,1.0
960,BETTER BIGGER BUFFER,0.0,0.0,0.0,0.0,0.0,0.0,1.0
961,YAYAYAYAY,0.0,0.0,0.0,0.0,0.0,0.0,1.0
962,yayayayay,0.0,0.0,0.0,0.0,0.0,0.0,1.0
963,RAUULLL,0.0,0.0,0.0,0.0,0.0,0.0,1.0
964,Yayayayayaya,0.0,0.0,0.0,0.0,0.0,0.0,1.0
965,"Champions, let's rack up a minimum of 1.5k likes on the video before the 2x hits the Arena. Today is a BIG day!!!!",0.0,0.0,0.0,0.0,0.0,0.0,1.0
966,Hi,0.0,0.0,0.0,0.0,0.0,0.0,1.0
967,LET'S GO 2X,0.0,0.0,0.0,0.0,0.0,0.0,1.0
968,hit the likes for the champ 💙,0.0,0.0,0.0,0.0,0.0,0.0,1.0
969,hey hey hey docccccctorrrr hahahaha,0.0,0.0,0.0,0.0,0.0,0.0,1.0
970,why is the arena open to everyone today??,0.0,0.0,0.0,0.0,0.0,0.0,1.0
971,TIRCKLE IN,0.0,0.0,0.0,0.0,0.0,0.0,1.0
972,:elbowcough::elbowcough:,0.0,0.0,0.0,0.0,0.0,0.0,1.0
973,:_Comm1::_Comm2:,0.0,0.0,0.0,0.0,0.0,0.0,1.0
974,Here we go baby!,0.0,0.0,0.0,0.0,0.0,0.0,1.0
